winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1992,80.5,43,48,58,72.3,93,108.2,151.2,271,1802beee1726584be46fd870774767d267515e80
1993,60,60,60,60,60,60,65.2,86.6,126,1802beee1726584be46fd870774767d267515e80
1994,91,91,91,91,91,91,91,91,91,1802beee1726584be46fd870774767d267515e80
1995,45,45,45,45,45,45,45,45.25,62,1802beee1726584be46fd870774767d267515e80
1996,125,125,125,125,125,125,125,125,125,1802beee1726584be46fd870774767d267515e80
1997,116,116,116,116,116,116,116,116,120,1802beee1726584be46fd870774767d267515e80
1998,85,85,85,85,85,85,85,85,85,1802beee1726584be46fd870774767d267515e80
1999,75,75,75,75,75,75,75,75,75,1802beee1726584be46fd870774767d267515e80
2000,79,79,79,79,79,79,79,79,79,1802beee1726584be46fd870774767d267515e80
2001,54,54,54,54,54,54,54,54,54,1802beee1726584be46fd870774767d267515e80
2002,65,65,65,65,65,65,65,65,65,1802beee1726584be46fd870774767d267515e80
2003,55,55,55,55,55,55,55,55,55,1802beee1726584be46fd870774767d267515e80
2004,41,41,41,41,41,41,41,41,41,1802beee1726584be46fd870774767d267515e80
2005,24,24,24,24,24,24,24,24,24,1802beee1726584be46fd870774767d267515e80
2006,24,24,24,24,24,24,24,24,24,1802beee1726584be46fd870774767d267515e80
2007,29,29,29,29,29,29,29,29,29,1802beee1726584be46fd870774767d267515e80
2008,22,22,22,22,22,22,22,22,22,1802beee1726584be46fd870774767d267515e80
2009,17,17,17,17,17,17,17,17,17,1802beee1726584be46fd870774767d267515e80
2010,23,23,23,23,23,23,23,23,23,1802beee1726584be46fd870774767d267515e80
2011,10,10,10,10,10,10,10,10,11,1802beee1726584be46fd870774767d267515e80
2012,6,6,6,6,6,6,6,6,6,1802beee1726584be46fd870774767d267515e80
2013,14,14,14,14,14,14,14,14,17,1802beee1726584be46fd870774767d267515e80
2014,8,8,8,8,8,8,8,8,8,1802beee1726584be46fd870774767d267515e80
2015,5,5,5,5,5,5,8,13.05,19,1802beee1726584be46fd870774767d267515e80
2016,6,6,6,6,6,6,6,6,6,1802beee1726584be46fd870774767d267515e80
2017,2,2,2,2,2,2,2,2,2,1802beee1726584be46fd870774767d267515e80
2018,2,2,2,2,2,2,2,2,2,1802beee1726584be46fd870774767d267515e80
2019,2,2,2,2,2,2,2,2,2,1802beee1726584be46fd870774767d267515e80
2020,2,2,2,2,2,2,2,2,2,1802beee1726584be46fd870774767d267515e80
2021,2,2,2,2,2,2,2,2,2,1802beee1726584be46fd870774767d267515e80
2022,6,6,6,6,6,6,6,6,6,1802beee1726584be46fd870774767d267515e80
2023,6,6,6,6,6,6,6,6,6,1802beee1726584be46fd870774767d267515e80
2024,13,13,13,13,13,13,13,13,13,1802beee1726584be46fd870774767d267515e80
