winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1992,26,26,26,26,26,26,26,26,26,a68c79534a72f081e9d09c09cbbf0424b61ccd73
1993,16,16,16,16,16,16,16,16,42,a68c79534a72f081e9d09c09cbbf0424b61ccd73
1994,23,23,23,23,23,23,23,23,23,a68c79534a72f081e9d09c09cbbf0424b61ccd73
1995,61,61,61,61,61,61,61,61,61,a68c79534a72f081e9d09c09cbbf0424b61ccd73
1996,3,3,3,3,3,3,3,10,25,a68c79534a72f081e9d09c09cbbf0424b61ccd73
1997,10,10,10,10,10,10,10,10,10,a68c79534a72f081e9d09c09cbbf0424b61ccd73
1998,6,6,6,6,6,6,6,6,6,a68c79534a72f081e9d09c09cbbf0424b61ccd73
1999,20,20,20,20,20,20,20,20,20,a68c79534a72f081e9d09c09cbbf0424b61ccd73
2000,52,52,52,52,52,52,52,52,52,a68c79534a72f081e9d09c09cbbf0424b61ccd73
2001,35,35,35,35,35,35,35,35,35,a68c79534a72f081e9d09c09cbbf0424b61ccd73
2002,22,22,22,22,22,22,22,22,22,a68c79534a72f081e9d09c09cbbf0424b61ccd73
2003,51,51,51,51,51,51,51,51,51,a68c79534a72f081e9d09c09cbbf0424b61ccd73
2004,50,50,50,50,50,50,50,53.15,87,a68c79534a72f081e9d09c09cbbf0424b61ccd73
2005,55,55,55,55,55,55,55,55,55,a68c79534a72f081e9d09c09cbbf0424b61ccd73
2006,69,69,69,69,69,69,69,69,69,a68c79534a72f081e9d09c09cbbf0424b61ccd73
2007,37.5,34,34,34,34,40,46,55.05,91,a68c79534a72f081e9d09c09cbbf0424b61ccd73
2008,67.5,66,66,66,66,70,77,103,115,a68c79534a72f081e9d09c09cbbf0424b61ccd73
2009,27,23,23,23,24,30,34,47,71,a68c79534a72f081e9d09c09cbbf0424b61ccd73
2010,76,76,76,76,76,77.35,81,95.05,112,a68c79534a72f081e9d09c09cbbf0424b61ccd73
2011,58,58,58,58,58,58,58,58,64,a68c79534a72f081e9d09c09cbbf0424b61ccd73
2012,21.5,15,15,15,17,25,33.2,45.45,75,a68c79534a72f081e9d09c09cbbf0424b61ccd73
2013,48,48,48,48,48,48,53,67.05,76,a68c79534a72f081e9d09c09cbbf0424b61ccd73
2014,19,7,8,12,15,24.35,28,40.1,71,a68c79534a72f081e9d09c09cbbf0424b61ccd73
2015,28,23,23,23,26,33,40.2,59.1,70,a68c79534a72f081e9d09c09cbbf0424b61ccd73
2016,49,49,49,49,49,49,49,49,49,a68c79534a72f081e9d09c09cbbf0424b61ccd73
2017,23,23,23,23,23,23,23,23,23,a68c79534a72f081e9d09c09cbbf0424b61ccd73
2018,29,29,29,29,29,29,29,29,29,a68c79534a72f081e9d09c09cbbf0424b61ccd73
2019,132,132,132,132,132,132,132,132,132,a68c79534a72f081e9d09c09cbbf0424b61ccd73
2020,70,70,70,70,70,70,70,70,70,a68c79534a72f081e9d09c09cbbf0424b61ccd73
2021,32,32,32,32,32,32,32,32,32,a68c79534a72f081e9d09c09cbbf0424b61ccd73
2022,55,55,55,55,55,55,55,55,55,a68c79534a72f081e9d09c09cbbf0424b61ccd73
2023,114,114,114,114,114,114,114,114,114,a68c79534a72f081e9d09c09cbbf0424b61ccd73
2024,63,63,63,63,63,63,63,63,63,a68c79534a72f081e9d09c09cbbf0424b61ccd73
