winter,month,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1992,January,3,3,3,3,3,3,3,3,3,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
1992,March,20,20,20,20,20,20,20,20,20,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
1992,November,5,5,5,5,5,5,5,5,5,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
1992,December,26,26,26,26,26,26,26,26,26,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
1993,October,7,7,7,7,7,7,7,7,7,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
1993,November,13,13,13,13,13,13,13,13,13,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
1993,December,6,6,6,6,6,6,6,6,6,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
1993,NA,16,16,16,16,16,16,16,16,16,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
1994,January,23,23,23,23,23,23,23,23,23,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
1994,March,13,13,13,13,13,13,13,13,13,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
1994,November,10,10,10,10,10,10,10,10,10,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
1994,NA,7,7,7,7,7,7,7,7,7,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
1995,January,20,20,20,20,20,20,20,20,20,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
1995,March,10,10,10,10,10,10,10,10,10,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
1995,October,3,3,3,3,3,3,3,3,3,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
1995,November,61,61,61,61,61,61,61,61,61,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
1995,December,14,14,14,14,14,14,14,14,14,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
1995,NA,18,18,18,18,18,18,18,18,18,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
1996,January,2,2,2,2,2,2,2,2,2,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
1996,March,2,2,2,2,2,2,2,2,2,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
1996,October,3,3,3,3,3,3,3,3,3,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
1996,November,2,2,2,2,2,2,2,2,2,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
1997,March,4,4,4,4,4,4,4,4,4,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
1997,November,10,10,10,10,10,10,10,10,10,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
1997,December,4,4,4,4,4,4,4,4,4,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
1998,January,5,5,5,5,5,5,5,5,5,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
1998,March,6,6,6,6,6,6,6,6,6,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
1998,November,1,1,1,1,1,1,1,1,1,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
1998,NA,4,4,4,4,4,4,4,4,4,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
1999,January,6,6,6,6,6,6,6,6,6,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
1999,March,15,15,15,15,15,15,15,15,15,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
1999,October,20,20,20,20,20,20,20,20,20,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
1999,November,4,4,4,4,4,4,4,4,4,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
1999,December,2,2,2,2,2,2,2,2,2,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
1999,NA,4,4,4,4,4,4,4,4,4,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
2000,January,6,6,6,6,6,6,6,6,6,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
2000,March,52,52,52,52,52,52,52,52,52,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
2000,November,10,10,10,10,10,10,10,10,10,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
2000,December,8,8,8,8,8,8,8,8,8,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
2000,NA,12,12,12,12,12,12,12,12,12,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
2001,March,14,14,14,14,14,14,14,14,14,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
2001,October,1,1,1,1,1,1,1,1,1,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
2001,November,6,6,6,6,6,6,6,6,6,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
2001,December,2,2,2,2,2,2,2,2,2,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
2001,NA,35,35,35,35,35,35,35,35,35,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
2002,January,8,8,8,8,8,8,8,8,8,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
2002,March,8,8,8,8,8,8,8,8,8,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
2002,October,5,5,5,5,5,5,5,5,5,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
2002,November,16,16,16,16,16,16,16,16,16,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
2002,NA,22,22,22,22,22,22,22,22,22,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
2003,January,14,14,14,14,14,14,14,14,14,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
2003,March,13,13,13,13,13,13,13,13,13,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
2003,October,12,12,12,12,12,12,12,12,12,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
2003,November,51,51,51,51,51,51,51,51,51,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
2003,December,10,10,10,10,10,10,10,10,10,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
2003,NA,29,29,29,29,29,29,29,29,29,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
2004,January,16,16,16,16,16,16,16,16,16,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
2004,March,8,8,8,8,8,8,8,8,8,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
2004,October,50,50,50,50,50,50,50,50,50,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
2004,November,45,45,45,45,45,45,45,45,45,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
2004,December,7,7,7,7,7,7,7,7,7,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
2004,NA,35,35,35,35,35,35,35,35,35,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
2005,January,9,9,9,9,9,9,9,9,9,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
2005,March,55,55,55,55,55,55,55,55,55,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
2005,October,19,19,19,19,19,19,19,19,19,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
2005,November,34,34,34,34,34,34,34,34,34,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
2005,December,12,12,12,12,12,12,12,12,12,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
2005,NA,4,4,4,4,4,4,4,4,4,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
2006,January,20,20,20,20,20,20,20,20,20,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
2006,March,20,20,20,20,20,20,20,20,20,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
2006,October,69,69,69,69,69,69,69,69,69,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
2006,November,7,7,7,7,7,7,7,7,7,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
2006,December,7,7,7,7,7,7,7,7,7,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
2006,NA,15,15,15,15,15,15,15,15,15,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
2007,March,4,4,4,4,4,4,4,4,4,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
2007,October,17,17,17,17,17,17,17,17,17,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
2007,November,34,34,34,34,34,34,34,34,34,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
2007,December,5,5,5,5,5,5,5,5,5,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
2008,January,18,18,18,18,18,18,18,18,18,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
2008,March,16,16,16,16,16,16,16,16,16,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
2008,October,10,10,10,10,10,10,10,10,10,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
2008,November,66,66,66,66,66,66,66,66,66,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
2008,December,38,38,38,38,38,38,38,38,38,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
2008,NA,7,7,7,7,7,7,7,7,7,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
2009,January,1,1,1,1,1,1,1,1,1,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
2009,March,1,1,1,1,1,1,1,1,1,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
2009,October,9,9,9,9,9,9,9,9,9,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
2009,November,23,23,23,23,23,23,23,23,23,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
2009,December,9,9,9,9,9,9,9,9,9,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
2009,NA,7,7,7,7,7,7,7,7,7,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
2010,January,19,19,19,19,19,19,19,19,19,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
2010,March,3,3,3,3,3,3,3,3,3,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
2010,October,76,76,76,76,76,76,76,76,76,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
2010,November,61,61,61,61,61,61,61,61,61,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
2010,December,8,8,8,8,8,8,8,8,8,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
2010,NA,12,12,12,12,12,12,12,12,12,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
2011,October,58,58,58,58,58,58,58,58,58,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
2011,November,3,3,3,3,3,3,3,3,3,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
2011,December,12,12,12,12,12,12,12,12,12,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
2012,March,3,3,3,3,3,3,3,3,3,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
2012,October,15,15,15,15,15,15,15,15,15,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
2012,November,7,7,7,7,7,7,7,7,7,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
2012,NA,8,8,8,8,8,8,8,8,8,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
2013,January,9,9,9,9,9,9,9,9,9,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
2013,October,48,48,48,48,48,48,48,48,48,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
2013,November,14,14,14,14,14,14,14,14,14,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
2013,December,2,2,2,2,2,2,2,2,2,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
2013,NA,2,2,2,2,2,2,2,2,2,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
2014,March,7,7,7,7,7,7,7,7,7,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
2014,November,4,4,4,4,4,4,4,4,4,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
2014,December,5,5,5,5,5,5,5,5,5,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
2014,NA,7,7,7,7,7,7,7,7,7,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
2015,January,7,7,7,7,7,7,7,7,7,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
2015,March,18,18,18,18,18,18,18,18,18,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
2015,October,14,14,14,14,14,14,14,14,14,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
2015,November,4,4,4,4,4,4,4,4,4,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
2015,December,3,3,3,3,3,3,3,3,3,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
2015,NA,23,23,23,23,23,23,23,23,23,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
2016,January,17,17,17,17,17,17,17,17,17,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
2016,March,34,34,34,34,34,34,34,34,34,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
2016,October,4,4,4,4,4,4,4,4,4,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
2016,November,15,15,15,15,15,15,15,15,15,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
2016,December,16,16,16,16,16,16,16,16,16,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
2016,NA,49,49,49,49,49,49,49,49,49,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
2017,January,10,10,10,10,10,10,10,10,10,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
2017,March,11,11,11,11,11,11,11,11,11,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
2017,October,23,23,23,23,23,23,23,23,23,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
2017,November,13,13,13,13,13,13,13,13,13,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
2017,December,2,2,2,2,2,2,2,2,2,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
2018,January,18,18,18,18,18,18,18,18,18,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
2018,March,18,18,18,18,18,18,18,18,18,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
2018,October,24,24,24,24,24,24,24,24,24,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
2018,November,10,10,10,10,10,10,10,10,10,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
2018,December,29,29,29,29,29,29,29,29,29,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
2018,NA,19,19,19,19,19,19,19,19,19,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
2019,January,4,4,4,4,4,4,4,4,4,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
2019,March,58,58,58,58,58,58,58,58,58,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
2019,October,132,132,132,132,132,132,132,132,132,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
2019,November,3,3,3,3,3,3,3,3,3,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
2019,December,2,2,2,2,2,2,2,2,2,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
2019,NA,1,1,1,1,1,1,1,1,1,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
2020,January,12,12,12,12,12,12,12,12,12,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
2020,March,3,3,3,3,3,3,3,3,3,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
2020,October,70,70,70,70,70,70,70,70,70,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
2020,November,5,5,5,5,5,5,5,5,5,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
2020,December,8,8,8,8,8,8,8,8,8,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
2021,January,10,10,10,10,10,10,10,10,10,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
2021,March,32,32,32,32,32,32,32,32,32,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
2021,November,8,8,8,8,8,8,8,8,8,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
2021,December,15,15,15,15,15,15,15,15,15,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
2021,NA,6,6,6,6,6,6,6,6,6,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
2022,January,32,32,32,32,32,32,32,32,32,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
2022,March,55,55,55,55,55,55,55,55,55,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
2022,November,4,4,4,4,4,4,4,4,4,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
2022,December,17,17,17,17,17,17,17,17,17,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
2022,NA,37,37,37,37,37,37,37,37,37,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
2023,January,46,46,46,46,46,46,46,46,46,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
2023,March,93,93,93,93,93,93,93,93,93,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
2023,October,17,17,17,17,17,17,17,17,17,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
2023,November,90,90,90,90,90,90,90,90,90,3b3037db82f79fbd0d6ec3f8870ed6dc84d16d16
