winter,month,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1992,January,4585,4585,4585,4585,4585,4585,4585,4585,4585,2099bd76c134ad74754891c42d13277635380f0d
1992,March,2086,2086,2086,2086,2086,2086,2086,2086,2086,2099bd76c134ad74754891c42d13277635380f0d
1992,October,3959,3959,3959,3959,3959,3959,3959,3959,3959,2099bd76c134ad74754891c42d13277635380f0d
1992,November,3566,3566,3566,3566,3566,3566,3566,3566,3566,2099bd76c134ad74754891c42d13277635380f0d
1992,December,4514,4514,4514,4514,4514,4514,4514,4514,4514,2099bd76c134ad74754891c42d13277635380f0d
1992,NA,3640,3640,3640,3640,3640,3640,3640,3640,3640,2099bd76c134ad74754891c42d13277635380f0d
1993,January,5673,5673,5673,5673,5673,5673,5673,5673,5673,2099bd76c134ad74754891c42d13277635380f0d
1993,March,2797,2797,2797,2797,2797,2797,2797,2797,2797,2099bd76c134ad74754891c42d13277635380f0d
1993,October,3324,3324,3324,3324,3324,3324,3324,3324,3324,2099bd76c134ad74754891c42d13277635380f0d
1993,November,3732,3732,3732,3732,3732,3732,3732,3732,3732,2099bd76c134ad74754891c42d13277635380f0d
1993,December,4545,4545,4545,4545,4545,4545,4545,4545,4545,2099bd76c134ad74754891c42d13277635380f0d
1993,NA,4446,4446,4446,4446,4446,4446,4446,4446,4446,2099bd76c134ad74754891c42d13277635380f0d
1994,January,5999,5999,5999,5999,5999,5999,5999,5999,5999,2099bd76c134ad74754891c42d13277635380f0d
1994,March,3334,3334,3334,3334,3334,3334,3334,3334,3334,2099bd76c134ad74754891c42d13277635380f0d
1994,October,4111,4111,4111,4111,4111,4111,4111,4111,4111,2099bd76c134ad74754891c42d13277635380f0d
1994,November,5873,5873,5873,5873,5873,5873,5873,5873,5873,2099bd76c134ad74754891c42d13277635380f0d
1994,December,6408,6408,6408,6408,6408,6408,6408,6408,6408,2099bd76c134ad74754891c42d13277635380f0d
1994,NA,4875,4875,4875,4875,4875,4875,4875,4875,4875,2099bd76c134ad74754891c42d13277635380f0d
1995,January,7649,7649,7649,7649,7649,7649,7649,7649,7649,2099bd76c134ad74754891c42d13277635380f0d
