winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
2005,0,0,0,0,0,0,0,0,0,d8d0f67a55b54893247e1ee7c9eb8619c0144d73
2006,1,1,1,1,1,1,1,1,1,d8d0f67a55b54893247e1ee7c9eb8619c0144d73
2007,1,1,1,1,1,1,1,2.05,10,d8d0f67a55b54893247e1ee7c9eb8619c0144d73
2008,2,2,2,2,2,2,2,2.05,5,d8d0f67a55b54893247e1ee7c9eb8619c0144d73
2009,2,2,2,2,2,2,2,2.05,9,d8d0f67a55b54893247e1ee7c9eb8619c0144d73
2010,2,2,2,2,2,2,2,2,2,d8d0f67a55b54893247e1ee7c9eb8619c0144d73
2011,1,1,1,1,1,1,1,1,1,d8d0f67a55b54893247e1ee7c9eb8619c0144d73
2012,3,3,3,3,3,3,3,4,5,d8d0f67a55b54893247e1ee7c9eb8619c0144d73
2013,9,9,9,9,9,9,9,9,13,d8d0f67a55b54893247e1ee7c9eb8619c0144d73
2014,0,0,0,0,0,0,0,2.05,6,d8d0f67a55b54893247e1ee7c9eb8619c0144d73
2015,1,1,1,1,1,1,1,2,12,d8d0f67a55b54893247e1ee7c9eb8619c0144d73
2016,2,0,0,0,1,3,5.2,8.05,10,d8d0f67a55b54893247e1ee7c9eb8619c0144d73
2017,3,3,3,3,3,3,3,3,3,d8d0f67a55b54893247e1ee7c9eb8619c0144d73
2018,2,2,2,2,2,2,3,6,10,d8d0f67a55b54893247e1ee7c9eb8619c0144d73
2019,7,7,7,7,7,7,7,7,8,d8d0f67a55b54893247e1ee7c9eb8619c0144d73
2020,3,3,3,3,3,3,3,3,3,d8d0f67a55b54893247e1ee7c9eb8619c0144d73
2021,14,14,14,14,14,14,14,14,14,d8d0f67a55b54893247e1ee7c9eb8619c0144d73
2022,3,3,3,3,3,3,3,4.05,9,d8d0f67a55b54893247e1ee7c9eb8619c0144d73
2023,2,2,2,2,2,2,3,6,8,d8d0f67a55b54893247e1ee7c9eb8619c0144d73
2024,7,7,7,7,7,7,7,7,7,d8d0f67a55b54893247e1ee7c9eb8619c0144d73
