winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1992,9480,9480,9480,9480,9480,9480,9480,9481,9487,bf441c11a8e8b62814e7dcb5a368266b68dadccb
1993,13240,13240,13240,13240,13240,13240,13240,13240,13240,bf441c11a8e8b62814e7dcb5a368266b68dadccb
1994,16950,16950,16950,16950,16950,16950,16950,16950,16950,bf441c11a8e8b62814e7dcb5a368266b68dadccb
1995,15390,15370,15370,15370,15370,15580,15930,16620,18760,bf441c11a8e8b62814e7dcb5a368266b68dadccb
1996,19330,19330,19330,19330,19330,19330,19330,19330,19330,bf441c11a8e8b62814e7dcb5a368266b68dadccb
1997,21540,21540,21540,21540,21540,21540,21540,21540,21540,bf441c11a8e8b62814e7dcb5a368266b68dadccb
1998,27470,27130,27130,27130,27130,27780,28970,31040,33420,bf441c11a8e8b62814e7dcb5a368266b68dadccb
1999,36800,36800,36800,36800,36800,36800,36800,36800,36800,bf441c11a8e8b62814e7dcb5a368266b68dadccb
2000,34670,34670,34670,34670,34670,34670,34670,34670,34670,bf441c11a8e8b62814e7dcb5a368266b68dadccb
2001,26870,25510,25510,25510,25800,28280,30370,37610,46800,bf441c11a8e8b62814e7dcb5a368266b68dadccb
2002,37960,35830,35830,35950,36800,39450,41990,48400,79670,bf441c11a8e8b62814e7dcb5a368266b68dadccb
2003,35350,35350,35350,35350,35350,35350,35350,35350,35350,bf441c11a8e8b62814e7dcb5a368266b68dadccb
2004,37550,37550,37550,37550,37550,37550,37550,37550,37550,bf441c11a8e8b62814e7dcb5a368266b68dadccb
2005,37940,37940,37940,37940,37940,37940,37940,37950,37970,bf441c11a8e8b62814e7dcb5a368266b68dadccb
2006,35400,35400,35400,35400,35400,35400,35400,35400,35400,bf441c11a8e8b62814e7dcb5a368266b68dadccb
2007,30320,30320,30320,30320,30320,30320,30320,30320,30320,bf441c11a8e8b62814e7dcb5a368266b68dadccb
2008,35590,35590,35590,35590,35590,35590,35590,35590,35590,bf441c11a8e8b62814e7dcb5a368266b68dadccb
2009,29490,29490,29490,29490,29490,29490,29490,29490,29490,bf441c11a8e8b62814e7dcb5a368266b68dadccb
2010,33770,33770,33770,33770,33770,33770,33770,33770,33770,bf441c11a8e8b62814e7dcb5a368266b68dadccb
2011,30970,30970,30970,30970,30970,30970,30970,30970,30970,bf441c11a8e8b62814e7dcb5a368266b68dadccb
2012,27250,27250,27250,27250,27250,27250,27250,27250,27250,bf441c11a8e8b62814e7dcb5a368266b68dadccb
2013,32160,32160,32160,32160,32160,32160,32160,32160,32160,bf441c11a8e8b62814e7dcb5a368266b68dadccb
2014,25370,25370,25370,25370,25370,25370,25370,25370,25370,bf441c11a8e8b62814e7dcb5a368266b68dadccb
2015,27150,27150,27150,27150,27150,27150,27150,27160,27180,bf441c11a8e8b62814e7dcb5a368266b68dadccb
2016,21780,21780,21780,21780,21780,21780,21780,21780,21780,bf441c11a8e8b62814e7dcb5a368266b68dadccb
2017,29430,29430,29430,29430,29430,29430,29430,29430,29430,bf441c11a8e8b62814e7dcb5a368266b68dadccb
2018,24500,24500,24500,24500,24500,24500,24500,24500,24500,bf441c11a8e8b62814e7dcb5a368266b68dadccb
2019,24930,24930,24930,24930,24930,24930,24930,24930,24930,bf441c11a8e8b62814e7dcb5a368266b68dadccb
2020,21670,21670,21670,21670,21670,21670,21670,21670,21670,bf441c11a8e8b62814e7dcb5a368266b68dadccb
2021,20600,20600,20600,20600,20600,20600,20600,20600,20600,bf441c11a8e8b62814e7dcb5a368266b68dadccb
2022,17040,17040,17040,17040,17040,17040,17040,17040,17040,bf441c11a8e8b62814e7dcb5a368266b68dadccb
2023,24280,24280,24280,24280,24280,24280,24280,24280,24280,bf441c11a8e8b62814e7dcb5a368266b68dadccb
2024,26680,26680,26680,26680,26680,26680,26680,26680,26680,bf441c11a8e8b62814e7dcb5a368266b68dadccb
