winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1996,0,0,0,0,0,0,0,0,0,f90999fd76888ae50bbd0f8aa1f07c8c4105f500
1997,0,0,0,0,0,0,0,0,0,f90999fd76888ae50bbd0f8aa1f07c8c4105f500
1998,0,0,0,0,0,0,0,0,0,f90999fd76888ae50bbd0f8aa1f07c8c4105f500
1999,0,0,0,0,0,0,0,0,0,f90999fd76888ae50bbd0f8aa1f07c8c4105f500
2000,0,0,0,0,0,0,0,0,0,f90999fd76888ae50bbd0f8aa1f07c8c4105f500
2001,0,0,0,0,0,0,0,0,0,f90999fd76888ae50bbd0f8aa1f07c8c4105f500
2002,0,0,0,0,0,0,0,0,0,f90999fd76888ae50bbd0f8aa1f07c8c4105f500
2003,0,0,0,0,0,0,0,0,0,f90999fd76888ae50bbd0f8aa1f07c8c4105f500
2004,2,2,2,2,2,2,2,2,2,f90999fd76888ae50bbd0f8aa1f07c8c4105f500
2005,1,1,1,1,1,1,1,1,1,f90999fd76888ae50bbd0f8aa1f07c8c4105f500
2006,0,0,0,0,0,0,0,0,0,f90999fd76888ae50bbd0f8aa1f07c8c4105f500
2007,1,1,1,1,1,1,1,1,1,f90999fd76888ae50bbd0f8aa1f07c8c4105f500
2008,1,1,1,1,1,1,1,1,1,f90999fd76888ae50bbd0f8aa1f07c8c4105f500
2009,3,3,3,3,3,3,3,3,3,f90999fd76888ae50bbd0f8aa1f07c8c4105f500
2010,2,2,2,2,2,2,2,2,2,f90999fd76888ae50bbd0f8aa1f07c8c4105f500
2011,3,3,3,3,3,3,3,3,3,f90999fd76888ae50bbd0f8aa1f07c8c4105f500
2012,8,8,8,8,8,8,8,8,8,f90999fd76888ae50bbd0f8aa1f07c8c4105f500
2013,3,3,3,3,3,3,3,3,3,f90999fd76888ae50bbd0f8aa1f07c8c4105f500
2014,4,4,4,4,4,4,4,4,4,f90999fd76888ae50bbd0f8aa1f07c8c4105f500
2015,14,14,14,14,14,14,14,14,14,f90999fd76888ae50bbd0f8aa1f07c8c4105f500
2016,17,17,17,17,17,17,17,17,17,f90999fd76888ae50bbd0f8aa1f07c8c4105f500
2017,1,1,1,1,1,1,1,1,1,f90999fd76888ae50bbd0f8aa1f07c8c4105f500
2018,0,0,0,0,0,0,0,0,0,f90999fd76888ae50bbd0f8aa1f07c8c4105f500
2019,0,0,0,0,0,0,0,0,0,f90999fd76888ae50bbd0f8aa1f07c8c4105f500
2020,1,1,1,1,1,1,1,1,1,f90999fd76888ae50bbd0f8aa1f07c8c4105f500
2021,0,0,0,0,0,0,0,0,0,f90999fd76888ae50bbd0f8aa1f07c8c4105f500
2022,1,1,1,1,1,1,1,1,1,f90999fd76888ae50bbd0f8aa1f07c8c4105f500
2023,0,0,0,0,0,0,0,0,0,f90999fd76888ae50bbd0f8aa1f07c8c4105f500
2024,1,1,1,1,1,1,1,1,1,f90999fd76888ae50bbd0f8aa1f07c8c4105f500
