winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1992,0,0,0,0,0,0,2,28.3,73,80a1363b060f1c34c3c97ea9f3b77629bedef55e
1993,1,1,1,1,1,1,1,10.25,57,80a1363b060f1c34c3c97ea9f3b77629bedef55e
1994,128,128,128,128,128,128,129,143.1,247,80a1363b060f1c34c3c97ea9f3b77629bedef55e
1995,52,52,52,52,52,52,52,95.2,145,80a1363b060f1c34c3c97ea9f3b77629bedef55e
1996,67,67,67,67,67,70,85.2,122.1,332,80a1363b060f1c34c3c97ea9f3b77629bedef55e
1997,107,107,107,107,107,107.7,128.8,190.5,313,80a1363b060f1c34c3c97ea9f3b77629bedef55e
1998,302,302,302,302,302,302,325.4,371.1,552,80a1363b060f1c34c3c97ea9f3b77629bedef55e
1999,43,27,27,28,32.65,51.7,68.4,145,257,80a1363b060f1c34c3c97ea9f3b77629bedef55e
2000,115,111,111,111,112.6,118.4,136.2,218.4,376,80a1363b060f1c34c3c97ea9f3b77629bedef55e
2001,218,184,184,190,201.6,241.7,280.2,386.5,703,80a1363b060f1c34c3c97ea9f3b77629bedef55e
2002,332.5,311,311,311,311,354.4,390,501.6,640,80a1363b060f1c34c3c97ea9f3b77629bedef55e
2003,595,586,586,586,586,663,763,892.8,1186,80a1363b060f1c34c3c97ea9f3b77629bedef55e
2004,343.5,287,287,288,308.3,392,445.6,598.7,1011,80a1363b060f1c34c3c97ea9f3b77629bedef55e
2005,330,330,330,330,330,330,340.2,360.2,466,80a1363b060f1c34c3c97ea9f3b77629bedef55e
2006,219.5,85,98.7,125.8,168.5,266.9,356.2,500.7,723,80a1363b060f1c34c3c97ea9f3b77629bedef55e
2007,723,665,665,671,696.6,760.4,813.2,972.5,1234,80a1363b060f1c34c3c97ea9f3b77629bedef55e
2008,279,222,222,230.2,252.6,334.7,390.2,531.2,891,80a1363b060f1c34c3c97ea9f3b77629bedef55e
2009,375.5,355,355,355,359.6,393.7,435.8,543.6,700,80a1363b060f1c34c3c97ea9f3b77629bedef55e
2010,609.5,599,599,599,599,642,688.2,782.6,938,80a1363b060f1c34c3c97ea9f3b77629bedef55e
2011,353.5,271,271,299,317,429.7,515.4,683.3,923,80a1363b060f1c34c3c97ea9f3b77629bedef55e
2012,343,246,246,266.6,300,379.4,442.4,537.4,803,80a1363b060f1c34c3c97ea9f3b77629bedef55e
2013,530.5,502,502,502,517,559.2,599,766.4,884,80a1363b060f1c34c3c97ea9f3b77629bedef55e
2014,389,389,389,389,389,389,389,389,456,80a1363b060f1c34c3c97ea9f3b77629bedef55e
2015,274.5,268,268,268,268,283.7,327.8,427,598,80a1363b060f1c34c3c97ea9f3b77629bedef55e
2016,584,584,584,584,584,584,584,584,584,80a1363b060f1c34c3c97ea9f3b77629bedef55e
2017,310,310,310,310,310,310,310,310,310,80a1363b060f1c34c3c97ea9f3b77629bedef55e
2018,817,817,817,817,817,817,817,817,817,80a1363b060f1c34c3c97ea9f3b77629bedef55e
2019,912,912,912,912,912,912,912,912,912,80a1363b060f1c34c3c97ea9f3b77629bedef55e
2020,738,738,738,738,738,738,738,738,738,80a1363b060f1c34c3c97ea9f3b77629bedef55e
2021,554,554,554,554,554,554,554,554,554,80a1363b060f1c34c3c97ea9f3b77629bedef55e
2022,640,640,640,640,640,640,640,640,640,80a1363b060f1c34c3c97ea9f3b77629bedef55e
2023,508,508,508,508,508,508,508,508,508,80a1363b060f1c34c3c97ea9f3b77629bedef55e
2024,774,774,774,774,774,774,779,789,816,80a1363b060f1c34c3c97ea9f3b77629bedef55e
