winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1998,0,0,0,0,0,0,0,0,0,5218e02b3ab2facf3990877cdbed2fd26a64eba2
1999,0,0,0,0,0,0,0,0,0,5218e02b3ab2facf3990877cdbed2fd26a64eba2
2000,3,0,0,1,2,4,5,6.05,11,5218e02b3ab2facf3990877cdbed2fd26a64eba2
2001,5,0,1,2.8,4,6,7,10.1,19,5218e02b3ab2facf3990877cdbed2fd26a64eba2
2002,6,3,3,4,5,8,9,12.1,40,5218e02b3ab2facf3990877cdbed2fd26a64eba2
2003,7,2,2.95,4,5,8,9,13,27,5218e02b3ab2facf3990877cdbed2fd26a64eba2
2004,5,1,1,3,4,6,7,11,17,5218e02b3ab2facf3990877cdbed2fd26a64eba2
2005,5,3,3,3,4,6,8,10.1,22,5218e02b3ab2facf3990877cdbed2fd26a64eba2
2006,4,0,1,2,3,5.35,7.2,13,19,5218e02b3ab2facf3990877cdbed2fd26a64eba2
2007,5,5,5,5,5,5,5,5,5,5218e02b3ab2facf3990877cdbed2fd26a64eba2
2008,11,11,11,11,11,11,11,11,11,5218e02b3ab2facf3990877cdbed2fd26a64eba2
2009,6,1,2,4,5,7,8.2,11.05,15,5218e02b3ab2facf3990877cdbed2fd26a64eba2
2010,8,4,6,7,7,9,11,16.05,27,5218e02b3ab2facf3990877cdbed2fd26a64eba2
2011,8,2,4,5,6,9,11,15.05,25,5218e02b3ab2facf3990877cdbed2fd26a64eba2
2012,8,2,3,5,6,9,10.2,14.05,18,5218e02b3ab2facf3990877cdbed2fd26a64eba2
2013,7,7,7,7,7,7,7,7,7,5218e02b3ab2facf3990877cdbed2fd26a64eba2
2014,5,5,5,5,5,6,8,10.05,14,5218e02b3ab2facf3990877cdbed2fd26a64eba2
2015,12,12,12,12,12,12,12,12,12,5218e02b3ab2facf3990877cdbed2fd26a64eba2
2016,9,9,9,9,9,9,9,9,9,5218e02b3ab2facf3990877cdbed2fd26a64eba2
2017,6,6,6,6,6,6,6,6,6,5218e02b3ab2facf3990877cdbed2fd26a64eba2
2018,5,5,5,5,5,5,5,5,5,5218e02b3ab2facf3990877cdbed2fd26a64eba2
2019,5,5,5,5,5,5,5,5,5,5218e02b3ab2facf3990877cdbed2fd26a64eba2
2020,4,4,4,4,4,4,4,4,4,5218e02b3ab2facf3990877cdbed2fd26a64eba2
2021,2,2,2,2,2,3,4,6,8,5218e02b3ab2facf3990877cdbed2fd26a64eba2
2022,3,3,3,3,3,3,3,3,3,5218e02b3ab2facf3990877cdbed2fd26a64eba2
2023,2,2,2,2,2,2,2,4,5,5218e02b3ab2facf3990877cdbed2fd26a64eba2
2024,3,1,1,2,2,3,4,6,16,5218e02b3ab2facf3990877cdbed2fd26a64eba2
