winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
2000,104,104,104,104,104,104,104,104,104,46d189d759c2b95bf399ed8a0fce9d0194d3573a
2001,4,4,4,4,4,4,4,4,4,46d189d759c2b95bf399ed8a0fce9d0194d3573a
2002,44,44,44,44,44,44,44,44,44,46d189d759c2b95bf399ed8a0fce9d0194d3573a
2003,26,26,26,26,26,26,26,26,26,46d189d759c2b95bf399ed8a0fce9d0194d3573a
2004,11,11,11,11,11,11.35,20,53.5,86,46d189d759c2b95bf399ed8a0fce9d0194d3573a
2005,9,9,9,9,9,9,9,9,9,46d189d759c2b95bf399ed8a0fce9d0194d3573a
2006,25,25,25,25,25,25,25,25,25,46d189d759c2b95bf399ed8a0fce9d0194d3573a
2007,7,7,7,7,7,7,7,7,7,46d189d759c2b95bf399ed8a0fce9d0194d3573a
2008,5,5,5,5,5,5,5,5,7,46d189d759c2b95bf399ed8a0fce9d0194d3573a
2009,12,8,8,8,9,15,24,43.1,118,46d189d759c2b95bf399ed8a0fce9d0194d3573a
2010,17,17,17,17,17,17,17,17,17,46d189d759c2b95bf399ed8a0fce9d0194d3573a
2011,7,7,7,7,7,8,16.4,48.75,165,46d189d759c2b95bf399ed8a0fce9d0194d3573a
2012,14,14,14,14,14,14,14,14,14,46d189d759c2b95bf399ed8a0fce9d0194d3573a
2013,5,4,4,4,4,7,11,28,34,46d189d759c2b95bf399ed8a0fce9d0194d3573a
2014,39,39,39,39,39,39,39,39,46,46d189d759c2b95bf399ed8a0fce9d0194d3573a
2015,29,29,29,29,29,29,29,29,29,46d189d759c2b95bf399ed8a0fce9d0194d3573a
2016,35,35,35,35,35,35,43.2,73.15,146,46d189d759c2b95bf399ed8a0fce9d0194d3573a
2017,86,86,86,86,86,86,86,86,86,46d189d759c2b95bf399ed8a0fce9d0194d3573a
2018,24,24,24,24,24,24,24,24,24,46d189d759c2b95bf399ed8a0fce9d0194d3573a
2019,58,58,58,58,58,58,58,58,58,46d189d759c2b95bf399ed8a0fce9d0194d3573a
2020,26,26,26,26,26,26,26,26,26,46d189d759c2b95bf399ed8a0fce9d0194d3573a
2021,29,29,29,29,29,29,29,29,29,46d189d759c2b95bf399ed8a0fce9d0194d3573a
2022,21,21,21,21,21,21,21,21,21,46d189d759c2b95bf399ed8a0fce9d0194d3573a
2023,39,39,39,39,39,39,39,39,39,46d189d759c2b95bf399ed8a0fce9d0194d3573a
2024,22,22,22,22,22,22,22,22,22,46d189d759c2b95bf399ed8a0fce9d0194d3573a
