winter,month,median,min,q05,q20,q35,q65,q80,q95,max,analysis
2000,January,104,104,104,104,104,104,104,104,104,824c675c9756f652cba492ada9b78c388eea5f19
2000,March,2,2,2,2,2,2,2,2,2,824c675c9756f652cba492ada9b78c388eea5f19
2000,December,2,2,2,2,2,2,2,2,2,824c675c9756f652cba492ada9b78c388eea5f19
2000,NA,26,26,26,26,26,26,26,26,26,824c675c9756f652cba492ada9b78c388eea5f19
2001,January,3,3,3,3,3,3,3,3,3,824c675c9756f652cba492ada9b78c388eea5f19
2001,March,3,3,3,3,3,3,3,3,3,824c675c9756f652cba492ada9b78c388eea5f19
2001,November,4,4,4,4,4,4,4,4,4,824c675c9756f652cba492ada9b78c388eea5f19
2001,December,2,2,2,2,2,2,2,2,2,824c675c9756f652cba492ada9b78c388eea5f19
2002,January,44,44,44,44,44,44,44,44,44,824c675c9756f652cba492ada9b78c388eea5f19
2002,March,3,3,3,3,3,3,3,3,3,824c675c9756f652cba492ada9b78c388eea5f19
2002,November,3,3,3,3,3,3,3,3,3,824c675c9756f652cba492ada9b78c388eea5f19
2002,December,5,5,5,5,5,5,5,5,5,824c675c9756f652cba492ada9b78c388eea5f19
2002,NA,10,10,10,10,10,10,10,10,10,824c675c9756f652cba492ada9b78c388eea5f19
2003,January,11,11,11,11,11,11,11,11,11,824c675c9756f652cba492ada9b78c388eea5f19
2003,March,17,17,17,17,17,17,17,17,17,824c675c9756f652cba492ada9b78c388eea5f19
2003,December,26,26,26,26,26,26,26,26,26,824c675c9756f652cba492ada9b78c388eea5f19
2003,NA,3,3,3,3,3,3,3,3,3,824c675c9756f652cba492ada9b78c388eea5f19
2004,January,1,1,1,1,1,1,1,1,1,824c675c9756f652cba492ada9b78c388eea5f19
2004,March,8,8,8,8,8,8,8,8,8,824c675c9756f652cba492ada9b78c388eea5f19
2004,November,2,2,2,2,2,2,2,2,2,824c675c9756f652cba492ada9b78c388eea5f19
2004,December,11,11,11,11,11,11,11,11,11,824c675c9756f652cba492ada9b78c388eea5f19
2004,NA,1,1,1,1,1,1,1,1,1,824c675c9756f652cba492ada9b78c388eea5f19
2005,January,5,5,5,5,5,5,5,5,5,824c675c9756f652cba492ada9b78c388eea5f19
2005,March,8,8,8,8,8,8,8,8,8,824c675c9756f652cba492ada9b78c388eea5f19
2005,October,1,1,1,1,1,1,1,1,1,824c675c9756f652cba492ada9b78c388eea5f19
2005,November,9,9,9,9,9,9,9,9,9,824c675c9756f652cba492ada9b78c388eea5f19
2005,December,1,1,1,1,1,1,1,1,1,824c675c9756f652cba492ada9b78c388eea5f19
2005,NA,1,1,1,1,1,1,1,1,1,824c675c9756f652cba492ada9b78c388eea5f19
2006,January,2,2,2,2,2,2,2,2,2,824c675c9756f652cba492ada9b78c388eea5f19
2006,March,25,25,25,25,25,25,25,25,25,824c675c9756f652cba492ada9b78c388eea5f19
2006,October,4,4,4,4,4,4,4,4,4,824c675c9756f652cba492ada9b78c388eea5f19
2006,November,1,1,1,1,1,1,1,1,1,824c675c9756f652cba492ada9b78c388eea5f19
2006,December,10,10,10,10,10,10,10,10,10,824c675c9756f652cba492ada9b78c388eea5f19
2006,NA,4,4,4,4,4,4,4,4,4,824c675c9756f652cba492ada9b78c388eea5f19
2007,January,7,7,7,7,7,7,7,7,7,824c675c9756f652cba492ada9b78c388eea5f19
2007,March,3,3,3,3,3,3,3,3,3,824c675c9756f652cba492ada9b78c388eea5f19
2007,October,5,5,5,5,5,5,5,5,5,824c675c9756f652cba492ada9b78c388eea5f19
2007,November,3,3,3,3,3,3,3,3,3,824c675c9756f652cba492ada9b78c388eea5f19
2007,NA,7,7,7,7,7,7,7,7,7,824c675c9756f652cba492ada9b78c388eea5f19
2008,January,2,2,2,2,2,2,2,2,2,824c675c9756f652cba492ada9b78c388eea5f19
