winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
2011,7,4,4,5,6,8,9,13,25,bb820e0f93affc164d5352f3a99ab0ae4b5a3f7e
2012,10.5,8,8,9,10,11.35,12,15,22,bb820e0f93affc164d5352f3a99ab0ae4b5a3f7e
2013,16,12,13,14,15,18,20,24,27,bb820e0f93affc164d5352f3a99ab0ae4b5a3f7e
2014,28,26,26,27,27,29,30,32,33,bb820e0f93affc164d5352f3a99ab0ae4b5a3f7e
2015,38,35,36,36,37,39,39,41.05,44,bb820e0f93affc164d5352f3a99ab0ae4b5a3f7e
2016,43.5,41,41,42,43,44,45,47.05,50,bb820e0f93affc164d5352f3a99ab0ae4b5a3f7e
2017,71,67,68,70,70,72,73,75,79,bb820e0f93affc164d5352f3a99ab0ae4b5a3f7e
2018,41,40,40,40.8,41,42,43,44.05,49,bb820e0f93affc164d5352f3a99ab0ae4b5a3f7e
2019,44,43,43,44,44,45,46.2,48,50,bb820e0f93affc164d5352f3a99ab0ae4b5a3f7e
2020,37,35,35,36,36,37,39,42,44,bb820e0f93affc164d5352f3a99ab0ae4b5a3f7e
2021,38,37,37,38,38,39,39,42,44,bb820e0f93affc164d5352f3a99ab0ae4b5a3f7e
2022,78,76,76,77,78,79,80,83,87,bb820e0f93affc164d5352f3a99ab0ae4b5a3f7e
2023,48,44,44,46,47,49,51,58,63,bb820e0f93affc164d5352f3a99ab0ae4b5a3f7e
2024,56,53,53,54,55,57,59,63.05,68,bb820e0f93affc164d5352f3a99ab0ae4b5a3f7e
