winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1992,32,32,32,32,32,32,32,32,32,bf9ef4f982df36ca275274faac1e83fd09a326d2
1993,32,32,32,32,32,32,32,32,32,bf9ef4f982df36ca275274faac1e83fd09a326d2
1994,61,61,61,61,61,61,61,61,61,bf9ef4f982df36ca275274faac1e83fd09a326d2
1995,17,17,17,17,17,17,17,17,17,bf9ef4f982df36ca275274faac1e83fd09a326d2
1996,65,65,65,65,65,65,65,65,65,bf9ef4f982df36ca275274faac1e83fd09a326d2
1997,110,110,110,110,110,110,110,110,110,bf9ef4f982df36ca275274faac1e83fd09a326d2
1998,7,7,7,7,7,7,7,7,7,bf9ef4f982df36ca275274faac1e83fd09a326d2
1999,13,13,13,13,13,13,13,13,13,bf9ef4f982df36ca275274faac1e83fd09a326d2
2000,13,13,13,13,13,13,13,13,13,bf9ef4f982df36ca275274faac1e83fd09a326d2
2001,12,12,12,12,12,12,12,12,12,bf9ef4f982df36ca275274faac1e83fd09a326d2
2002,318,318,318,318,318,318,318,318,318,bf9ef4f982df36ca275274faac1e83fd09a326d2
2003,268,268,268,268,268,268,268,268,268,bf9ef4f982df36ca275274faac1e83fd09a326d2
2004,21,21,21,21,21,21,21,21,21,bf9ef4f982df36ca275274faac1e83fd09a326d2
2005,5,5,5,5,5,5,5,5,5,bf9ef4f982df36ca275274faac1e83fd09a326d2
2006,71,71,71,71,71,71,71,71,71,bf9ef4f982df36ca275274faac1e83fd09a326d2
2007,2,2,2,2,2,2,2,2,2,bf9ef4f982df36ca275274faac1e83fd09a326d2
2008,21,21,21,21,21,21,21,21,21,bf9ef4f982df36ca275274faac1e83fd09a326d2
2009,30,30,30,30,30,30,30,30,30,bf9ef4f982df36ca275274faac1e83fd09a326d2
2010,32,32,32,32,32,32,32,32,32,bf9ef4f982df36ca275274faac1e83fd09a326d2
2011,7,7,7,7,7,7,7,7,7,bf9ef4f982df36ca275274faac1e83fd09a326d2
2012,14,14,14,14,14,14,14,14,14,bf9ef4f982df36ca275274faac1e83fd09a326d2
2013,5,5,5,5,5,5,5,5,5,bf9ef4f982df36ca275274faac1e83fd09a326d2
2014,10,10,10,10,10,10,10,10,10,bf9ef4f982df36ca275274faac1e83fd09a326d2
2015,8,8,8,8,8,8,8,8,8,bf9ef4f982df36ca275274faac1e83fd09a326d2
2016,5,5,5,5,5,5,5,5,5,bf9ef4f982df36ca275274faac1e83fd09a326d2
2017,11,11,11,11,11,11,11,11,11,bf9ef4f982df36ca275274faac1e83fd09a326d2
2018,4,4,4,4,4,4,4,4,4,bf9ef4f982df36ca275274faac1e83fd09a326d2
2019,7,7,7,7,7,7,7,7,7,bf9ef4f982df36ca275274faac1e83fd09a326d2
2020,19,19,19,19,19,19,19,19,19,bf9ef4f982df36ca275274faac1e83fd09a326d2
2021,31,31,31,31,31,31,31,31,31,bf9ef4f982df36ca275274faac1e83fd09a326d2
2022,5,5,5,5,5,5,5,5,5,bf9ef4f982df36ca275274faac1e83fd09a326d2
2023,2,2,2,2,2,2,2,2,2,bf9ef4f982df36ca275274faac1e83fd09a326d2
2024,9,9,9,9,9,9,9,9,9,bf9ef4f982df36ca275274faac1e83fd09a326d2
