winter,month,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1992,January,190,190,190,190,190,190,190,190,190,4f70c3b4f2c5817a0d089d251f583a19cb1623f5
1992,November,41,41,41,41,41,41,41,41,41,4f70c3b4f2c5817a0d089d251f583a19cb1623f5
1992,December,152,152,152,152,152,152,152,152,152,4f70c3b4f2c5817a0d089d251f583a19cb1623f5
1992,NA,149,149,149,149,149,149,149,149,149,4f70c3b4f2c5817a0d089d251f583a19cb1623f5
1993,January,210,210,210,210,210,210,210,210,210,4f70c3b4f2c5817a0d089d251f583a19cb1623f5
1993,November,69,69,69,69,69,69,69,69,69,4f70c3b4f2c5817a0d089d251f583a19cb1623f5
1993,December,120,120,120,120,120,120,120,120,120,4f70c3b4f2c5817a0d089d251f583a19cb1623f5
1993,NA,225,225,225,225,225,225,225,225,225,4f70c3b4f2c5817a0d089d251f583a19cb1623f5
1994,January,183,183,183,183,183,183,183,183,183,4f70c3b4f2c5817a0d089d251f583a19cb1623f5
1994,November,123,123,123,123,123,123,123,123,123,4f70c3b4f2c5817a0d089d251f583a19cb1623f5
1994,December,173,173,173,173,173,173,173,173,173,4f70c3b4f2c5817a0d089d251f583a19cb1623f5
1994,NA,221,221,221,221,221,221,221,221,221,4f70c3b4f2c5817a0d089d251f583a19cb1623f5
1995,January,222,222,222,222,222,222,222,222,222,4f70c3b4f2c5817a0d089d251f583a19cb1623f5
1995,November,96,96,96,96,96,96,96,96,96,4f70c3b4f2c5817a0d089d251f583a19cb1623f5
1995,December,181,181,181,181,181,181,181,181,181,4f70c3b4f2c5817a0d089d251f583a19cb1623f5
1995,NA,293,293,293,293,293,293,293,293,293,4f70c3b4f2c5817a0d089d251f583a19cb1623f5
1996,January,371,371,371,371,371,371,371,371,371,4f70c3b4f2c5817a0d089d251f583a19cb1623f5
1996,November,78,78,78,78,78,78,78,78,78,4f70c3b4f2c5817a0d089d251f583a19cb1623f5
1996,December,185,185,185,185,185,185,185,185,185,4f70c3b4f2c5817a0d089d251f583a19cb1623f5
1996,NA,355,355,355,355,355,355,355,355,355,4f70c3b4f2c5817a0d089d251f583a19cb1623f5
1997,January,378,378,378,378,378,378,378,378,378,4f70c3b4f2c5817a0d089d251f583a19cb1623f5
1997,November,100,100,100,100,100,100,100,100,100,4f70c3b4f2c5817a0d089d251f583a19cb1623f5
1997,December,209,209,209,209,209,209,209,209,209,4f70c3b4f2c5817a0d089d251f583a19cb1623f5
1997,NA,536,536,536,536,536,536,536,536,536,4f70c3b4f2c5817a0d089d251f583a19cb1623f5
1998,January,287,287,287,287,287,287,287,287,287,4f70c3b4f2c5817a0d089d251f583a19cb1623f5
1998,November,119,119,119,119,119,119,119,119,119,4f70c3b4f2c5817a0d089d251f583a19cb1623f5
1998,December,244,244,244,244,244,244,244,244,244,4f70c3b4f2c5817a0d089d251f583a19cb1623f5
1998,NA,389,389,389,389,389,389,389,389,389,4f70c3b4f2c5817a0d089d251f583a19cb1623f5
1999,January,547,547,547,547,547,547,547,547,547,4f70c3b4f2c5817a0d089d251f583a19cb1623f5
1999,November,109,109,109,109,109,109,109,109,109,4f70c3b4f2c5817a0d089d251f583a19cb1623f5
1999,December,300,300,300,300,300,300,300,300,300,4f70c3b4f2c5817a0d089d251f583a19cb1623f5
1999,NA,502,502,502,502,502,502,502,502,502,4f70c3b4f2c5817a0d089d251f583a19cb1623f5
2000,January,364,364,364,364,364,364,364,364,364,4f70c3b4f2c5817a0d089d251f583a19cb1623f5
2000,November,96,96,96,96,96,96,96,96,96,4f70c3b4f2c5817a0d089d251f583a19cb1623f5
2000,December,315,315,315,315,315,315,315,315,315,4f70c3b4f2c5817a0d089d251f583a19cb1623f5
2000,NA,377,377,377,377,377,377,377,377,377,4f70c3b4f2c5817a0d089d251f583a19cb1623f5
2001,January,356,356,356,356,356,356,356,356,356,4f70c3b4f2c5817a0d089d251f583a19cb1623f5
2001,November,38,38,38,38,38,38,38,38,38,4f70c3b4f2c5817a0d089d251f583a19cb1623f5
2001,December,174,174,174,174,174,174,174,174,174,4f70c3b4f2c5817a0d089d251f583a19cb1623f5
2001,NA,325,325,325,325,325,325,325,325,325,4f70c3b4f2c5817a0d089d251f583a19cb1623f5
2002,January,358,358,358,358,358,358,358,358,358,4f70c3b4f2c5817a0d089d251f583a19cb1623f5
2002,November,132,132,132,132,132,132,132,132,132,4f70c3b4f2c5817a0d089d251f583a19cb1623f5
2002,December,240,240,240,240,240,240,240,240,240,4f70c3b4f2c5817a0d089d251f583a19cb1623f5
2002,NA,318,318,318,318,318,318,318,318,318,4f70c3b4f2c5817a0d089d251f583a19cb1623f5
2003,January,337,337,337,337,337,337,337,337,337,4f70c3b4f2c5817a0d089d251f583a19cb1623f5
2003,November,132,132,132,132,132,132,132,132,132,4f70c3b4f2c5817a0d089d251f583a19cb1623f5
2003,December,348,348,348,348,348,348,348,348,348,4f70c3b4f2c5817a0d089d251f583a19cb1623f5
2003,NA,496,496,496,496,496,496,496,496,496,4f70c3b4f2c5817a0d089d251f583a19cb1623f5
2004,January,382,382,382,382,382,382,382,382,382,4f70c3b4f2c5817a0d089d251f583a19cb1623f5
2004,November,115,115,115,115,115,115,115,115,115,4f70c3b4f2c5817a0d089d251f583a19cb1623f5
2004,December,308,308,308,308,308,308,308,308,308,4f70c3b4f2c5817a0d089d251f583a19cb1623f5
2004,NA,360,360,360,360,360,360,360,360,360,4f70c3b4f2c5817a0d089d251f583a19cb1623f5
2005,January,309,309,309,309,309,309,309,309,309,4f70c3b4f2c5817a0d089d251f583a19cb1623f5
2005,November,108,108,108,108,108,108,108,108,108,4f70c3b4f2c5817a0d089d251f583a19cb1623f5
2005,December,238,238,238,238,238,238,238,238,238,4f70c3b4f2c5817a0d089d251f583a19cb1623f5
2005,NA,303,303,303,303,303,303,303,303,303,4f70c3b4f2c5817a0d089d251f583a19cb1623f5
2006,January,425,425,425,425,425,425,425,425,425,4f70c3b4f2c5817a0d089d251f583a19cb1623f5
2006,November,69,69,69,69,69,69,69,69,69,4f70c3b4f2c5817a0d089d251f583a19cb1623f5
2006,December,264,264,264,264,264,264,264,264,264,4f70c3b4f2c5817a0d089d251f583a19cb1623f5
2006,NA,428,428,428,428,428,428,428,428,428,4f70c3b4f2c5817a0d089d251f583a19cb1623f5
2007,January,254,254,254,254,254,254,254,254,254,4f70c3b4f2c5817a0d089d251f583a19cb1623f5
2007,November,91,91,91,91,91,91,91,91,91,4f70c3b4f2c5817a0d089d251f583a19cb1623f5
2007,December,207,207,207,207,207,207,207,207,207,4f70c3b4f2c5817a0d089d251f583a19cb1623f5
