winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
2003,0,0,0,0,0,0,0,0,0,7f325c19f05f2d8cfefde95f8c30667d650a2361
2004,0,0,0,0,0,0,0,0,0,7f325c19f05f2d8cfefde95f8c30667d650a2361
2005,2,2,2,2,2,2,2,2,2,7f325c19f05f2d8cfefde95f8c30667d650a2361
2006,1,1,1,1,1,1,1,1,1,7f325c19f05f2d8cfefde95f8c30667d650a2361
2007,4,4,4,4,4,4,4,4,4,7f325c19f05f2d8cfefde95f8c30667d650a2361
2008,2,2,2,2,2,2,2,2,2,7f325c19f05f2d8cfefde95f8c30667d650a2361
2009,2,2,2,2,2,2,2,2,2,7f325c19f05f2d8cfefde95f8c30667d650a2361
2010,5,5,5,5,5,5,6,7,9,7f325c19f05f2d8cfefde95f8c30667d650a2361
2011,3,3,3,3,3,3,3,3,9,7f325c19f05f2d8cfefde95f8c30667d650a2361
2012,8,8,8,8,8,8,8,8,8,7f325c19f05f2d8cfefde95f8c30667d650a2361
2013,10,10,10,10,10,10,10,10,10,7f325c19f05f2d8cfefde95f8c30667d650a2361
2014,3,3,3,3,3,3,4,5,7,7f325c19f05f2d8cfefde95f8c30667d650a2361
2015,5,5,5,5,5,6,6,7.05,9,7f325c19f05f2d8cfefde95f8c30667d650a2361
2016,4,3,3,3,3,4,4.2,6,8,7f325c19f05f2d8cfefde95f8c30667d650a2361
2017,5,5,5,5,5,6,6,8,11,7f325c19f05f2d8cfefde95f8c30667d650a2361
2018,3,2,2,2,2,3,3,4,5,7f325c19f05f2d8cfefde95f8c30667d650a2361
2019,3,3,3,3,3,4,4,5,7,7f325c19f05f2d8cfefde95f8c30667d650a2361
2020,1,1,1,1,1,1,1,1,1,7f325c19f05f2d8cfefde95f8c30667d650a2361
2021,3,3,3,3,3,3,3,3,3,7f325c19f05f2d8cfefde95f8c30667d650a2361
2022,14,14,14,14,14,14,15,15.05,16,7f325c19f05f2d8cfefde95f8c30667d650a2361
2023,3,3,3,3,3,3,3,3,7,7f325c19f05f2d8cfefde95f8c30667d650a2361
2024,4,4,4,4,4,4,4,4,4,7f325c19f05f2d8cfefde95f8c30667d650a2361
