winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1992,40,40,40,40,40,40,40,44.1,85,7fb3d70efbaf3f8309c871a38a110b2813ba614e
1993,33,33,33,33,33,33,33,33,33,7fb3d70efbaf3f8309c871a38a110b2813ba614e
1994,124,124,124,124,124,124,124,124,124,7fb3d70efbaf3f8309c871a38a110b2813ba614e
1995,64,64,64,64,64,64,64,64,64,7fb3d70efbaf3f8309c871a38a110b2813ba614e
1996,62,62,62,62,62,62,62,62,62,7fb3d70efbaf3f8309c871a38a110b2813ba614e
1997,93,93,93,93,93,93,93,93,93,7fb3d70efbaf3f8309c871a38a110b2813ba614e
1998,16,16,16,16,16,16,16,16,16,7fb3d70efbaf3f8309c871a38a110b2813ba614e
1999,13,13,13,13,13,13,13,13,13,7fb3d70efbaf3f8309c871a38a110b2813ba614e
2000,61,61,61,61,61,61,61,61,61,7fb3d70efbaf3f8309c871a38a110b2813ba614e
2001,36,36,36,36,36,36,36,36,36,7fb3d70efbaf3f8309c871a38a110b2813ba614e
2002,52,52,52,52,52,52,53.2,59.1,69,7fb3d70efbaf3f8309c871a38a110b2813ba614e
2003,43,43,43,43,43,43,43,43,43,7fb3d70efbaf3f8309c871a38a110b2813ba614e
2004,55,55,55,55,55,55,55,55,55,7fb3d70efbaf3f8309c871a38a110b2813ba614e
2005,32,32,32,32,32,32,32,32,32,7fb3d70efbaf3f8309c871a38a110b2813ba614e
2006,34,34,34,34,34,34,34,34,34,7fb3d70efbaf3f8309c871a38a110b2813ba614e
2007,33,33,33,33,33,33,33,33,33,7fb3d70efbaf3f8309c871a38a110b2813ba614e
2008,173,173,173,173,173,173,173,173,173,7fb3d70efbaf3f8309c871a38a110b2813ba614e
2009,49,49,49,49,49,49,49,49,49,7fb3d70efbaf3f8309c871a38a110b2813ba614e
2010,45,45,45,45,45,45,45,45,45,7fb3d70efbaf3f8309c871a38a110b2813ba614e
2011,26,26,26,26,26,26,26,26,26,7fb3d70efbaf3f8309c871a38a110b2813ba614e
2012,29,29,29,29,29,29,29,29,29,7fb3d70efbaf3f8309c871a38a110b2813ba614e
2013,21,21,21,21,21,21,21,21,21,7fb3d70efbaf3f8309c871a38a110b2813ba614e
2014,96,96,96,96,96,96,96,96,96,7fb3d70efbaf3f8309c871a38a110b2813ba614e
2015,32,32,32,32,32,32,32,32,32,7fb3d70efbaf3f8309c871a38a110b2813ba614e
2016,50,50,50,50,50,50,50,50,50,7fb3d70efbaf3f8309c871a38a110b2813ba614e
2017,70,70,70,70,70,70,70,90,135,7fb3d70efbaf3f8309c871a38a110b2813ba614e
2018,54,54,54,54,54,54,54,54,54,7fb3d70efbaf3f8309c871a38a110b2813ba614e
2019,80,80,80,80,80,80,80,80,80,7fb3d70efbaf3f8309c871a38a110b2813ba614e
2020,82,82,82,82,82,82,82,82,82,7fb3d70efbaf3f8309c871a38a110b2813ba614e
2021,155,155,155,155,155,155,155,155,155,7fb3d70efbaf3f8309c871a38a110b2813ba614e
2022,110,110,110,110,110,110,110,110,110,7fb3d70efbaf3f8309c871a38a110b2813ba614e
2023,119,119,119,119,119,119,119,119,119,7fb3d70efbaf3f8309c871a38a110b2813ba614e
2024,112,112,112,112,112,112,112,112,112,7fb3d70efbaf3f8309c871a38a110b2813ba614e
