winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1995,82820,32700,45950,58620,70890,94980,127900,202100,339600,266456fe6892011ad292c3d2bd2109ffa0bfc7d1
1996,86290,37330,48470,61380,72340,103000,125400,167100,300100,266456fe6892011ad292c3d2bd2109ffa0bfc7d1
1997,84300,39580,50170,66430,74520,93650,115200,155400,229900,266456fe6892011ad292c3d2bd2109ffa0bfc7d1
1998,85040,33700,50650,67340,77460,97270,118400,149100,235500,266456fe6892011ad292c3d2bd2109ffa0bfc7d1
1999,108100,43070,68150,87190,97520,126700,158600,194400,304500,266456fe6892011ad292c3d2bd2109ffa0bfc7d1
2000,72030,65960,67940,69640,70980,73200,74780,78140,82860,266456fe6892011ad292c3d2bd2109ffa0bfc7d1
2001,63100,52060,54660,57540,59550,67310,71960,81950,90570,266456fe6892011ad292c3d2bd2109ffa0bfc7d1
2002,43310,38210,39710,41330,42350,45210,48420,56080,79460,266456fe6892011ad292c3d2bd2109ffa0bfc7d1
2003,61080,54760,56100,58280,59510,62270,64050,68980,73570,266456fe6892011ad292c3d2bd2109ffa0bfc7d1
2004,70440,61090,64990,66270,69520,71920,73910,79390,90710,266456fe6892011ad292c3d2bd2109ffa0bfc7d1
2005,44490,40660,41030,42620,43910,46910,48330,52430,55170,266456fe6892011ad292c3d2bd2109ffa0bfc7d1
2006,54740,50750,51810,53240,54170,55410,56360,57710,59670,266456fe6892011ad292c3d2bd2109ffa0bfc7d1
2007,63410,60080,61320,62130,62570,64090,65010,67980,73470,266456fe6892011ad292c3d2bd2109ffa0bfc7d1
2008,47320,45150,45490,46370,46810,47780,48800,50930,56580,266456fe6892011ad292c3d2bd2109ffa0bfc7d1
2009,57030,53310,54250,55510,56300,57770,59100,63960,66660,266456fe6892011ad292c3d2bd2109ffa0bfc7d1
2010,47720,45840,46400,46950,47220,48160,48790,50570,53980,266456fe6892011ad292c3d2bd2109ffa0bfc7d1
2011,46650,42940,43960,44770,45830,47120,48150,50110,55800,266456fe6892011ad292c3d2bd2109ffa0bfc7d1
2012,32930,29360,30130,31550,32130,33970,35000,37300,42010,266456fe6892011ad292c3d2bd2109ffa0bfc7d1
2013,38010,36100,36410,36960,37420,38470,39040,40840,43950,266456fe6892011ad292c3d2bd2109ffa0bfc7d1
2014,63350,61060,61680,62480,63050,63990,64610,66320,68650,266456fe6892011ad292c3d2bd2109ffa0bfc7d1
2015,39870,37410,37920,38690,39270,40210,41060,42340,43170,266456fe6892011ad292c3d2bd2109ffa0bfc7d1
2016,39000,37660,37950,38480,38790,39320,39810,40850,42970,266456fe6892011ad292c3d2bd2109ffa0bfc7d1
2017,32580,30660,31250,31750,32300,32920,33380,33990,34770,266456fe6892011ad292c3d2bd2109ffa0bfc7d1
2018,64560,64030,64090,64250,64430,64760,65000,65330,66590,266456fe6892011ad292c3d2bd2109ffa0bfc7d1
2019,24560,23990,24110,24310,24400,24680,24870,25450,26500,266456fe6892011ad292c3d2bd2109ffa0bfc7d1
2020,36390,35620,35880,36040,36210,36900,37370,38140,38620,266456fe6892011ad292c3d2bd2109ffa0bfc7d1
2021,31630,31210,31250,31360,31450,31800,31940,32350,33400,266456fe6892011ad292c3d2bd2109ffa0bfc7d1
2022,97660,96760,96880,97240,97480,98080,98540,99880,102400,266456fe6892011ad292c3d2bd2109ffa0bfc7d1
2023,35350,34810,34940,35070,35200,35480,35730,36140,37050,266456fe6892011ad292c3d2bd2109ffa0bfc7d1
2024,52230,51880,51920,52060,52120,52350,52560,53030,53650,266456fe6892011ad292c3d2bd2109ffa0bfc7d1
