analysis,centre_winter,duration,estimate,se,lcl,ucl
8fd6e07d972a9b89070264c3b3f750d9b91e435b,2005.5,10,0.06538,0.08344,-0.09817,0.2289
8fd6e07d972a9b89070264c3b3f750d9b91e435b,2006.5,10,0.08478,0.08248,-0.07687,0.2464
8fd6e07d972a9b89070264c3b3f750d9b91e435b,2007.5,10,0.1082,0.08126,-0.05103,0.2675
8fd6e07d972a9b89070264c3b3f750d9b91e435b,2008.5,10,0.1141,0.07766,-0.03816,0.2663
8fd6e07d972a9b89070264c3b3f750d9b91e435b,2009.5,10,0.1201,0.07217,-0.02137,0.2615
8fd6e07d972a9b89070264c3b3f750d9b91e435b,2010.5,10,0.138,0.06683,0.007003,0.269
8fd6e07d972a9b89070264c3b3f750d9b91e435b,2011.5,10,0.1705,0.06483,0.04343,0.2975
8fd6e07d972a9b89070264c3b3f750d9b91e435b,2012.5,10,0.1827,0.06687,0.0516,0.3137
8fd6e07d972a9b89070264c3b3f750d9b91e435b,2013.5,10,0.1778,0.07081,0.03904,0.3166
8fd6e07d972a9b89070264c3b3f750d9b91e435b,2014.5,10,0.1526,0.07119,0.01312,0.2922
8fd6e07d972a9b89070264c3b3f750d9b91e435b,2015.5,10,0.1192,0.06711,-0.01236,0.2507
8fd6e07d972a9b89070264c3b3f750d9b91e435b,2016.5,10,0.072,0.06096,-0.04748,0.1915
8fd6e07d972a9b89070264c3b3f750d9b91e435b,2017.5,10,0.04056,0.05627,-0.06972,0.1508
8fd6e07d972a9b89070264c3b3f750d9b91e435b,2018.5,10,0.01785,0.05148,-0.08305,0.1188
8fd6e07d972a9b89070264c3b3f750d9b91e435b,2019.5,10,0.02789,0.04676,-0.06376,0.1195
8fd6e07d972a9b89070264c3b3f750d9b91e435b,2006.5,12,0.07653,0.069,-0.0587,0.2118
8fd6e07d972a9b89070264c3b3f750d9b91e435b,2007.5,12,0.09271,0.06533,-0.03534,0.2208
8fd6e07d972a9b89070264c3b3f750d9b91e435b,2008.5,12,0.1141,0.06188,-0.007199,0.2354
8fd6e07d972a9b89070264c3b3f750d9b91e435b,2009.5,12,0.1337,0.05797,0.0201,0.2473
8fd6e07d972a9b89070264c3b3f750d9b91e435b,2010.5,12,0.1608,0.05561,0.05177,0.2698
8fd6e07d972a9b89070264c3b3f750d9b91e435b,2011.5,12,0.1692,0.05407,0.06322,0.2752
8fd6e07d972a9b89070264c3b3f750d9b91e435b,2012.5,12,0.1569,0.05258,0.05385,0.26
8fd6e07d972a9b89070264c3b3f750d9b91e435b,2013.5,12,0.1411,0.05343,0.03638,0.2458
8fd6e07d972a9b89070264c3b3f750d9b91e435b,2014.5,12,0.1297,0.05567,0.02059,0.2388
