analysis,centre_winter,duration,estimate,se,lcl,ucl
777e4373030b99d25435012919599586af73035f,1996.5,10,-0.1242,0.07583,-0.2729,0.02437
777e4373030b99d25435012919599586af73035f,1997.5,10,-0.09934,0.06416,-0.2251,0.02641
777e4373030b99d25435012919599586af73035f,1998.5,10,-0.06813,0.05814,-0.1821,0.04582
777e4373030b99d25435012919599586af73035f,1999.5,10,-0.04366,0.05725,-0.1559,0.06855
777e4373030b99d25435012919599586af73035f,2000.5,10,-0.01851,0.06028,-0.1367,0.09963
777e4373030b99d25435012919599586af73035f,2001.5,10,0.002695,0.06326,-0.1213,0.1267
777e4373030b99d25435012919599586af73035f,2002.5,10,0.01424,0.06343,-0.1101,0.1386
777e4373030b99d25435012919599586af73035f,2003.5,10,0.02361,0.06306,-0.09998,0.1472
777e4373030b99d25435012919599586af73035f,2004.5,10,0.0283,0.06165,-0.09253,0.1491
777e4373030b99d25435012919599586af73035f,2005.5,10,0.03638,0.06133,-0.08383,0.1566
777e4373030b99d25435012919599586af73035f,2006.5,10,0.03868,0.06127,-0.08141,0.1588
777e4373030b99d25435012919599586af73035f,2007.5,10,0.03809,0.06329,-0.08595,0.1621
777e4373030b99d25435012919599586af73035f,2008.5,10,0.0274,0.06242,-0.09493,0.1497
777e4373030b99d25435012919599586af73035f,2009.5,10,0.002756,0.05977,-0.1144,0.1199
777e4373030b99d25435012919599586af73035f,2010.5,10,-0.03062,0.05911,-0.1465,0.08523
777e4373030b99d25435012919599586af73035f,2011.5,10,-0.06277,0.06194,-0.1842,0.05862
777e4373030b99d25435012919599586af73035f,2012.5,10,-0.08733,0.06415,-0.2131,0.0384
777e4373030b99d25435012919599586af73035f,2013.5,10,-0.1063,0.06654,-0.2367,0.02416
777e4373030b99d25435012919599586af73035f,2014.5,10,-0.1197,0.06949,-0.2559,0.01647
777e4373030b99d25435012919599586af73035f,2015.5,10,-0.1226,0.07192,-0.2635,0.01841
777e4373030b99d25435012919599586af73035f,2016.5,10,-0.1196,0.07341,-0.2635,0.02427
777e4373030b99d25435012919599586af73035f,2017.5,10,-0.1117,0.07351,-0.2558,0.03234
777e4373030b99d25435012919599586af73035f,2018.5,10,-0.09473,0.07287,-0.2375,0.04809
777e4373030b99d25435012919599586af73035f,2019.5,10,-0.08008,0.07461,-0.2263,0.06615
777e4373030b99d25435012919599586af73035f,1997.5,12,-0.0897,0.0551,-0.1977,0.0183
777e4373030b99d25435012919599586af73035f,1998.5,12,-0.07464,0.05049,-0.1736,0.02433
777e4373030b99d25435012919599586af73035f,1999.5,12,-0.05175,0.04835,-0.1465,0.04302
777e4373030b99d25435012919599586af73035f,2000.5,12,-0.02994,0.04828,-0.1246,0.06468
777e4373030b99d25435012919599586af73035f,2001.5,12,-0.006491,0.05067,-0.1058,0.09282
777e4373030b99d25435012919599586af73035f,2002.5,12,0.01244,0.05319,-0.0918,0.1167
777e4373030b99d25435012919599586af73035f,2003.5,12,0.02397,0.05375,-0.08138,0.1293
777e4373030b99d25435012919599586af73035f,2004.5,12,0.03461,0.0544,-0.07201,0.1412
777e4373030b99d25435012919599586af73035f,2005.5,12,0.03592,0.05318,-0.06831,0.1401
777e4373030b99d25435012919599586af73035f,2006.5,12,0.02909,0.05128,-0.07141,0.1296
777e4373030b99d25435012919599586af73035f,2007.5,12,0.02161,0.05026,-0.0769,0.1201
777e4373030b99d25435012919599586af73035f,2008.5,12,0.01184,0.05049,-0.08712,0.1108
777e4373030b99d25435012919599586af73035f,2009.5,12,-0.007546,0.04964,-0.1048,0.08975
777e4373030b99d25435012919599586af73035f,2010.5,12,-0.03146,0.04982,-0.1291,0.06618
777e4373030b99d25435012919599586af73035f,2011.5,12,-0.05438,0.05064,-0.1536,0.04488
777e4373030b99d25435012919599586af73035f,2012.5,12,-0.07497,0.0526,-0.1781,0.02813
777e4373030b99d25435012919599586af73035f,2013.5,12,-0.09439,0.05578,-0.2037,0.01495
777e4373030b99d25435012919599586af73035f,2014.5,12,-0.1108,0.06016,-0.2287,0.007162
777e4373030b99d25435012919599586af73035f,2015.5,12,-0.12,0.06384,-0.2451,0.005113
777e4373030b99d25435012919599586af73035f,2016.5,12,-0.1151,0.06358,-0.2397,0.009542
777e4373030b99d25435012919599586af73035f,2017.5,12,-0.105,0.06291,-0.2283,0.0183
777e4373030b99d25435012919599586af73035f,2018.5,12,-0.09415,0.06408,-0.2197,0.03144
777e4373030b99d25435012919599586af73035f,2008,33,-0.04289,0.01829,-0.07874,-0.007045
fd6da112d31acc1c7322e6dfec0ad915697f2927,1996.5,10,-0.1333,0.06919,-0.2689,0.002349
fd6da112d31acc1c7322e6dfec0ad915697f2927,1997.5,10,-0.09412,0.05926,-0.2103,0.02203
fd6da112d31acc1c7322e6dfec0ad915697f2927,1998.5,10,-0.03944,0.05768,-0.1525,0.0736
fd6da112d31acc1c7322e6dfec0ad915697f2927,1999.5,10,-0.004601,0.06015,-0.1225,0.1133
fd6da112d31acc1c7322e6dfec0ad915697f2927,2000.5,10,0.02322,0.06425,-0.1027,0.1491
fd6da112d31acc1c7322e6dfec0ad915697f2927,2001.5,10,0.04087,0.06546,-0.08743,0.1692
fd6da112d31acc1c7322e6dfec0ad915697f2927,2002.5,10,0.04885,0.06335,-0.07531,0.173
fd6da112d31acc1c7322e6dfec0ad915697f2927,2003.5,10,0.05243,0.06116,-0.06744,0.1723
fd6da112d31acc1c7322e6dfec0ad915697f2927,2004.5,10,0.06219,0.05938,-0.0542,0.1786
fd6da112d31acc1c7322e6dfec0ad915697f2927,2005.5,10,0.08672,0.0608,-0.03245,0.2059
