winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1992,2285,893,1221,1609,2060,2659,3133,4865,7391,7a5611fd9f7c138cc521dd83211c44bbce76a64e
1993,2482,2057,2096,2269,2363,2608,2945,3540,4521,7a5611fd9f7c138cc521dd83211c44bbce76a64e
1994,2794,2068,2221,2450,2606,3109,3495,4312,5566,7a5611fd9f7c138cc521dd83211c44bbce76a64e
1995,2136,2136,2136,2136,2136,2136,2136,2136,2136,7a5611fd9f7c138cc521dd83211c44bbce76a64e
1996,2580,2162,2168,2240,2377,2760,3105,3567,6226,7a5611fd9f7c138cc521dd83211c44bbce76a64e
1997,2313,2313,2313,2313,2313,2313,2313,2313,3098,7a5611fd9f7c138cc521dd83211c44bbce76a64e
1998,2313,2313,2313,2313,2313,2313,2313,2313,2652,7a5611fd9f7c138cc521dd83211c44bbce76a64e
1999,3130,2550,2622,2803,2975,3370,3796,4428,5104,7a5611fd9f7c138cc521dd83211c44bbce76a64e
2000,3560,2909,2969,3133,3360,3917,4389,5494,7494,7a5611fd9f7c138cc521dd83211c44bbce76a64e
2001,3772,2846,2854,3167,3394,4148,4644,5500,8182,7a5611fd9f7c138cc521dd83211c44bbce76a64e
2002,4842,4252,4252,4348,4617,5515,5906,6860,8252,7a5611fd9f7c138cc521dd83211c44bbce76a64e
2003,4320,3485,3553,3879,4054,4538,4990,5997,6998,7a5611fd9f7c138cc521dd83211c44bbce76a64e
2004,3280,2663,2697,2859,3101,3469,3854,4743,5098,7a5611fd9f7c138cc521dd83211c44bbce76a64e
2005,3175,2880,2904,2966,3056,3389,3681,4726,7049,7a5611fd9f7c138cc521dd83211c44bbce76a64e
2006,4260,4216,4220,4232,4245,4280,4329,4465,5472,7a5611fd9f7c138cc521dd83211c44bbce76a64e
2007,4132,4027,4043,4074,4105,4177,4217,4337,4435,7a5611fd9f7c138cc521dd83211c44bbce76a64e
2008,3536,3049,3094,3209,3344,3844,4341,5004,6423,7a5611fd9f7c138cc521dd83211c44bbce76a64e
2009,3833,3290,3325,3444,3628,3963,4284,4950,6178,7a5611fd9f7c138cc521dd83211c44bbce76a64e
2010,2708,2609,2609,2611,2647,2792,3046,3365,4091,7a5611fd9f7c138cc521dd83211c44bbce76a64e
2011,2127,1681,1723,1887,2002,2354,2676,3415,4780,7a5611fd9f7c138cc521dd83211c44bbce76a64e
2012,1736,1736,1736,1736,1736,1736,1736,1736,1736,7a5611fd9f7c138cc521dd83211c44bbce76a64e
2013,2369,2369,2369,2369,2369,2369,2369,2369,2369,7a5611fd9f7c138cc521dd83211c44bbce76a64e
2014,1386,1386,1386,1386,1386,1386,1421,1727,2385,7a5611fd9f7c138cc521dd83211c44bbce76a64e
2015,2252,2252,2252,2252,2252,2252,2252,2252,2354,7a5611fd9f7c138cc521dd83211c44bbce76a64e
2016,1490,1490,1490,1490,1490,1490,1490,1818,3154,7a5611fd9f7c138cc521dd83211c44bbce76a64e
2017,1828,1818,1818,1820,1822,1841,1878,2420,2814,7a5611fd9f7c138cc521dd83211c44bbce76a64e
2018,1457,1413,1416,1430,1439,1480,1533,1814,2633,7a5611fd9f7c138cc521dd83211c44bbce76a64e
2019,925,917,917,918,921,931,995.4,1238,2015,7a5611fd9f7c138cc521dd83211c44bbce76a64e
2020,792.5,775,775,777.8,781,851.4,1084,1528,1993,7a5611fd9f7c138cc521dd83211c44bbce76a64e
2021,1442,1243,1253,1304,1351,1551,1703,2236,2757,7a5611fd9f7c138cc521dd83211c44bbce76a64e
2022,1100,851,871,925.8,994.8,1220,1382,1856,3863,7a5611fd9f7c138cc521dd83211c44bbce76a64e
2023,1461,831,952.6,1113,1308,1620,1925,2619,3363,7a5611fd9f7c138cc521dd83211c44bbce76a64e
2024,1792,1558,1565,1627,1681,1923,2051,3013,3462,7a5611fd9f7c138cc521dd83211c44bbce76a64e
