winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1992,2568,2268,2330,2393,2504,2678,2829,3012,3551,28f946d1de8acac5958e2360ffaa5bbe9929c4f5
1993,2779,2448,2518,2621,2687,2877,2973,3271,3989,28f946d1de8acac5958e2360ffaa5bbe9929c4f5
1994,3198,2800,2950,3042,3138,3298,3492,3817,4988,28f946d1de8acac5958e2360ffaa5bbe9929c4f5
1995,3186,2909,2948,3034,3122,3231,3290,3521,3665,28f946d1de8acac5958e2360ffaa5bbe9929c4f5
1996,3929,3626,3701,3802,3874,4008,4123,4346,4654,28f946d1de8acac5958e2360ffaa5bbe9929c4f5
1997,2980,2795,2833,2902,2944,3024,3072,3258,3588,28f946d1de8acac5958e2360ffaa5bbe9929c4f5
1998,2528,2218,2282,2390,2465,2602,2739,2953,3322,28f946d1de8acac5958e2360ffaa5bbe9929c4f5
1999,3332,3025,3094,3191,3276,3387,3489,3629,4208,28f946d1de8acac5958e2360ffaa5bbe9929c4f5
2000,3301,2927,2986,3103,3193,3377,3496,3723,4408,28f946d1de8acac5958e2360ffaa5bbe9929c4f5
2001,5550,5287,5370,5462,5498,5600,5674,5812,5938,28f946d1de8acac5958e2360ffaa5bbe9929c4f5
2002,5410,5118,5153,5260,5359,5482,5565,5711,6078,28f946d1de8acac5958e2360ffaa5bbe9929c4f5
2003,5506,5129,5220,5372,5436,5602,5696,5877,6017,28f946d1de8acac5958e2360ffaa5bbe9929c4f5
2004,3862,3660,3695,3757,3813,3926,3999,4158,4277,28f946d1de8acac5958e2360ffaa5bbe9929c4f5
2005,4672,4359,4462,4527,4620,4738,4780,4970,5285,28f946d1de8acac5958e2360ffaa5bbe9929c4f5
2006,4804,4364,4533,4613,4716,4923,5059,5262,5741,28f946d1de8acac5958e2360ffaa5bbe9929c4f5
2007,4162,3881,3969,4054,4091,4208,4293,4455,4842,28f946d1de8acac5958e2360ffaa5bbe9929c4f5
2008,4934,4758,4802,4871,4894,4964,5007,5113,5235,28f946d1de8acac5958e2360ffaa5bbe9929c4f5
2009,5192,4971,5027,5079,5130,5298,5417,5802,6771,28f946d1de8acac5958e2360ffaa5bbe9929c4f5
2010,3536,3353,3409,3455,3487,3579,3618,3681,3792,28f946d1de8acac5958e2360ffaa5bbe9929c4f5
2011,4036,3794,3890,3942,3995,4084,4165,4325,4559,28f946d1de8acac5958e2360ffaa5bbe9929c4f5
2012,3752,3564,3604,3666,3707,3800,3870,3976,4127,28f946d1de8acac5958e2360ffaa5bbe9929c4f5
2013,3900,3721,3794,3846,3880,3942,3991,4066,4295,28f946d1de8acac5958e2360ffaa5bbe9929c4f5
2014,4120,4043,4067,4084,4102,4135,4168,4237,4362,28f946d1de8acac5958e2360ffaa5bbe9929c4f5
2015,6716,6491,6534,6612,6669,6777,6851,7095,7350,28f946d1de8acac5958e2360ffaa5bbe9929c4f5
2016,5672,5488,5531,5577,5630,5724,5798,6049,6649,28f946d1de8acac5958e2360ffaa5bbe9929c4f5
2017,4531,4324,4392,4443,4485,4619,4696,4849,5147,28f946d1de8acac5958e2360ffaa5bbe9929c4f5
2018,5440,5288,5328,5372,5404,5476,5528,5634,5712,28f946d1de8acac5958e2360ffaa5bbe9929c4f5
2019,4716,4587,4635,4672,4698,4750,4782,4930,5058,28f946d1de8acac5958e2360ffaa5bbe9929c4f5
2020,4522,4372,4421,4462,4492,4559,4608,4704,4770,28f946d1de8acac5958e2360ffaa5bbe9929c4f5
2021,5885,5627,5723,5811,5849,5952,6052,6185,6278,28f946d1de8acac5958e2360ffaa5bbe9929c4f5
2022,6422,6290,6316,6356,6395,6463,6493,6576,6683,28f946d1de8acac5958e2360ffaa5bbe9929c4f5
2023,5336,5146,5201,5264,5311,5388,5449,5603,5757,28f946d1de8acac5958e2360ffaa5bbe9929c4f5
2024,9084,8792,8848,8949,9017,9163,9254,9403,9627,28f946d1de8acac5958e2360ffaa5bbe9929c4f5
