analysis,centre_winter,duration,estimate,se,lcl,ucl
27152504731246e8751f77e44dc774bcc86a77c5,1994,5,5.5,0.1025,5.299,5.7
27152504731246e8751f77e44dc774bcc86a77c5,1995,5,5.935,0.08911,5.76,6.109
27152504731246e8751f77e44dc774bcc86a77c5,1996,5,6.065,0.08517,5.898,6.232
27152504731246e8751f77e44dc774bcc86a77c5,1997,5,6.071,0.08404,5.907,6.236
27152504731246e8751f77e44dc774bcc86a77c5,1998,5,6.03,0.08641,5.86,6.199
27152504731246e8751f77e44dc774bcc86a77c5,1999,5,5.761,0.08659,5.592,5.931
27152504731246e8751f77e44dc774bcc86a77c5,2000,5,5.451,0.1059,5.243,5.659
27152504731246e8751f77e44dc774bcc86a77c5,2001,5,5.406,0.09441,5.221,5.591
27152504731246e8751f77e44dc774bcc86a77c5,2002,5,5.366,0.09164,5.187,5.546
27152504731246e8751f77e44dc774bcc86a77c5,2003,5,5.301,0.09224,5.121,5.482
27152504731246e8751f77e44dc774bcc86a77c5,2004,5,5.275,0.08998,5.099,5.452
27152504731246e8751f77e44dc774bcc86a77c5,2005,5,5.249,0.08762,5.077,5.421
27152504731246e8751f77e44dc774bcc86a77c5,2006,5,5.146,0.09098,4.967,5.324
27152504731246e8751f77e44dc774bcc86a77c5,2007,5,5.08,0.0955,4.893,5.267
27152504731246e8751f77e44dc774bcc86a77c5,2008,5,5.135,0.09037,4.958,5.312
27152504731246e8751f77e44dc774bcc86a77c5,2009,5,5.164,0.09387,4.98,5.348
27152504731246e8751f77e44dc774bcc86a77c5,2010,5,5.274,0.09474,5.088,5.459
27152504731246e8751f77e44dc774bcc86a77c5,2011,5,5.292,0.09628,5.104,5.481
27152504731246e8751f77e44dc774bcc86a77c5,2012,5,5.242,0.09932,5.048,5.437
27152504731246e8751f77e44dc774bcc86a77c5,2013,5,5.125,0.1081,4.913,5.337
27152504731246e8751f77e44dc774bcc86a77c5,2014,5,5.058,0.1086,4.845,5.271
