winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1992,70,62,62,63.8,67,73,83.2,102,132,645a1f71bada90741d81342be596996e02082a3f
1993,163,156,156,156,160,166.4,172,183.2,202,645a1f71bada90741d81342be596996e02082a3f
1994,270,258,258,261,265,276,283.2,300.3,331,645a1f71bada90741d81342be596996e02082a3f
1995,228,221,221,221,225,234.4,242,266.1,307,645a1f71bada90741d81342be596996e02082a3f
1996,931.5,915,915,918.8,926,939,952.2,974.2,1014,645a1f71bada90741d81342be596996e02082a3f
1997,965,955,955,956.8,961,968.7,975.4,999.1,1053,645a1f71bada90741d81342be596996e02082a3f
1998,260,254,254,254,256.6,264.4,270,288.3,305,645a1f71bada90741d81342be596996e02082a3f
1999,256,255,255,255,255,259,264.2,273,284,645a1f71bada90741d81342be596996e02082a3f
2000,227,213,213,217,221.6,231.4,240,256.3,283,645a1f71bada90741d81342be596996e02082a3f
2001,198.5,182,185,188.8,192.6,203.4,212.2,235.2,264,645a1f71bada90741d81342be596996e02082a3f
2002,143,128,129,136,138,150,159.2,174.2,221,645a1f71bada90741d81342be596996e02082a3f
2003,273,260,260,264,267.6,278,288,315.2,342,645a1f71bada90741d81342be596996e02082a3f
2004,223.5,210,211,214.8,219.6,226.4,235,250.1,286,645a1f71bada90741d81342be596996e02082a3f
2005,152.5,146,146,148.8,151,156,161.2,170,187,645a1f71bada90741d81342be596996e02082a3f
2006,184,176,176,178,181,187,190,203,237,645a1f71bada90741d81342be596996e02082a3f
2007,139,131,131,134,136,143,152,160,172,645a1f71bada90741d81342be596996e02082a3f
2008,143,131,133,138,140,148,153,164,185,645a1f71bada90741d81342be596996e02082a3f
2009,145,134,137,139,142.6,148.4,152.2,161,185,645a1f71bada90741d81342be596996e02082a3f
2010,238,215,220,227,233.6,248,254.2,262.1,310,645a1f71bada90741d81342be596996e02082a3f
2011,187,166,169.8,178,183.6,192,201.2,235.4,433,645a1f71bada90741d81342be596996e02082a3f
2012,291,253,257,266.8,277.3,299.4,318,379.2,440,645a1f71bada90741d81342be596996e02082a3f
2013,155.5,145,145,150,152,160,164.2,177,189,645a1f71bada90741d81342be596996e02082a3f
2014,109.5,91,93,99,105,116,124.4,145,177,645a1f71bada90741d81342be596996e02082a3f
2015,116.5,90,92,98.8,106.6,122,132.2,153,223,645a1f71bada90741d81342be596996e02082a3f
2016,151,115,123,132.4,143,165.4,181,200.4,291,645a1f71bada90741d81342be596996e02082a3f
2017,121,84,91,98.8,108,131.4,143,171.1,222,645a1f71bada90741d81342be596996e02082a3f
2018,137,133,133,133,134,139,142.2,155,164,645a1f71bada90741d81342be596996e02082a3f
2019,151,150,150,150,150,153.4,155.2,164,183,645a1f71bada90741d81342be596996e02082a3f
2020,107,107,107,107,107,107,107,107,107,645a1f71bada90741d81342be596996e02082a3f
2021,164,164,164,164,164,164,164,178,219,645a1f71bada90741d81342be596996e02082a3f
2022,191,191,191,191,191,191,191,201,208,645a1f71bada90741d81342be596996e02082a3f
2023,199,199,199,199,199,199,199,199,199,645a1f71bada90741d81342be596996e02082a3f
2024,312,289,290,297.8,304.6,319,332,358,427,645a1f71bada90741d81342be596996e02082a3f
