winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
2000,727,727,727,727,727,727,727,727,727,b8db952459a827248a90a79479f854f4555b3824
2001,547,547,547,547,547,547,547,547,547,b8db952459a827248a90a79479f854f4555b3824
2002,1848,1848,1848,1848,1848,1848,1848,1848,1848,b8db952459a827248a90a79479f854f4555b3824
2003,752,752,752,752,752,752,752,752,752,b8db952459a827248a90a79479f854f4555b3824
2004,1009,1009,1009,1009,1009,1009,1009,1009,1009,b8db952459a827248a90a79479f854f4555b3824
2005,622,622,622,622,622,622,622,622,622,b8db952459a827248a90a79479f854f4555b3824
2006,827,827,827,827,827,827,827,827,827,b8db952459a827248a90a79479f854f4555b3824
2007,2408,2408,2408,2408,2408,2408,2408,2408,2408,b8db952459a827248a90a79479f854f4555b3824
2008,1719,1719,1719,1719,1719,1719,1719,1719,1719,b8db952459a827248a90a79479f854f4555b3824
2009,826.5,821,821,821,821,843,961.4,1299,2342,b8db952459a827248a90a79479f854f4555b3824
2010,1704,1701,1701,1701,1701,1717,1746,1838,1954,b8db952459a827248a90a79479f854f4555b3824
2011,2960,2951,2951,2951,2951,2972,3000,3105,3248,b8db952459a827248a90a79479f854f4555b3824
2012,4215,4214,4214,4214,4214,4229,4254,4316,4449,b8db952459a827248a90a79479f854f4555b3824
2013,880.5,879,879,879,879,898.4,923.2,994.2,1440,b8db952459a827248a90a79479f854f4555b3824
2014,4646,4646,4646,4646,4646,4650,4662,4699,4761,b8db952459a827248a90a79479f854f4555b3824
2015,2415,2415,2415,2415,2415,2415,2415,2415,2415,b8db952459a827248a90a79479f854f4555b3824
2016,1298,1298,1298,1298,1298,1298,1298,1298,1298,b8db952459a827248a90a79479f854f4555b3824
2017,3378,3378,3378,3378,3378,3378,3378,3378,3378,b8db952459a827248a90a79479f854f4555b3824
2018,2392,2392,2392,2392,2392,2392,2392,2392,2392,b8db952459a827248a90a79479f854f4555b3824
2019,5431,5431,5431,5431,5431,5431,5431,5431,5431,b8db952459a827248a90a79479f854f4555b3824
2020,2733,2733,2733,2733,2733,2733,2733,2733,2733,b8db952459a827248a90a79479f854f4555b3824
2021,3856,3856,3856,3856,3856,3856,3856,3856,3856,b8db952459a827248a90a79479f854f4555b3824
2022,3539,3539,3539,3539,3539,3539,3539,3539,3539,b8db952459a827248a90a79479f854f4555b3824
2023,2817,2817,2817,2817,2817,2817,2817,2817,2817,b8db952459a827248a90a79479f854f4555b3824
2024,2745,2745,2745,2745,2745,2745,2745,2745,2745,b8db952459a827248a90a79479f854f4555b3824
