winter,month,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1992,January,3207,3207,3207,3207,3207,3207,3207,3207,3207,1f29db4d1c395dfe9485865bdefd4e5f7b34cbf1
1992,March,417,417,417,417,417,417,417,417,417,1f29db4d1c395dfe9485865bdefd4e5f7b34cbf1
1992,October,72,72,72,72,72,73.35,79,99,130,1f29db4d1c395dfe9485865bdefd4e5f7b34cbf1
1992,November,294,294,294,294,294,294,294,294,294,1f29db4d1c395dfe9485865bdefd4e5f7b34cbf1
1992,December,7,7,7,7,7,7,7,7,7,1f29db4d1c395dfe9485865bdefd4e5f7b34cbf1
1992,NA,1286,1286,1286,1286,1286,1286,1286,1286,1286,1f29db4d1c395dfe9485865bdefd4e5f7b34cbf1
1993,January,2737,2737,2737,2737,2737,2737,2737,2737,2737,1f29db4d1c395dfe9485865bdefd4e5f7b34cbf1
1993,March,950,950,950,950,950,950,950,950,950,1f29db4d1c395dfe9485865bdefd4e5f7b34cbf1
1993,October,178,178,178,178,178,178,178,178,178,1f29db4d1c395dfe9485865bdefd4e5f7b34cbf1
1993,November,520,520,520,520,520,520,520,520,520,1f29db4d1c395dfe9485865bdefd4e5f7b34cbf1
1993,December,474,474,474,474,474,474,474,474,474,1f29db4d1c395dfe9485865bdefd4e5f7b34cbf1
1993,NA,160,160,160,160,160,160,160,160,160,1f29db4d1c395dfe9485865bdefd4e5f7b34cbf1
1994,January,2270,2270,2270,2270,2270,2270,2270,2270,2270,1f29db4d1c395dfe9485865bdefd4e5f7b34cbf1
1994,March,1316,1316,1316,1316,1316,1316,1316,1316,1316,1f29db4d1c395dfe9485865bdefd4e5f7b34cbf1
1994,October,369,369,369,369,369,369,369,369,369,1f29db4d1c395dfe9485865bdefd4e5f7b34cbf1
1994,November,1377,1377,1377,1377,1377,1377,1377,1377,1377,1f29db4d1c395dfe9485865bdefd4e5f7b34cbf1
1994,December,2058,2058,2058,2058,2058,2058,2058,2058,2058,1f29db4d1c395dfe9485865bdefd4e5f7b34cbf1
1994,NA,1928,1928,1928,1928,1928,1928,1928,1928,1928,1f29db4d1c395dfe9485865bdefd4e5f7b34cbf1
1995,January,2852,2852,2852,2852,2852,2852,2852,2852,2852,1f29db4d1c395dfe9485865bdefd4e5f7b34cbf1
1995,March,1679,1679,1679,1679,1679,1679,1679,1679,1679,1f29db4d1c395dfe9485865bdefd4e5f7b34cbf1
1995,October,356,356,356,356,356,356,356,356,356,1f29db4d1c395dfe9485865bdefd4e5f7b34cbf1
1995,November,626,626,626,626,626,626,626,626,626,1f29db4d1c395dfe9485865bdefd4e5f7b34cbf1
1995,December,2549,2549,2549,2549,2549,2549,2549,2549,2549,1f29db4d1c395dfe9485865bdefd4e5f7b34cbf1
1995,NA,3201,3201,3201,3201,3201,3201,3201,3201,3201,1f29db4d1c395dfe9485865bdefd4e5f7b34cbf1
1996,January,2926,2926,2926,2926,2926,2926,2926,2926,2926,1f29db4d1c395dfe9485865bdefd4e5f7b34cbf1
1996,March,728,728,728,728,728,728,728,728,728,1f29db4d1c395dfe9485865bdefd4e5f7b34cbf1
1996,October,261,261,261,261,261,261,261,261,261,1f29db4d1c395dfe9485865bdefd4e5f7b34cbf1
1996,November,641,641,641,641,641,641,641,641,641,1f29db4d1c395dfe9485865bdefd4e5f7b34cbf1
