winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
2000,15,15,15,15,15,15,15,19,22,70bc66a60289c7ffc4c6abbaf2a6c43844c07f26
2001,7,7,7,7,7,7,7,7,7,70bc66a60289c7ffc4c6abbaf2a6c43844c07f26
2002,18,18,18,18,18,18,18,18,18,70bc66a60289c7ffc4c6abbaf2a6c43844c07f26
2003,10,10,10,10,10,10,10,10,10,70bc66a60289c7ffc4c6abbaf2a6c43844c07f26
2004,14,14,14,14,14,14,14,14,14,70bc66a60289c7ffc4c6abbaf2a6c43844c07f26
2005,19,19,19,19,19,19,19,19,19,70bc66a60289c7ffc4c6abbaf2a6c43844c07f26
2006,30,30,30,30,30,30,30,30,30,70bc66a60289c7ffc4c6abbaf2a6c43844c07f26
2007,19,19,19,19,19,19,19,19,19,70bc66a60289c7ffc4c6abbaf2a6c43844c07f26
2008,9.5,9,9,9,9,10.35,12,13.05,19,70bc66a60289c7ffc4c6abbaf2a6c43844c07f26
2009,11,11,11,11,11,11,11,14,17,70bc66a60289c7ffc4c6abbaf2a6c43844c07f26
2010,3,3,3,3,3,3,3,3,3,70bc66a60289c7ffc4c6abbaf2a6c43844c07f26
2011,6,6,6,6,6,6,6,6.05,13,70bc66a60289c7ffc4c6abbaf2a6c43844c07f26
2012,6,5,5,5,5,6,7.2,11.05,17,70bc66a60289c7ffc4c6abbaf2a6c43844c07f26
2013,4,4,4,4,4,4,4,4,4,70bc66a60289c7ffc4c6abbaf2a6c43844c07f26
2014,5,4,4,4,5,5,6,9,12,70bc66a60289c7ffc4c6abbaf2a6c43844c07f26
2015,2,2,2,2,2,3,5,7,11,70bc66a60289c7ffc4c6abbaf2a6c43844c07f26
2016,3,2,2,2,3,4,4.2,6,7,70bc66a60289c7ffc4c6abbaf2a6c43844c07f26
2017,9,6,6,7,8,10,11,15.05,18,70bc66a60289c7ffc4c6abbaf2a6c43844c07f26
2018,5,5,5,5,5,5,5,5,5,70bc66a60289c7ffc4c6abbaf2a6c43844c07f26
2019,2,2,2,2,2,2,2,3,5,70bc66a60289c7ffc4c6abbaf2a6c43844c07f26
2020,6,6,6,6,6,6,6,6,6,70bc66a60289c7ffc4c6abbaf2a6c43844c07f26
2021,4,4,4,4,4,4,4,4,4,70bc66a60289c7ffc4c6abbaf2a6c43844c07f26
2022,3,3,3,3,3,3,3,3,3,70bc66a60289c7ffc4c6abbaf2a6c43844c07f26
2023,11,11,11,11,11,11,11,11,11,70bc66a60289c7ffc4c6abbaf2a6c43844c07f26
2024,6,6,6,6,6,6,6,6,6,70bc66a60289c7ffc4c6abbaf2a6c43844c07f26
