winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1992,2104,1860,1878,1957,2029,2171,2248,2384,2504,c55113eab07c7630c2aeb6d3ca706e81a32bb318
1993,1860,1328,1507,1640,1779,1970,2158,2473,3355,c55113eab07c7630c2aeb6d3ca706e81a32bb318
1994,2080,1599,1749,1882,1971,2192,2307,2729,3129,c55113eab07c7630c2aeb6d3ca706e81a32bb318
1995,2838,2287,2442,2582,2721,3002,3317,3848,4489,c55113eab07c7630c2aeb6d3ca706e81a32bb318
1996,3188,2682,2773,2952,3090,3340,3451,3901,5536,c55113eab07c7630c2aeb6d3ca706e81a32bb318
1997,1516,1221,1306,1386,1469,1634,1759,1973,2672,c55113eab07c7630c2aeb6d3ca706e81a32bb318
1998,1296,1007,1054,1148,1231,1385,1488,1710,2666,c55113eab07c7630c2aeb6d3ca706e81a32bb318
1999,2498,2072,2242,2357,2424,2571,2674,2863,3339,c55113eab07c7630c2aeb6d3ca706e81a32bb318
2000,2356,2291,2301,2319,2335,2388,2423,2527,2740,c55113eab07c7630c2aeb6d3ca706e81a32bb318
2001,3124,2880,2921,3001,3057,3207,3338,3522,3739,c55113eab07c7630c2aeb6d3ca706e81a32bb318
2002,5064,4769,4850,4931,5008,5234,5320,5553,5945,c55113eab07c7630c2aeb6d3ca706e81a32bb318
2003,3892,3717,3750,3802,3841,3943,4019,4175,4553,c55113eab07c7630c2aeb6d3ca706e81a32bb318
2004,6364,6301,6301,6317,6345,6392,6423,6513,6615,c55113eab07c7630c2aeb6d3ca706e81a32bb318
2005,3184,3127,3137,3146,3165,3208,3241,3333,3389,c55113eab07c7630c2aeb6d3ca706e81a32bb318
2006,3986,3895,3908,3936,3963,4016,4055,4186,4236,c55113eab07c7630c2aeb6d3ca706e81a32bb318
2007,3302,3213,3242,3263,3284,3330,3376,3461,3669,c55113eab07c7630c2aeb6d3ca706e81a32bb318
2008,2448,2345,2359,2393,2418,2476,2510,2581,2768,c55113eab07c7630c2aeb6d3ca706e81a32bb318
2009,2521,2168,2278,2350,2454,2621,2752,3320,3446,c55113eab07c7630c2aeb6d3ca706e81a32bb318
2010,1571,1456,1477,1515,1551,1604,1631,1766,2792,c55113eab07c7630c2aeb6d3ca706e81a32bb318
2011,2403,2335,2342,2362,2386,2448,2479,2580,2675,c55113eab07c7630c2aeb6d3ca706e81a32bb318
2012,1654,1340,1425,1479,1550,1711,1882,2297,2714,c55113eab07c7630c2aeb6d3ca706e81a32bb318
2013,1676,1568,1584,1607,1650,1721,1768,1852,1984,c55113eab07c7630c2aeb6d3ca706e81a32bb318
2014,1596,1474,1491,1530,1567,1623,1704,1813,2014,c55113eab07c7630c2aeb6d3ca706e81a32bb318
2015,1500,1440,1441,1461,1478,1536,1591,1856,2364,c55113eab07c7630c2aeb6d3ca706e81a32bb318
2016,1490,1047,1181,1321,1385,1563,1703,2092,2886,c55113eab07c7630c2aeb6d3ca706e81a32bb318
2017,1331,1000,1059,1142,1216,1442,1573,1830,2358,c55113eab07c7630c2aeb6d3ca706e81a32bb318
2018,1278,1130,1162,1189,1235,1306,1377,1568,1726,c55113eab07c7630c2aeb6d3ca706e81a32bb318
2019,983.5,940,942,956.8,965,997,1038,1148,1361,c55113eab07c7630c2aeb6d3ca706e81a32bb318
2020,817,748,756.8,771,787.3,865.4,935.2,1178,1919,c55113eab07c7630c2aeb6d3ca706e81a32bb318
2021,1594,1467,1482,1528,1559,1637,1692,1800,2092,c55113eab07c7630c2aeb6d3ca706e81a32bb318
2022,844.5,782,788,805,822.6,868,920,1103,1607,c55113eab07c7630c2aeb6d3ca706e81a32bb318
2023,1022,811,856,916.6,984.2,1101,1186,1423,2369,c55113eab07c7630c2aeb6d3ca706e81a32bb318
2024,1900,1548,1577,1676,1773,2018,2237,2552,3676,c55113eab07c7630c2aeb6d3ca706e81a32bb318
