winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
2000,32,32,32,32,32,32,33,34,35,5a4133305c874a7d5cd45357756c62cacd8f6a2b
2001,9,9,9,9,9,9,10,11,12,5a4133305c874a7d5cd45357756c62cacd8f6a2b
2002,52,52,52,52,52,52,53,54,56,5a4133305c874a7d5cd45357756c62cacd8f6a2b
2003,24,24,24,24,24,24.35,25,28,28,5a4133305c874a7d5cd45357756c62cacd8f6a2b
2004,6,6,6,6,6,6,6,6,6,5a4133305c874a7d5cd45357756c62cacd8f6a2b
2005,26,26,26,26,26,26,26,26,26,5a4133305c874a7d5cd45357756c62cacd8f6a2b
2006,8,7,7,8,8,9,10,12,14,5a4133305c874a7d5cd45357756c62cacd8f6a2b
2007,13,12,12,13,13,14,14,15,16,5a4133305c874a7d5cd45357756c62cacd8f6a2b
2008,20,19,19,20,20,20,21,21.05,25,5a4133305c874a7d5cd45357756c62cacd8f6a2b
2009,9,7,8,8,9,9,10,11,13,5a4133305c874a7d5cd45357756c62cacd8f6a2b
2010,8,6,6,7,7,8,9,10.05,13,5a4133305c874a7d5cd45357756c62cacd8f6a2b
2011,7,7,7,7,7,8,8,10,12,5a4133305c874a7d5cd45357756c62cacd8f6a2b
2012,6,6,6,6,6,6,7,9,11,5a4133305c874a7d5cd45357756c62cacd8f6a2b
2013,5,4,4,4,4,5,6,7,8,5a4133305c874a7d5cd45357756c62cacd8f6a2b
2014,6,6,6,6,6,6,6,6,9,5a4133305c874a7d5cd45357756c62cacd8f6a2b
2015,6,6,6,6,6,6,6,7,8,5a4133305c874a7d5cd45357756c62cacd8f6a2b
2016,14,14,14,14,14,14,15,17.05,20,5a4133305c874a7d5cd45357756c62cacd8f6a2b
2017,10,9,9,9,10,11,12,14,15,5a4133305c874a7d5cd45357756c62cacd8f6a2b
2018,14,14,14,14,14,14,14,14,14,5a4133305c874a7d5cd45357756c62cacd8f6a2b
2019,14,14,14,14,14,14,14,14,14,5a4133305c874a7d5cd45357756c62cacd8f6a2b
2020,15,15,15,15,15,15,15,15,15,5a4133305c874a7d5cd45357756c62cacd8f6a2b
2021,11,9,10,10,10,11,12,13,17,5a4133305c874a7d5cd45357756c62cacd8f6a2b
2022,16,15,15,16,16,16,17,18.05,22,5a4133305c874a7d5cd45357756c62cacd8f6a2b
2023,13,12,12,13,13,14,14,16.05,18,5a4133305c874a7d5cd45357756c62cacd8f6a2b
2024,23,21,22,22,22,23,24,26,32,5a4133305c874a7d5cd45357756c62cacd8f6a2b
