analysis,centre_start,centre_end,duration,estimate,se,lcl,ucl
124081f0340a02244a51a3965711007f3e6346b0,2001,2002,1,-0.4402,0.6052,-1.626,0.7459
124081f0340a02244a51a3965711007f3e6346b0,2001,2003,1,-0.4823,0.7677,-1.987,1.022
124081f0340a02244a51a3965711007f3e6346b0,2001,2004,1,-0.1401,0.8503,-1.807,1.526
124081f0340a02244a51a3965711007f3e6346b0,2001,2005,1,0.3293,0.7872,-1.214,1.872
124081f0340a02244a51a3965711007f3e6346b0,2001,2006,1,0.356,0.8428,-1.296,2.008
124081f0340a02244a51a3965711007f3e6346b0,2001,2007,1,0.6104,0.8464,-1.049,2.269
124081f0340a02244a51a3965711007f3e6346b0,2001,2008,1,0.818,0.8245,-0.7979,2.434
124081f0340a02244a51a3965711007f3e6346b0,2001,2009,1,0.8498,0.8239,-0.7649,2.465
124081f0340a02244a51a3965711007f3e6346b0,2001,2010,1,0.8011,0.854,-0.8726,2.475
124081f0340a02244a51a3965711007f3e6346b0,2001,2011,1,1.048,0.914,-0.7437,2.839
124081f0340a02244a51a3965711007f3e6346b0,2001,2012,1,1.765,0.914,-0.02643,3.556
124081f0340a02244a51a3965711007f3e6346b0,2001,2013,1,3.25,0.7575,1.766,4.735
124081f0340a02244a51a3965711007f3e6346b0,2001,2014,1,4.117,0.751,2.645,5.589
124081f0340a02244a51a3965711007f3e6346b0,2001,2015,1,4.513,0.7575,3.029,5.998
124081f0340a02244a51a3965711007f3e6346b0,2001,2016,1,4.685,0.7404,3.234,6.136
124081f0340a02244a51a3965711007f3e6346b0,2001,2017,1,4.301,0.7711,2.789,5.812
124081f0340a02244a51a3965711007f3e6346b0,2001,2018,1,4.391,0.7636,2.894,5.888
124081f0340a02244a51a3965711007f3e6346b0,2001,2019,1,4.741,0.7451,3.281,6.201
124081f0340a02244a51a3965711007f3e6346b0,2001,2020,1,4.987,0.7486,3.519,6.454
124081f0340a02244a51a3965711007f3e6346b0,2001,2021,1,5.108,0.7521,3.634,6.582
124081f0340a02244a51a3965711007f3e6346b0,2001,2022,1,5.114,0.7593,3.626,6.602
124081f0340a02244a51a3965711007f3e6346b0,2001,2023,1,5.146,0.759,3.658,6.634
124081f0340a02244a51a3965711007f3e6346b0,2001,2024,1,5.023,0.791,3.473,6.573
124081f0340a02244a51a3965711007f3e6346b0,2002,2003,1,-0.04211,0.584,-1.187,1.102
124081f0340a02244a51a3965711007f3e6346b0,2002,2004,1,0.3001,0.7559,-1.181,1.782
124081f0340a02244a51a3965711007f3e6346b0,2002,2005,1,0.7695,0.7638,-0.7276,2.267
124081f0340a02244a51a3965711007f3e6346b0,2002,2006,1,0.7961,0.8248,-0.8205,2.413
124081f0340a02244a51a3965711007f3e6346b0,2002,2007,1,1.051,0.8437,-0.6031,2.704
124081f0340a02244a51a3965711007f3e6346b0,2002,2008,1,1.258,0.8292,-0.3669,2.883
124081f0340a02244a51a3965711007f3e6346b0,2002,2009,1,1.29,0.8204,-0.3181,2.898
124081f0340a02244a51a3965711007f3e6346b0,2002,2010,1,1.241,0.8281,-0.3819,2.864
