winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
2004,1,1,1,1,1,1,1,1,1,2fcbab850624a5c7c08fea47ab4e0d84e576682d
2005,1,1,1,1,1,1,1,1,1,2fcbab850624a5c7c08fea47ab4e0d84e576682d
2006,2,2,2,2,2,2,2,2,2,2fcbab850624a5c7c08fea47ab4e0d84e576682d
2007,0,0,0,0,0,0,0,0,0,2fcbab850624a5c7c08fea47ab4e0d84e576682d
2008,0,0,0,0,0,0,0,0,0,2fcbab850624a5c7c08fea47ab4e0d84e576682d
2009,1,1,1,1,1,1,1,1,1,2fcbab850624a5c7c08fea47ab4e0d84e576682d
2010,0,0,0,0,0,0,0,0,0,2fcbab850624a5c7c08fea47ab4e0d84e576682d
2011,0,0,0,0,0,0,0,0,0,2fcbab850624a5c7c08fea47ab4e0d84e576682d
2012,0,0,0,0,0,0,0,0,0,2fcbab850624a5c7c08fea47ab4e0d84e576682d
2013,0,0,0,0,0,0,0,0,0,2fcbab850624a5c7c08fea47ab4e0d84e576682d
2014,1,1,1,1,1,1,1,1,1,2fcbab850624a5c7c08fea47ab4e0d84e576682d
2015,1,1,1,1,1,1,1,1,1,2fcbab850624a5c7c08fea47ab4e0d84e576682d
2016,3,3,3,3,3,3,3,3,3,2fcbab850624a5c7c08fea47ab4e0d84e576682d
2017,1,1,1,1,1,1,1,1,1,2fcbab850624a5c7c08fea47ab4e0d84e576682d
2018,3,3,3,3,3,3,3,3,3,2fcbab850624a5c7c08fea47ab4e0d84e576682d
2019,3,3,3,3,3,3,3,3,3,2fcbab850624a5c7c08fea47ab4e0d84e576682d
2020,1,1,1,1,1,1,1,1,2,2fcbab850624a5c7c08fea47ab4e0d84e576682d
2021,1,1,1,1,1,1,1,1,1,2fcbab850624a5c7c08fea47ab4e0d84e576682d
