winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
2004,3,3,3,3,3,3,3,3,3,60092410e900da9ace170057f34fd29156f8280d
2005,5,5,5,5,5,5,6,6,10,60092410e900da9ace170057f34fd29156f8280d
2006,8,8,8,8,8,8,8,8,8,60092410e900da9ace170057f34fd29156f8280d
2007,6,6,6,6,6,6,6,6,6,60092410e900da9ace170057f34fd29156f8280d
2008,6,6,6,6,6,6,6,6,6,60092410e900da9ace170057f34fd29156f8280d
2009,7,7,7,7,7,7,7,7,7,60092410e900da9ace170057f34fd29156f8280d
2010,4,4,4,4,4,4,4,4,4,60092410e900da9ace170057f34fd29156f8280d
2011,5,4,4,4,4,6,6,10,11,60092410e900da9ace170057f34fd29156f8280d
2012,7,6,6,6,7,7,8,8,10,60092410e900da9ace170057f34fd29156f8280d
2013,6,6,6,6,6,6,6,6,6,60092410e900da9ace170057f34fd29156f8280d
2014,3,2,2,2,2,3,4,4,7,60092410e900da9ace170057f34fd29156f8280d
2015,4,4,4,4,4,4,4,5,6,60092410e900da9ace170057f34fd29156f8280d
2016,6,6,6,6,6,6,6,6,7,60092410e900da9ace170057f34fd29156f8280d
2017,4,4,4,4,4,4,4,4,4,60092410e900da9ace170057f34fd29156f8280d
2018,6,6,6,6,6,6,6,6,6,60092410e900da9ace170057f34fd29156f8280d
2019,4,4,4,4,4,4,4,4,4,60092410e900da9ace170057f34fd29156f8280d
2020,4,4,4,4,4,4,4,4,4,60092410e900da9ace170057f34fd29156f8280d
2021,5,5,5,5,5,5,5,5,5,60092410e900da9ace170057f34fd29156f8280d
