winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1992,16,16,16,16,16,17,19.2,23.05,35,f8402ac9a9fbf79d057e36703ea88bef83e63835
1993,16,16,16,16,16,16.35,18,22,32,f8402ac9a9fbf79d057e36703ea88bef83e63835
1994,18,18,18,18,18,19,21,26,31,f8402ac9a9fbf79d057e36703ea88bef83e63835
1995,45,44,44,44,44,47,49,55.05,64,f8402ac9a9fbf79d057e36703ea88bef83e63835
1996,14,8,8,10,12,16,20,26.05,46,f8402ac9a9fbf79d057e36703ea88bef83e63835
1997,9,8,8,8,8,11,13,18.05,27,f8402ac9a9fbf79d057e36703ea88bef83e63835
1998,14,10,10,11,12,16,18,22,35,f8402ac9a9fbf79d057e36703ea88bef83e63835
1999,23,20,20,20,21,25,31.2,39,61,f8402ac9a9fbf79d057e36703ea88bef83e63835
2000,21,17,17,18,19,22,24,32,45,f8402ac9a9fbf79d057e36703ea88bef83e63835
2001,29,25,25,26,28,30,33,42.05,49,f8402ac9a9fbf79d057e36703ea88bef83e63835
2002,43,34,34,38,40,46,49,56.15,70,f8402ac9a9fbf79d057e36703ea88bef83e63835
2003,58,52,52,54,56,60,61,67.05,89,f8402ac9a9fbf79d057e36703ea88bef83e63835
2004,62,60,60,60,60,63,65,68,70,f8402ac9a9fbf79d057e36703ea88bef83e63835
2005,51,51,51,51,51,52,54,60,65,f8402ac9a9fbf79d057e36703ea88bef83e63835
2006,61,60,60,60,60,63.35,66,73.35,97,f8402ac9a9fbf79d057e36703ea88bef83e63835
2007,43,41,41,41,41,45,48.2,58.05,72,f8402ac9a9fbf79d057e36703ea88bef83e63835
2008,39,38,38,38,38,40,43,52.05,62,f8402ac9a9fbf79d057e36703ea88bef83e63835
2009,62,62,62,62,62,62,62,63,64,f8402ac9a9fbf79d057e36703ea88bef83e63835
2010,81,79,79,79,80,84,87,92.05,100,f8402ac9a9fbf79d057e36703ea88bef83e63835
2011,38,34,34,35,36,40,44,51,56,f8402ac9a9fbf79d057e36703ea88bef83e63835
2012,56,48,50,52.8,54,58,60,64.05,89,f8402ac9a9fbf79d057e36703ea88bef83e63835
2013,75,67,68,70,73,77.35,80.4,88.1,106,f8402ac9a9fbf79d057e36703ea88bef83e63835
2014,58,47,50,53,55,60,64,71.1,85,f8402ac9a9fbf79d057e36703ea88bef83e63835
2015,56,49,50,52,54.65,58.35,62.2,72.05,77,f8402ac9a9fbf79d057e36703ea88bef83e63835
2016,67,58,59.95,63,65,70,71.2,79,86,f8402ac9a9fbf79d057e36703ea88bef83e63835
2017,76,71,71,73,74.65,78,80,84.1,106,f8402ac9a9fbf79d057e36703ea88bef83e63835
2018,76,75,75,75,75,77,79,85.15,108,f8402ac9a9fbf79d057e36703ea88bef83e63835
2019,83.5,77,78,80.8,81,86,89.2,94,105,f8402ac9a9fbf79d057e36703ea88bef83e63835
2020,50,45,45,47.8,49,52,54,65,81,f8402ac9a9fbf79d057e36703ea88bef83e63835
2021,94,87,87,90,91,96,101,107,129,f8402ac9a9fbf79d057e36703ea88bef83e63835
2022,68,64,64,66,67,70,72.2,81,92,f8402ac9a9fbf79d057e36703ea88bef83e63835
2023,89,82,83,85,86,91,95,100.2,117,f8402ac9a9fbf79d057e36703ea88bef83e63835
2024,68,68,68,68,68,68.35,71,79.1,99,f8402ac9a9fbf79d057e36703ea88bef83e63835
