analysis,centre_start,centre_end,duration,estimate,se,lcl,ucl
54d4d0b2c5ba3d72c5d06350a506ebee2715f1d0,1992,1993,1,0.1712,0.04872,0.07566,0.2666
54d4d0b2c5ba3d72c5d06350a506ebee2715f1d0,1992,1994,1,0.2836,0.05718,0.1715,0.3957
54d4d0b2c5ba3d72c5d06350a506ebee2715f1d0,1992,1995,1,0.4052,0.05885,0.2898,0.5205
54d4d0b2c5ba3d72c5d06350a506ebee2715f1d0,1992,1996,1,0.4394,0.05984,0.3222,0.5567
54d4d0b2c5ba3d72c5d06350a506ebee2715f1d0,1992,1997,1,0.2932,0.05854,0.1784,0.4079
54d4d0b2c5ba3d72c5d06350a506ebee2715f1d0,1992,1998,1,0.3596,0.05796,0.246,0.4732
54d4d0b2c5ba3d72c5d06350a506ebee2715f1d0,1992,1999,1,0.6016,0.05944,0.4851,0.7181
54d4d0b2c5ba3d72c5d06350a506ebee2715f1d0,1992,2000,1,0.6154,0.05853,0.5006,0.7301
54d4d0b2c5ba3d72c5d06350a506ebee2715f1d0,1992,2001,1,0.72,0.0588,0.6048,0.8353
54d4d0b2c5ba3d72c5d06350a506ebee2715f1d0,1992,2002,1,0.7956,0.05932,0.6794,0.9119
54d4d0b2c5ba3d72c5d06350a506ebee2715f1d0,1992,2003,1,0.7737,0.05975,0.6566,0.8908
54d4d0b2c5ba3d72c5d06350a506ebee2715f1d0,1992,2004,1,0.6586,0.05848,0.544,0.7732
54d4d0b2c5ba3d72c5d06350a506ebee2715f1d0,1992,2005,1,0.6733,0.05841,0.5588,0.7878
54d4d0b2c5ba3d72c5d06350a506ebee2715f1d0,1992,2006,1,0.6679,0.05893,0.5524,0.7834
54d4d0b2c5ba3d72c5d06350a506ebee2715f1d0,1992,2007,1,0.5562,0.05869,0.4412,0.6712
54d4d0b2c5ba3d72c5d06350a506ebee2715f1d0,1992,2008,1,0.3467,0.05812,0.2328,0.4606
54d4d0b2c5ba3d72c5d06350a506ebee2715f1d0,1992,2009,1,0.2083,0.05797,0.09466,0.3219
54d4d0b2c5ba3d72c5d06350a506ebee2715f1d0,1992,2010,1,0.1252,0.05884,0.009901,0.2406
54d4d0b2c5ba3d72c5d06350a506ebee2715f1d0,1992,2011,1,0.07746,0.05826,-0.03672,0.1916
