winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1992,2496,1999,2122,2222,2378,2654,2823,3245,3687,a8280213831ab08cc7b7e3fcd8c72b543be9d671
1993,3240,2540,2724,2909,3073,3416,3552,4090,5159,a8280213831ab08cc7b7e3fcd8c72b543be9d671
1994,3202,2673,2763,2936,3094,3369,3510,3788,4736,a8280213831ab08cc7b7e3fcd8c72b543be9d671
1995,4645,4298,4433,4492,4573,4729,4828,4993,5732,a8280213831ab08cc7b7e3fcd8c72b543be9d671
1996,6378,5635,5966,6128,6244,6511,6675,7098,7400,a8280213831ab08cc7b7e3fcd8c72b543be9d671
1997,7813,7303,7466,7616,7710,7887,7968,8195,8556,a8280213831ab08cc7b7e3fcd8c72b543be9d671
1998,5460,5053,5169,5283,5390,5518,5619,5923,6364,a8280213831ab08cc7b7e3fcd8c72b543be9d671
1999,6554,6011,6216,6351,6481,6645,6781,7022,7308,a8280213831ab08cc7b7e3fcd8c72b543be9d671
2000,7162,6858,6949,7051,7109,7211,7302,7415,7537,a8280213831ab08cc7b7e3fcd8c72b543be9d671
2001,5224,4693,4886,5020,5121,5314,5420,5648,6105,a8280213831ab08cc7b7e3fcd8c72b543be9d671
2002,5390,4787,5046,5179,5264,5487,5659,6122,6298,a8280213831ab08cc7b7e3fcd8c72b543be9d671
2003,5828,5375,5491,5645,5764,5895,5997,6232,6654,a8280213831ab08cc7b7e3fcd8c72b543be9d671
2004,6065,5649,5734,5938,5999,6119,6234,6364,6525,a8280213831ab08cc7b7e3fcd8c72b543be9d671
2005,7383,7010,7120,7236,7323,7471,7550,7685,7830,a8280213831ab08cc7b7e3fcd8c72b543be9d671
2006,7203,6488,6773,6989,7130,7306,7415,7798,8400,a8280213831ab08cc7b7e3fcd8c72b543be9d671
2007,8271,7800,7962,8111,8191,8325,8444,8660,8986,a8280213831ab08cc7b7e3fcd8c72b543be9d671
2008,7646,7176,7301,7449,7554,7769,7846,8042,8396,a8280213831ab08cc7b7e3fcd8c72b543be9d671
2009,7170,6764,6868,6971,7086,7235,7309,7458,7913,a8280213831ab08cc7b7e3fcd8c72b543be9d671
2010,6403,6039,6108,6230,6328,6480,6563,6740,7002,a8280213831ab08cc7b7e3fcd8c72b543be9d671
2011,6622,6297,6369,6491,6560,6705,6818,6968,8048,a8280213831ab08cc7b7e3fcd8c72b543be9d671
2012,7388,6669,6816,7000,7146,7530,7781,8249,10130,a8280213831ab08cc7b7e3fcd8c72b543be9d671
2013,6714,6377,6443,6576,6653,6790,6883,7158,8155,a8280213831ab08cc7b7e3fcd8c72b543be9d671
2014,5824,5627,5706,5760,5810,5859,5895,5969,6204,a8280213831ab08cc7b7e3fcd8c72b543be9d671
2015,6534,6216,6288,6421,6482,6639,6745,6974,7412,a8280213831ab08cc7b7e3fcd8c72b543be9d671
2016,7044,6561,6775,6899,6964,7127,7301,7770,8442,a8280213831ab08cc7b7e3fcd8c72b543be9d671
2017,7084,6727,6835,6957,7019,7173,7297,7541,7890,a8280213831ab08cc7b7e3fcd8c72b543be9d671
2018,7078,6733,6772,6884,6974,7164,7223,7489,7772,a8280213831ab08cc7b7e3fcd8c72b543be9d671
2019,8184,7875,7900,7998,8079,8305,8453,8621,8942,a8280213831ab08cc7b7e3fcd8c72b543be9d671
2020,7470,6925,7116,7277,7359,7569,7707,8223,9270,a8280213831ab08cc7b7e3fcd8c72b543be9d671
2021,7322,7005,7077,7182,7248,7382,7469,7646,7949,a8280213831ab08cc7b7e3fcd8c72b543be9d671
2022,6544,6198,6289,6423,6484,6581,6663,6829,7111,a8280213831ab08cc7b7e3fcd8c72b543be9d671
2023,7006,6556,6683,6843,6949,7123,7244,7436,7932,a8280213831ab08cc7b7e3fcd8c72b543be9d671
2024,6536,6276,6321,6426,6494,6598,6720,6996,7234,a8280213831ab08cc7b7e3fcd8c72b543be9d671
