winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1992,81,25,35.9,53.8,68.65,101,120.6,172.4,343,86b81d9468363bed8d99fbafbcdeb0d7a3bab170
1993,108,25,55,73.8,88.6,124,143.2,189.4,297,86b81d9468363bed8d99fbafbcdeb0d7a3bab170
1994,114.5,42,49.95,76.8,94,138.7,176.4,261.8,371,86b81d9468363bed8d99fbafbcdeb0d7a3bab170
1995,303,296,296,296,297.6,310.4,324.4,358.4,388,86b81d9468363bed8d99fbafbcdeb0d7a3bab170
1996,75,53,53.95,58.8,68,84.7,107,162.2,196,86b81d9468363bed8d99fbafbcdeb0d7a3bab170
1997,67,29,32.95,44,51,82.7,113.8,161,215,86b81d9468363bed8d99fbafbcdeb0d7a3bab170
1998,100,50,56.85,74.8,88.65,114.7,140.6,175.2,321,86b81d9468363bed8d99fbafbcdeb0d7a3bab170
1999,199,157,161,174,188,216.7,250.6,347.2,404,86b81d9468363bed8d99fbafbcdeb0d7a3bab170
2000,174.5,134,134,142.6,157.3,190.7,218,342.2,408,86b81d9468363bed8d99fbafbcdeb0d7a3bab170
2001,210.5,157,162.9,185.6,196.6,228.4,261.2,331.8,475,86b81d9468363bed8d99fbafbcdeb0d7a3bab170
2002,294.5,241,247,270,282,311,343.2,405.2,479,86b81d9468363bed8d99fbafbcdeb0d7a3bab170
2003,395.5,304,326.8,355.8,370.6,423.7,473.4,528.1,667,86b81d9468363bed8d99fbafbcdeb0d7a3bab170
2004,250,189,196,221.8,234.6,275,299,398.4,532,86b81d9468363bed8d99fbafbcdeb0d7a3bab170
2005,297,216,230.8,260,285.3,320,352.6,458.4,606,86b81d9468363bed8d99fbafbcdeb0d7a3bab170
2006,357,319,319,328,341.2,375.4,410.4,480.7,517,86b81d9468363bed8d99fbafbcdeb0d7a3bab170
2007,227,187,190.8,201.8,211,247,274.4,357,435,86b81d9468363bed8d99fbafbcdeb0d7a3bab170
2008,328,327,327,327,327,330,334,344.2,358,86b81d9468363bed8d99fbafbcdeb0d7a3bab170
2009,483.5,474,474,477,480,490,495.4,512,531,86b81d9468363bed8d99fbafbcdeb0d7a3bab170
2010,221.5,157,173,192,205.6,233.4,260.4,299.4,417,86b81d9468363bed8d99fbafbcdeb0d7a3bab170
2011,282,263,264,269,277,291.4,311.4,363.2,459,86b81d9468363bed8d99fbafbcdeb0d7a3bab170
2012,390.5,339,353,368.8,379.3,402.3,419,467,539,86b81d9468363bed8d99fbafbcdeb0d7a3bab170
2013,389,338,344,360,370.6,410.7,441.6,521,811,86b81d9468363bed8d99fbafbcdeb0d7a3bab170
2014,604,594,594,594.8,600.6,610.3,620.4,642,824,86b81d9468363bed8d99fbafbcdeb0d7a3bab170
2015,706.5,655,660,671,690.3,720.4,750,822.6,1031,86b81d9468363bed8d99fbafbcdeb0d7a3bab170
2016,353.5,301,305,318.8,330.6,367.7,403.4,550.8,708,86b81d9468363bed8d99fbafbcdeb0d7a3bab170
2017,306.5,272,275,289.8,297.6,321,344.4,393.2,451,86b81d9468363bed8d99fbafbcdeb0d7a3bab170
2018,308,271,274.9,288.8,297.6,332.4,350.8,444,546,86b81d9468363bed8d99fbafbcdeb0d7a3bab170
2019,437.5,397,401,408,417.6,453,473.4,532.4,585,86b81d9468363bed8d99fbafbcdeb0d7a3bab170
2020,263,263,263,263,263,263,263,307.2,575,86b81d9468363bed8d99fbafbcdeb0d7a3bab170
2021,242,237,237,237,238,250,264.4,316.4,519,86b81d9468363bed8d99fbafbcdeb0d7a3bab170
2022,491,491,491,491,491,491,491,491,491,86b81d9468363bed8d99fbafbcdeb0d7a3bab170
2023,370,245,261,302.8,329,404.4,485,717.8,1172,86b81d9468363bed8d99fbafbcdeb0d7a3bab170
2024,482,343,372.9,410,450.2,508.4,565.6,684.1,865,86b81d9468363bed8d99fbafbcdeb0d7a3bab170
