winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
2000,610,610,610,610,610,610,610,610,610,be075a2a3cda976695a8d4157d55268064fd9e7f
2001,381,381,381,381,381,381,381,381,381,be075a2a3cda976695a8d4157d55268064fd9e7f
2002,829,829,829,829,829,829,829,829,829,be075a2a3cda976695a8d4157d55268064fd9e7f
2003,1244,1244,1244,1244,1244,1244,1244,1244,1244,be075a2a3cda976695a8d4157d55268064fd9e7f
2004,660,660,660,660,660,660,660,660,793,be075a2a3cda976695a8d4157d55268064fd9e7f
2005,789,789,789,789,789,789,789,789,789,be075a2a3cda976695a8d4157d55268064fd9e7f
2006,630,630,630,630,630,630,630,630,630,be075a2a3cda976695a8d4157d55268064fd9e7f
2007,888,888,888,888,888,888,888,888,888,be075a2a3cda976695a8d4157d55268064fd9e7f
2008,1122,1122,1122,1122,1122,1122,1122,1122,1122,be075a2a3cda976695a8d4157d55268064fd9e7f
2009,1325,1325,1325,1325,1325,1325,1325,1374,2417,be075a2a3cda976695a8d4157d55268064fd9e7f
2010,1391,1391,1391,1391,1391,1391,1391,1391,1391,be075a2a3cda976695a8d4157d55268064fd9e7f
2011,3038,3038,3038,3038,3038,3038,3038,3038,3038,be075a2a3cda976695a8d4157d55268064fd9e7f
2012,2804,2804,2804,2804,2804,2804,2804,2804,2804,be075a2a3cda976695a8d4157d55268064fd9e7f
2013,929,929,929,929,929,929,929,1043,1352,be075a2a3cda976695a8d4157d55268064fd9e7f
2014,5092,5092,5092,5092,5092,5092,5092,5092,5092,be075a2a3cda976695a8d4157d55268064fd9e7f
2015,1989,1989,1989,1989,1989,1989,1989,1989,2317,be075a2a3cda976695a8d4157d55268064fd9e7f
2016,1537,1537,1537,1537,1537,1537,1537,1537,1537,be075a2a3cda976695a8d4157d55268064fd9e7f
2017,2130,2130,2130,2130,2130,2130,2150,2295,2602,be075a2a3cda976695a8d4157d55268064fd9e7f
2018,2728,2728,2728,2728,2728,2728,2728,2728,2728,be075a2a3cda976695a8d4157d55268064fd9e7f
2019,4535,4535,4535,4535,4535,4535,4535,4535,4535,be075a2a3cda976695a8d4157d55268064fd9e7f
2020,2084,2084,2084,2084,2084,2084,2084,2084,2084,be075a2a3cda976695a8d4157d55268064fd9e7f
2021,3200,3200,3200,3200,3200,3200,3200,3200,3200,be075a2a3cda976695a8d4157d55268064fd9e7f
2022,2559,2559,2559,2559,2559,2559,2559,2559,2559,be075a2a3cda976695a8d4157d55268064fd9e7f
2023,1772,1772,1772,1772,1772,1772,1772,1772,1772,be075a2a3cda976695a8d4157d55268064fd9e7f
2024,2075,2075,2075,2075,2075,2075,2075,2075,2075,be075a2a3cda976695a8d4157d55268064fd9e7f
