winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
2005,35,35,35,35,35,35,35,35,46,6cf7742973b22eecc90367d4bbbee2f7858716b5
2006,62,62,62,62,62,62,62,62,62,6cf7742973b22eecc90367d4bbbee2f7858716b5
2007,36,36,36,36,36,36,36,36,36,6cf7742973b22eecc90367d4bbbee2f7858716b5
2008,39,39,39,39,39,39,39,39,39,6cf7742973b22eecc90367d4bbbee2f7858716b5
2009,39,39,39,39,39,39,39,39,39,6cf7742973b22eecc90367d4bbbee2f7858716b5
2010,35,35,35,35,35,35,35,35,39,6cf7742973b22eecc90367d4bbbee2f7858716b5
2011,31,31,31,31,31,31,32,39.05,41,6cf7742973b22eecc90367d4bbbee2f7858716b5
2012,33,33,33,33,33,33,34,35.05,38,6cf7742973b22eecc90367d4bbbee2f7858716b5
2013,35,35,35,35,35,35,35,35,35,6cf7742973b22eecc90367d4bbbee2f7858716b5
2014,23,23,23,23,23,23,23,23,23,6cf7742973b22eecc90367d4bbbee2f7858716b5
2015,24,23,23,23,23,27,37,52.1,64,6cf7742973b22eecc90367d4bbbee2f7858716b5
2016,45.5,26,29.95,35,41,50,57.6,74.15,129,6cf7742973b22eecc90367d4bbbee2f7858716b5
2017,39,29,29,30.8,36,44,49,76,123,6cf7742973b22eecc90367d4bbbee2f7858716b5
2018,28,28,28,28,28,28,28,28,28,6cf7742973b22eecc90367d4bbbee2f7858716b5
2019,32,32,32,32,32,32,32,32,32,6cf7742973b22eecc90367d4bbbee2f7858716b5
2020,37,37,37,37,37,37,40,44.15,50,6cf7742973b22eecc90367d4bbbee2f7858716b5
2021,33,33,33,33,33,33,33,33,33,6cf7742973b22eecc90367d4bbbee2f7858716b5
2022,34,34,34,34,34,35,37.2,43.05,57,6cf7742973b22eecc90367d4bbbee2f7858716b5
2023,35,35,35,35,35,36.35,38,43.05,48,6cf7742973b22eecc90367d4bbbee2f7858716b5
2024,37,37,37,37,37,38,40,43,49,6cf7742973b22eecc90367d4bbbee2f7858716b5
