winter,month,median,min,q05,q20,q35,q65,q80,q95,max,analysis
2005,January,1,1,1,1,1,1,1,1,1,6b7bba0c9087bfe7f80643c6883aa1ba9b6cb460
2005,March,20,20,20,20,20,20,20,20,20,6b7bba0c9087bfe7f80643c6883aa1ba9b6cb460
2005,October,18,18,18,18,18,18,18,18,18,6b7bba0c9087bfe7f80643c6883aa1ba9b6cb460
2005,November,1,1,1,1,1,1,1,1,1,6b7bba0c9087bfe7f80643c6883aa1ba9b6cb460
2005,December,1,1,1,1,1,1,1,1,1,6b7bba0c9087bfe7f80643c6883aa1ba9b6cb460
2005,NA,35,35,35,35,35,35,35,35,35,6b7bba0c9087bfe7f80643c6883aa1ba9b6cb460
2006,January,32,32,32,32,32,32,32,32,32,6b7bba0c9087bfe7f80643c6883aa1ba9b6cb460
2006,March,17,17,17,17,17,17,17,17,17,6b7bba0c9087bfe7f80643c6883aa1ba9b6cb460
2006,October,62,62,62,62,62,62,62,62,62,6b7bba0c9087bfe7f80643c6883aa1ba9b6cb460
2006,November,15,15,15,15,15,15,15,15,15,6b7bba0c9087bfe7f80643c6883aa1ba9b6cb460
2006,December,14,14,14,14,14,14,14,14,14,6b7bba0c9087bfe7f80643c6883aa1ba9b6cb460
2006,NA,39,39,39,39,39,39,39,39,39,6b7bba0c9087bfe7f80643c6883aa1ba9b6cb460
2007,January,13,13,13,13,13,13,13,13,13,6b7bba0c9087bfe7f80643c6883aa1ba9b6cb460
2007,March,36,36,36,36,36,36,36,36,36,6b7bba0c9087bfe7f80643c6883aa1ba9b6cb460
2007,October,36,36,36,36,36,36,36,36,36,6b7bba0c9087bfe7f80643c6883aa1ba9b6cb460
2007,November,32,32,32,32,32,32,32,32,32,6b7bba0c9087bfe7f80643c6883aa1ba9b6cb460
2007,December,32,32,32,32,32,32,32,32,32,6b7bba0c9087bfe7f80643c6883aa1ba9b6cb460
2007,NA,24,24,24,24,24,24,24,24,24,6b7bba0c9087bfe7f80643c6883aa1ba9b6cb460
2008,January,21,21,21,21,21,21,21,21,21,6b7bba0c9087bfe7f80643c6883aa1ba9b6cb460
2008,March,39,39,39,39,39,39,39,39,39,6b7bba0c9087bfe7f80643c6883aa1ba9b6cb460
2008,October,26,26,26,26,26,26,26,26,26,6b7bba0c9087bfe7f80643c6883aa1ba9b6cb460
2008,November,27,27,27,27,27,27,27,27,27,6b7bba0c9087bfe7f80643c6883aa1ba9b6cb460
2008,December,20,20,20,20,20,20,20,20,20,6b7bba0c9087bfe7f80643c6883aa1ba9b6cb460
2008,NA,37,37,37,37,37,37,37,37,37,6b7bba0c9087bfe7f80643c6883aa1ba9b6cb460
2009,January,22,22,22,22,22,22,22,22,22,6b7bba0c9087bfe7f80643c6883aa1ba9b6cb460
2009,March,37,37,37,37,37,37,37,37,37,6b7bba0c9087bfe7f80643c6883aa1ba9b6cb460
2009,October,20,20,20,20,20,20,20,20,20,6b7bba0c9087bfe7f80643c6883aa1ba9b6cb460
2009,November,39,39,39,39,39,39,39,39,39,6b7bba0c9087bfe7f80643c6883aa1ba9b6cb460
2009,December,21,21,21,21,21,21,21,21,21,6b7bba0c9087bfe7f80643c6883aa1ba9b6cb460
2009,NA,28,28,28,28,28,28,28,28,28,6b7bba0c9087bfe7f80643c6883aa1ba9b6cb460
2010,January,13,13,13,13,13,13,13,13,13,6b7bba0c9087bfe7f80643c6883aa1ba9b6cb460
2010,March,35,35,35,35,35,35,35,35,35,6b7bba0c9087bfe7f80643c6883aa1ba9b6cb460
2010,October,34,34,34,34,34,34,34,34,34,6b7bba0c9087bfe7f80643c6883aa1ba9b6cb460
2010,November,16,16,16,16,16,16,16,16,16,6b7bba0c9087bfe7f80643c6883aa1ba9b6cb460
2010,December,26,26,26,26,26,26,26,26,26,6b7bba0c9087bfe7f80643c6883aa1ba9b6cb460
2010,NA,15,15,15,15,15,15,15,15,15,6b7bba0c9087bfe7f80643c6883aa1ba9b6cb460
2011,January,9,9,9,9,9,9,9,9,9,6b7bba0c9087bfe7f80643c6883aa1ba9b6cb460
2011,March,31,31,31,31,31,31,31,31,31,6b7bba0c9087bfe7f80643c6883aa1ba9b6cb460
2011,October,26,26,26,26,26,26,26,26,26,6b7bba0c9087bfe7f80643c6883aa1ba9b6cb460
2011,November,15,15,15,15,15,15,15,15,15,6b7bba0c9087bfe7f80643c6883aa1ba9b6cb460
2011,December,24,24,24,24,24,24,24,24,24,6b7bba0c9087bfe7f80643c6883aa1ba9b6cb460
2011,NA,31,31,31,31,31,31,31,31,31,6b7bba0c9087bfe7f80643c6883aa1ba9b6cb460
2012,January,31,31,31,31,31,31,31,31,31,6b7bba0c9087bfe7f80643c6883aa1ba9b6cb460
2012,March,33,33,33,33,33,33,33,33,33,6b7bba0c9087bfe7f80643c6883aa1ba9b6cb460
2012,October,25,25,25,25,25,25,25,25,25,6b7bba0c9087bfe7f80643c6883aa1ba9b6cb460
2012,November,26,26,26,26,26,26,26,26,26,6b7bba0c9087bfe7f80643c6883aa1ba9b6cb460
2012,December,20,20,20,20,20,20,20,20,20,6b7bba0c9087bfe7f80643c6883aa1ba9b6cb460
2012,NA,25,25,25,25,25,25,25,25,25,6b7bba0c9087bfe7f80643c6883aa1ba9b6cb460
2013,January,20,20,20,20,20,20,20,20,20,6b7bba0c9087bfe7f80643c6883aa1ba9b6cb460
2013,March,35,35,35,35,35,35,35,35,35,6b7bba0c9087bfe7f80643c6883aa1ba9b6cb460
2013,October,9,9,9,9,9,9,9,9,9,6b7bba0c9087bfe7f80643c6883aa1ba9b6cb460
2013,November,17,17,17,17,17,17,17,17,17,6b7bba0c9087bfe7f80643c6883aa1ba9b6cb460
