analysis,centre_start,centre_end,duration,estimate,se,lcl,ucl
299b0c88f11bdce340c40cdbed32987f4395a269,1992,1993,1,-1.281,0.8669,-2.98,0.4182
299b0c88f11bdce340c40cdbed32987f4395a269,1992,1994,1,-0.03961,0.7786,-1.566,1.487
299b0c88f11bdce340c40cdbed32987f4395a269,1992,1995,1,-1.703,1.017,-3.697,0.2905
299b0c88f11bdce340c40cdbed32987f4395a269,1992,1996,1,-0.3031,0.6826,-1.641,1.035
299b0c88f11bdce340c40cdbed32987f4395a269,1992,1997,1,-1.163,0.7152,-2.565,0.2388
299b0c88f11bdce340c40cdbed32987f4395a269,1992,1998,1,-3.071,1.033,-5.095,-1.046
299b0c88f11bdce340c40cdbed32987f4395a269,1992,1999,1,-3.395,1.142,-5.633,-1.156
299b0c88f11bdce340c40cdbed32987f4395a269,1992,2000,1,-1.683,0.8426,-3.334,-0.03129
299b0c88f11bdce340c40cdbed32987f4395a269,1992,2001,1,0.9414,0.785,-0.5971,2.48
299b0c88f11bdce340c40cdbed32987f4395a269,1992,2002,1,-1.437,1.031,-3.458,0.5838
299b0c88f11bdce340c40cdbed32987f4395a269,1992,2003,1,-2.562,1.647,-5.789,0.6657
299b0c88f11bdce340c40cdbed32987f4395a269,1992,2004,1,-3.085,1.833,-6.677,0.5069
299b0c88f11bdce340c40cdbed32987f4395a269,1992,2005,1,-2.94,1.36,-5.605,-0.2741
299b0c88f11bdce340c40cdbed32987f4395a269,1992,2006,1,-0.3579,0.8272,-1.979,1.263
299b0c88f11bdce340c40cdbed32987f4395a269,1992,2007,1,-0.3326,0.9,-2.097,1.431
299b0c88f11bdce340c40cdbed32987f4395a269,1992,2008,1,0.9796,0.8236,-0.6346,2.594
299b0c88f11bdce340c40cdbed32987f4395a269,1992,2009,1,1.788,0.8146,0.1916,3.385
299b0c88f11bdce340c40cdbed32987f4395a269,1992,2010,1,2.199,0.8261,0.5798,3.818
299b0c88f11bdce340c40cdbed32987f4395a269,1992,2011,1,2.567,0.8264,0.9475,4.187
299b0c88f11bdce340c40cdbed32987f4395a269,1992,2012,1,2.844,0.831,1.216,4.473
299b0c88f11bdce340c40cdbed32987f4395a269,1992,2013,1,3.309,0.8141,1.714,4.905
299b0c88f11bdce340c40cdbed32987f4395a269,1992,2014,1,3.056,0.8425,1.405,4.708
299b0c88f11bdce340c40cdbed32987f4395a269,1992,2015,1,3.238,0.8437,1.584,4.891
299b0c88f11bdce340c40cdbed32987f4395a269,1992,2016,1,3.721,0.8058,2.141,5.3
299b0c88f11bdce340c40cdbed32987f4395a269,1992,2017,1,3.688,0.8314,2.058,5.317
299b0c88f11bdce340c40cdbed32987f4395a269,1992,2018,1,3.774,0.8148,2.178,5.371
299b0c88f11bdce340c40cdbed32987f4395a269,1992,2019,1,3.762,0.8305,2.134,5.39
299b0c88f11bdce340c40cdbed32987f4395a269,1992,2020,1,3.687,0.8379,2.045,5.33
299b0c88f11bdce340c40cdbed32987f4395a269,1992,2021,1,3.89,0.8192,2.285,5.496
299b0c88f11bdce340c40cdbed32987f4395a269,1992,2022,1,3.928,0.8217,2.318,5.539
299b0c88f11bdce340c40cdbed32987f4395a269,1992,2023,1,3.814,0.835,2.178,5.451
299b0c88f11bdce340c40cdbed32987f4395a269,1992,2024,1,3.74,0.8598,2.054,5.425
299b0c88f11bdce340c40cdbed32987f4395a269,1993,1994,1,0.541,0.4508,-0.3426,1.425
299b0c88f11bdce340c40cdbed32987f4395a269,1993,1995,1,-0.3323,0.5612,-1.432,0.7676
299b0c88f11bdce340c40cdbed32987f4395a269,1993,1996,1,0.3634,0.5848,-0.7827,1.51
299b0c88f11bdce340c40cdbed32987f4395a269,1993,1997,1,-0.03424,0.5999,-1.21,1.142
299b0c88f11bdce340c40cdbed32987f4395a269,1993,1998,1,-0.9181,0.6333,-2.159,0.3231
299b0c88f11bdce340c40cdbed32987f4395a269,1993,1999,1,-0.9701,0.6599,-2.263,0.3233
299b0c88f11bdce340c40cdbed32987f4395a269,1993,2000,1,0.0409,0.6061,-1.147,1.229
299b0c88f11bdce340c40cdbed32987f4395a269,1993,2001,1,1.296,0.6055,0.109,2.482
299b0c88f11bdce340c40cdbed32987f4395a269,1993,2002,1,0.0969,0.6198,-1.118,1.312
299b0c88f11bdce340c40cdbed32987f4395a269,1993,2003,1,-0.5305,0.8596,-2.215,1.154
299b0c88f11bdce340c40cdbed32987f4395a269,1993,2004,1,-0.8384,0.9581,-2.716,1.039
299b0c88f11bdce340c40cdbed32987f4395a269,1993,2005,1,-0.7708,0.7826,-2.305,0.7631
299b0c88f11bdce340c40cdbed32987f4395a269,1993,2006,1,0.5552,0.673,-0.7638,1.874
299b0c88f11bdce340c40cdbed32987f4395a269,1993,2007,1,0.644,0.6733,-0.6756,1.964
299b0c88f11bdce340c40cdbed32987f4395a269,1993,2008,1,1.394,0.6628,0.09521,2.693
299b0c88f11bdce340c40cdbed32987f4395a269,1993,2009,1,1.894,0.6675,0.5858,3.202
299b0c88f11bdce340c40cdbed32987f4395a269,1993,2010,1,2.243,0.6607,0.9484,3.538
299b0c88f11bdce340c40cdbed32987f4395a269,1993,2011,1,2.531,0.6679,1.222,3.84
299b0c88f11bdce340c40cdbed32987f4395a269,1993,2012,1,2.828,0.6721,1.51,4.145
299b0c88f11bdce340c40cdbed32987f4395a269,1993,2013,1,3.092,0.681,1.758,4.427
299b0c88f11bdce340c40cdbed32987f4395a269,1993,2014,1,3.057,0.6818,1.721,4.393
299b0c88f11bdce340c40cdbed32987f4395a269,1993,2015,1,3.249,0.6821,1.912,4.585
299b0c88f11bdce340c40cdbed32987f4395a269,1993,2016,1,3.538,0.6838,2.198,4.879
299b0c88f11bdce340c40cdbed32987f4395a269,1993,2017,1,3.633,0.6884,2.284,4.983
299b0c88f11bdce340c40cdbed32987f4395a269,1993,2018,1,3.65,0.6725,2.332,4.969
299b0c88f11bdce340c40cdbed32987f4395a269,1993,2019,1,3.612,0.6772,2.285,4.939
299b0c88f11bdce340c40cdbed32987f4395a269,1993,2020,1,3.534,0.6979,2.166,4.902
299b0c88f11bdce340c40cdbed32987f4395a269,1993,2021,1,3.657,0.7214,2.243,5.071
299b0c88f11bdce340c40cdbed32987f4395a269,1993,2022,1,5.209,0.8109,3.62,6.799
299b0c88f11bdce340c40cdbed32987f4395a269,1993,2023,1,5.095,0.8123,3.503,6.687
299b0c88f11bdce340c40cdbed32987f4395a269,1993,2024,1,5.02,0.8344,3.385,6.656
299b0c88f11bdce340c40cdbed32987f4395a269,1994,1995,1,-0.8726,0.4748,-1.803,0.0581
299b0c88f11bdce340c40cdbed32987f4395a269,1994,1996,1,-0.1765,0.4668,-1.091,0.7385
299b0c88f11bdce340c40cdbed32987f4395a269,1994,1997,1,-0.5741,0.5066,-1.567,0.4189
299b0c88f11bdce340c40cdbed32987f4395a269,1994,1998,1,-1.458,0.6054,-2.645,-0.2715
299b0c88f11bdce340c40cdbed32987f4395a269,1994,1999,1,-1.51,0.6623,-2.808,-0.2119
299b0c88f11bdce340c40cdbed32987f4395a269,1994,2000,1,-0.4988,0.5956,-1.666,0.6687
299b0c88f11bdce340c40cdbed32987f4395a269,1994,2001,1,0.7561,0.5454,-0.3129,1.825
299b0c88f11bdce340c40cdbed32987f4395a269,1994,2002,1,-0.4426,0.613,-1.644,0.7588
299b0c88f11bdce340c40cdbed32987f4395a269,1994,2003,1,-1.07,0.8851,-2.805,0.6647
299b0c88f11bdce340c40cdbed32987f4395a269,1994,2004,1,-1.378,0.9938,-3.326,0.57
299b0c88f11bdce340c40cdbed32987f4395a269,1994,2005,1,-1.31,0.7941,-2.867,0.2461
299b0c88f11bdce340c40cdbed32987f4395a269,1994,2006,1,0.01585,0.5985,-1.157,1.189
299b0c88f11bdce340c40cdbed32987f4395a269,1994,2007,1,0.1046,0.6254,-1.121,1.33
299b0c88f11bdce340c40cdbed32987f4395a269,1994,2008,1,0.8549,0.6023,-0.3255,2.035
299b0c88f11bdce340c40cdbed32987f4395a269,1994,2009,1,1.355,0.6118,0.1555,2.554
299b0c88f11bdce340c40cdbed32987f4395a269,1994,2010,1,1.704,0.6187,0.4914,2.917
299b0c88f11bdce340c40cdbed32987f4395a269,1994,2011,1,1.992,0.6263,0.7641,3.219
299b0c88f11bdce340c40cdbed32987f4395a269,1994,2012,1,2.288,0.6442,1.026,3.551
299b0c88f11bdce340c40cdbed32987f4395a269,1994,2013,1,2.553,0.6426,1.294,3.813
299b0c88f11bdce340c40cdbed32987f4395a269,1994,2014,1,2.518,0.6562,1.232,3.804
299b0c88f11bdce340c40cdbed32987f4395a269,1994,2015,1,2.709,0.6619,1.412,4.007
299b0c88f11bdce340c40cdbed32987f4395a269,1994,2016,1,2.999,0.6569,1.712,4.287
299b0c88f11bdce340c40cdbed32987f4395a269,1994,2017,1,3.094,0.6772,1.767,4.421
299b0c88f11bdce340c40cdbed32987f4395a269,1994,2018,1,3.111,0.6562,1.825,4.397
299b0c88f11bdce340c40cdbed32987f4395a269,1994,2019,1,3.072,0.6563,1.786,4.359
299b0c88f11bdce340c40cdbed32987f4395a269,1994,2020,1,2.995,0.673,1.676,4.314
299b0c88f11bdce340c40cdbed32987f4395a269,1994,2021,1,3.118,0.6954,1.755,4.481
299b0c88f11bdce340c40cdbed32987f4395a269,1994,2022,1,3.968,0.6325,2.728,5.208
299b0c88f11bdce340c40cdbed32987f4395a269,1994,2023,1,3.854,0.6427,2.594,5.113
299b0c88f11bdce340c40cdbed32987f4395a269,1994,2024,1,3.779,0.6736,2.459,5.099
299b0c88f11bdce340c40cdbed32987f4395a269,1995,1996,1,0.6964,0.5049,-0.2932,1.686
299b0c88f11bdce340c40cdbed32987f4395a269,1995,1997,1,0.2988,0.5556,-0.7902,1.388
299b0c88f11bdce340c40cdbed32987f4395a269,1995,1998,1,-0.5851,0.6,-1.761,0.5908
299b0c88f11bdce340c40cdbed32987f4395a269,1995,1999,1,-0.6369,0.6502,-1.911,0.6374
299b0c88f11bdce340c40cdbed32987f4395a269,1995,2000,1,0.3744,0.6486,-0.8968,1.646
299b0c88f11bdce340c40cdbed32987f4395a269,1995,2001,1,1.629,0.659,0.3376,2.921
299b0c88f11bdce340c40cdbed32987f4395a269,1995,2002,1,0.4307,0.6519,-0.8471,1.708
299b0c88f11bdce340c40cdbed32987f4395a269,1995,2003,1,-0.1967,0.8628,-1.888,1.494
299b0c88f11bdce340c40cdbed32987f4395a269,1995,2004,1,-0.5044,0.9367,-2.34,1.332
299b0c88f11bdce340c40cdbed32987f4395a269,1995,2005,1,-0.4368,0.7568,-1.92,1.047
299b0c88f11bdce340c40cdbed32987f4395a269,1995,2006,1,0.8893,0.6683,-0.4205,2.199
299b0c88f11bdce340c40cdbed32987f4395a269,1995,2007,1,0.9781,0.6745,-0.3438,2.3
299b0c88f11bdce340c40cdbed32987f4395a269,1995,2008,1,1.728,0.6777,0.4001,3.057
299b0c88f11bdce340c40cdbed32987f4395a269,1995,2009,1,2.228,0.6898,0.8762,3.58
299b0c88f11bdce340c40cdbed32987f4395a269,1995,2010,1,2.577,0.6974,1.211,3.944
299b0c88f11bdce340c40cdbed32987f4395a269,1995,2011,1,2.865,0.7061,1.481,4.249
299b0c88f11bdce340c40cdbed32987f4395a269,1995,2012,1,3.162,0.7262,1.739,4.585
299b0c88f11bdce340c40cdbed32987f4395a269,1995,2013,1,3.427,0.7293,1.998,4.856
299b0c88f11bdce340c40cdbed32987f4395a269,1995,2014,1,3.392,0.733,1.955,4.828
299b0c88f11bdce340c40cdbed32987f4395a269,1995,2015,1,3.583,0.7417,2.13,5.037
299b0c88f11bdce340c40cdbed32987f4395a269,1995,2016,1,3.873,0.7454,2.412,5.334
299b0c88f11bdce340c40cdbed32987f4395a269,1995,2017,1,3.968,0.7639,2.47,5.465
299b0c88f11bdce340c40cdbed32987f4395a269,1995,2018,1,3.985,0.7439,2.527,5.442
299b0c88f11bdce340c40cdbed32987f4395a269,1995,2019,1,3.946,0.7403,2.495,5.397
299b0c88f11bdce340c40cdbed32987f4395a269,1995,2020,1,3.868,0.749,2.4,5.336
299b0c88f11bdce340c40cdbed32987f4395a269,1995,2021,1,3.992,0.7745,2.474,5.51
299b0c88f11bdce340c40cdbed32987f4395a269,1995,2022,1,5.632,0.8833,3.9,7.363
299b0c88f11bdce340c40cdbed32987f4395a269,1995,2023,1,5.517,0.8824,3.788,7.247
299b0c88f11bdce340c40cdbed32987f4395a269,1995,2024,1,5.443,0.904,3.671,7.215
299b0c88f11bdce340c40cdbed32987f4395a269,1996,1997,1,-1.303,0.6787,-2.633,0.027
299b0c88f11bdce340c40cdbed32987f4395a269,1996,1998,1,-2.336,0.86,-4.022,-0.6504
299b0c88f11bdce340c40cdbed32987f4395a269,1996,1999,1,-2.441,0.8942,-4.193,-0.688
299b0c88f11bdce340c40cdbed32987f4395a269,1996,2000,1,-1.487,0.7813,-3.018,0.04441
299b0c88f11bdce340c40cdbed32987f4395a269,1996,2001,1,0.1237,0.5461,-0.9466,1.194
299b0c88f11bdce340c40cdbed32987f4395a269,1996,2002,1,-1.544,0.803,-3.118,0.02996
299b0c88f11bdce340c40cdbed32987f4395a269,1996,2003,1,-2.37,1,-4.33,-0.4092
299b0c88f11bdce340c40cdbed32987f4395a269,1996,2004,1,-2.703,1.055,-4.77,-0.6362
299b0c88f11bdce340c40cdbed32987f4395a269,1996,2005,1,-2.548,0.9243,-4.36,-0.7366
299b0c88f11bdce340c40cdbed32987f4395a269,1996,2006,1,-1.276,0.6904,-2.629,0.07711
299b0c88f11bdce340c40cdbed32987f4395a269,1996,2007,1,-1.226,0.8185,-2.831,0.3778
299b0c88f11bdce340c40cdbed32987f4395a269,1996,2008,1,-0.3051,0.7805,-1.835,1.225
299b0c88f11bdce340c40cdbed32987f4395a269,1996,2009,1,1.088,0.6231,-0.1329,2.309
299b0c88f11bdce340c40cdbed32987f4395a269,1996,2010,1,0.3733,0.7841,-1.164,1.91
299b0c88f11bdce340c40cdbed32987f4395a269,1996,2011,1,0.309,0.7846,-1.229,1.847
299b0c88f11bdce340c40cdbed32987f4395a269,1996,2012,1,0.8215,0.6192,-0.3921,2.035
299b0c88f11bdce340c40cdbed32987f4395a269,1996,2013,1,0.1693,0.8235,-1.445,1.783
299b0c88f11bdce340c40cdbed32987f4395a269,1996,2014,1,-0.3398,0.9546,-2.211,1.531
299b0c88f11bdce340c40cdbed32987f4395a269,1996,2015,1,-0.5189,1.046,-2.568,1.531
299b0c88f11bdce340c40cdbed32987f4395a269,1996,2016,1,-0.5142,1.103,-2.675,1.647
299b0c88f11bdce340c40cdbed32987f4395a269,1996,2017,1,-0.5466,1.145,-2.79,1.697
299b0c88f11bdce340c40cdbed32987f4395a269,1996,2018,1,-0.5485,1.148,-2.798,1.701
299b0c88f11bdce340c40cdbed32987f4395a269,1996,2019,1,-0.5064,1.134,-2.728,1.715
299b0c88f11bdce340c40cdbed32987f4395a269,1996,2020,1,-0.4026,1.099,-2.557,1.752
299b0c88f11bdce340c40cdbed32987f4395a269,1996,2021,1,-0.05802,1.045,-2.106,1.99
299b0c88f11bdce340c40cdbed32987f4395a269,1996,2022,1,-0.6497,1.288,-3.174,1.875
299b0c88f11bdce340c40cdbed32987f4395a269,1996,2023,1,0.2899,1.086,-1.84,2.419
299b0c88f11bdce340c40cdbed32987f4395a269,1996,2024,1,2.055,0.7631,0.5594,3.551
299b0c88f11bdce340c40cdbed32987f4395a269,1997,1998,1,-1.034,0.6558,-2.319,0.2519
299b0c88f11bdce340c40cdbed32987f4395a269,1997,1999,1,-1.138,0.7822,-2.672,0.3945
299b0c88f11bdce340c40cdbed32987f4395a269,1997,2000,1,-0.1849,0.7676,-1.689,1.32
299b0c88f11bdce340c40cdbed32987f4395a269,1997,2001,1,1.426,0.7722,-0.08759,2.939
299b0c88f11bdce340c40cdbed32987f4395a269,1997,2002,1,-0.2418,0.827,-1.863,1.379
299b0c88f11bdce340c40cdbed32987f4395a269,1997,2003,1,-1.068,0.9737,-2.976,0.8406
299b0c88f11bdce340c40cdbed32987f4395a269,1997,2004,1,-1.401,1.024,-3.408,0.6053
299b0c88f11bdce340c40cdbed32987f4395a269,1997,2005,1,-1.246,0.9194,-3.048,0.5556
299b0c88f11bdce340c40cdbed32987f4395a269,1997,2006,1,0.02562,0.7858,-1.514,1.566
299b0c88f11bdce340c40cdbed32987f4395a269,1997,2007,1,0.07558,0.8357,-1.562,1.714
299b0c88f11bdce340c40cdbed32987f4395a269,1997,2008,1,0.9972,0.8242,-0.6182,2.613
299b0c88f11bdce340c40cdbed32987f4395a269,1997,2009,1,2.39,0.8665,0.692,4.088
299b0c88f11bdce340c40cdbed32987f4395a269,1997,2010,1,1.676,0.8323,0.04438,3.307
299b0c88f11bdce340c40cdbed32987f4395a269,1997,2011,1,1.611,0.8286,-0.01264,3.235
299b0c88f11bdce340c40cdbed32987f4395a269,1997,2012,1,2.124,0.8144,0.5275,3.72
299b0c88f11bdce340c40cdbed32987f4395a269,1997,2013,1,1.471,0.8588,-0.2119,3.155
299b0c88f11bdce340c40cdbed32987f4395a269,1997,2014,1,0.9621,0.9312,-0.8629,2.787
299b0c88f11bdce340c40cdbed32987f4395a269,1997,2015,1,0.7831,0.9945,-1.166,2.732
299b0c88f11bdce340c40cdbed32987f4395a269,1997,2016,1,0.7878,1.037,-1.245,2.82
299b0c88f11bdce340c40cdbed32987f4395a269,1997,2017,1,0.7553,1.071,-1.344,2.854
299b0c88f11bdce340c40cdbed32987f4395a269,1997,2018,1,0.7534,1.07,-1.344,2.851
299b0c88f11bdce340c40cdbed32987f4395a269,1997,2019,1,0.7954,1.056,-1.274,2.865
299b0c88f11bdce340c40cdbed32987f4395a269,1997,2020,1,0.8992,1.027,-1.113,2.911
299b0c88f11bdce340c40cdbed32987f4395a269,1997,2021,1,1.244,0.9841,-0.6849,3.173
299b0c88f11bdce340c40cdbed32987f4395a269,1997,2022,1,1.336,1.233,-1.081,3.753
299b0c88f11bdce340c40cdbed32987f4395a269,1997,2023,1,2.276,1.139,0.04349,4.508
299b0c88f11bdce340c40cdbed32987f4395a269,1997,2024,1,4.041,1.183,1.722,6.359
299b0c88f11bdce340c40cdbed32987f4395a269,1998,1999,1,-0.1054,0.6555,-1.39,1.179
