winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1992,1198,1076,1094,1136,1167,1237,1319,1556,1945,e5797fe9763b126b3016c84195ebb87c45247ce8
1993,2600,2474,2488,2513,2537,2651,2742,2924,3359,e5797fe9763b126b3016c84195ebb87c45247ce8
1994,2193,2088,2089,2115,2159,2255,2313,2491,2817,e5797fe9763b126b3016c84195ebb87c45247ce8
1995,3091,2924,2935,2970,3000,3141,3195,3524,4055,e5797fe9763b126b3016c84195ebb87c45247ce8
1996,7786,7321,7388,7524,7649,7972,8176,8807,9179,e5797fe9763b126b3016c84195ebb87c45247ce8
1997,3334,3135,3142,3202,3275,3405,3556,3840,4254,e5797fe9763b126b3016c84195ebb87c45247ce8
1998,4453,4398,4407,4419,4430,4489,4536,4727,4979,e5797fe9763b126b3016c84195ebb87c45247ce8
1999,4739,4582,4596,4641,4696,4801,4881,5075,5409,e5797fe9763b126b3016c84195ebb87c45247ce8
2000,4979,4969,4969,4971,4974,4989,4999,5055,5081,e5797fe9763b126b3016c84195ebb87c45247ce8
2001,2972,2846,2857,2895,2928,3011,3135,3362,3745,e5797fe9763b126b3016c84195ebb87c45247ce8
2002,2274,2241,2241,2250,2259,2306,2351,2489,2754,e5797fe9763b126b3016c84195ebb87c45247ce8
2003,6848,6837,6837,6837,6841,6858,6887,6929,7062,e5797fe9763b126b3016c84195ebb87c45247ce8
2004,5718,5705,5705,5707,5711,5733,5751,5805,5881,e5797fe9763b126b3016c84195ebb87c45247ce8
2005,4204,4184,4186,4189,4194,4216,4228,4250,4325,e5797fe9763b126b3016c84195ebb87c45247ce8
2006,4862,4815,4827,4837,4850,4879,4897,4957,5040,e5797fe9763b126b3016c84195ebb87c45247ce8
2007,2867,2846,2847,2852,2858,2877,2888,2921,3058,e5797fe9763b126b3016c84195ebb87c45247ce8
2008,2695,2643,2645,2663,2680,2711,2733,2804,2931,e5797fe9763b126b3016c84195ebb87c45247ce8
2009,1848,1785,1791,1806,1830,1888,1942,2131,2287,e5797fe9763b126b3016c84195ebb87c45247ce8
2010,1488,1449,1450,1463,1470,1503,1538,1666,1854,e5797fe9763b126b3016c84195ebb87c45247ce8
2011,1970,1513,1550,1624,1759,2382,2981,4893,8657,e5797fe9763b126b3016c84195ebb87c45247ce8
2012,2080,1410,1420,1529,1743,2503,3168,4788,7961,e5797fe9763b126b3016c84195ebb87c45247ce8
2013,935,917,917,921.8,930,945,958.4,1016,1033,e5797fe9763b126b3016c84195ebb87c45247ce8
2014,892.5,663,663.9,681.4,740.3,1116,1312,1667,1843,e5797fe9763b126b3016c84195ebb87c45247ce8
2015,806.5,775,775,777,781.6,925.8,1264,1590,2239,e5797fe9763b126b3016c84195ebb87c45247ce8
2016,1084,546,615.8,790,954,1334,1803,2473,3250,e5797fe9763b126b3016c84195ebb87c45247ce8
2017,893.5,401,471.8,596.4,791.5,1013,1255,1730,2433,e5797fe9763b126b3016c84195ebb87c45247ce8
2018,477,439,444.8,457,468,485.7,511.2,575.3,607,e5797fe9763b126b3016c84195ebb87c45247ce8
2019,448,440,440,440,442,457,482,547.6,650,e5797fe9763b126b3016c84195ebb87c45247ce8
2020,383,341,344,357,368.6,394.3,428.2,496.2,611,e5797fe9763b126b3016c84195ebb87c45247ce8
2021,494.5,486,486,487,490.6,501,518.2,535.8,616,e5797fe9763b126b3016c84195ebb87c45247ce8
2022,305,296,296,297,300,311,324.2,355.1,519,e5797fe9763b126b3016c84195ebb87c45247ce8
2023,532.5,493,493,506.6,519.6,560.4,594,726.8,856,e5797fe9763b126b3016c84195ebb87c45247ce8
2024,462,417,419,432,440.6,492.1,539.2,737.3,975,e5797fe9763b126b3016c84195ebb87c45247ce8
