winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1992,9650,9650,9650,9650,9650,9650,9650,9650,9650,dc6264e6a0f33deecbf8cd94dbb81137de9c0e08
1993,1358,1358,1358,1358,1358,1358,1358,1555,2152,dc6264e6a0f33deecbf8cd94dbb81137de9c0e08
1994,3958,3958,3958,3958,3958,3958,3958,4031,4745,dc6264e6a0f33deecbf8cd94dbb81137de9c0e08
1995,945,945,945,945,945,947.1,1064,2040,2790,dc6264e6a0f33deecbf8cd94dbb81137de9c0e08
1996,1750,1750,1750,1750,1750,1750,1755,2221,3015,dc6264e6a0f33deecbf8cd94dbb81137de9c0e08
1997,595.5,392,392,392,477,820,1114,2124,2995,dc6264e6a0f33deecbf8cd94dbb81137de9c0e08
1998,1135,1135,1135,1135,1135,1135,1135,1135,1135,dc6264e6a0f33deecbf8cd94dbb81137de9c0e08
1999,2081,2081,2081,2081,2081,2081,2081,2081,2081,dc6264e6a0f33deecbf8cd94dbb81137de9c0e08
2000,2528,2528,2528,2528,2528,2528,2528,2528,2528,dc6264e6a0f33deecbf8cd94dbb81137de9c0e08
2001,1720,1720,1720,1720,1720,1720,1720,1720,1720,dc6264e6a0f33deecbf8cd94dbb81137de9c0e08
2002,3926,3926,3926,3926,3926,3926,3926,3926,3926,dc6264e6a0f33deecbf8cd94dbb81137de9c0e08
2003,992,992,992,992,992,992,992,992,992,dc6264e6a0f33deecbf8cd94dbb81137de9c0e08
2004,3479,3479,3479,3479,3479,3479,3479,3479,3479,dc6264e6a0f33deecbf8cd94dbb81137de9c0e08
2005,3022,3022,3022,3022,3022,3022,3022,3022,3022,dc6264e6a0f33deecbf8cd94dbb81137de9c0e08
2006,2619,2619,2619,2619,2619,2619,2619,2619,2619,dc6264e6a0f33deecbf8cd94dbb81137de9c0e08
2007,2089,2089,2089,2089,2089,2089,2089,2089,2089,dc6264e6a0f33deecbf8cd94dbb81137de9c0e08
2008,3587,3587,3587,3587,3587,3587,3587,3587,3587,dc6264e6a0f33deecbf8cd94dbb81137de9c0e08
2009,848,848,848,848,848,848,848,848,848,dc6264e6a0f33deecbf8cd94dbb81137de9c0e08
2010,2546,1854,1854,1965,2205,3313,3876,5879,8372,dc6264e6a0f33deecbf8cd94dbb81137de9c0e08
2011,8018,7837,7837,7837,7892,8206,8677,9809,14180,dc6264e6a0f33deecbf8cd94dbb81137de9c0e08
2012,3094,2746,2746,2788,2864,3389,3782,4678,8029,dc6264e6a0f33deecbf8cd94dbb81137de9c0e08
2013,4754,4517,4517,4520,4600,5005,5454,7168,11350,dc6264e6a0f33deecbf8cd94dbb81137de9c0e08
2014,2728,2728,2728,2728,2728,2728,2728,2728,2728,dc6264e6a0f33deecbf8cd94dbb81137de9c0e08
2015,2914,2914,2914,2914,2914,2914,2914,2914,2914,dc6264e6a0f33deecbf8cd94dbb81137de9c0e08
2016,2699,2699,2699,2699,2699,2699,2699,2699,2699,dc6264e6a0f33deecbf8cd94dbb81137de9c0e08
2017,2361,2361,2361,2361,2361,2361,2361,2361,2361,dc6264e6a0f33deecbf8cd94dbb81137de9c0e08
2018,1654,1654,1654,1654,1654,1654,1654,1654,1654,dc6264e6a0f33deecbf8cd94dbb81137de9c0e08
2019,1449,1449,1449,1449,1449,1449,1449,1449,1449,dc6264e6a0f33deecbf8cd94dbb81137de9c0e08
2020,3786,3786,3786,3786,3786,3786,3786,3786,3786,dc6264e6a0f33deecbf8cd94dbb81137de9c0e08
2021,3773,3773,3773,3773,3773,3773,3773,3773,3773,dc6264e6a0f33deecbf8cd94dbb81137de9c0e08
2022,2515,2515,2515,2515,2515,2515,2515,2515,2515,dc6264e6a0f33deecbf8cd94dbb81137de9c0e08
2023,2773,2773,2773,2773,2773,2773,2773,2773,2773,dc6264e6a0f33deecbf8cd94dbb81137de9c0e08
2024,5083,5083,5083,5083,5083,5083,5083,5083,5083,dc6264e6a0f33deecbf8cd94dbb81137de9c0e08
