analysis,winter,estimate,se,lcl,ucl
01013cc5a9ba2d882ea488376fd272cfb09a6e44,2001,-10.93,2.579,-15.99,-5.88
01013cc5a9ba2d882ea488376fd272cfb09a6e44,2002,-11.05,2.567,-16.08,-6.019
01013cc5a9ba2d882ea488376fd272cfb09a6e44,2003,-11.31,2.576,-16.36,-6.264
01013cc5a9ba2d882ea488376fd272cfb09a6e44,2004,-11.45,2.583,-16.51,-6.384
01013cc5a9ba2d882ea488376fd272cfb09a6e44,2005,-11.47,2.576,-16.52,-6.421
01013cc5a9ba2d882ea488376fd272cfb09a6e44,2006,-11.56,2.582,-16.62,-6.498
01013cc5a9ba2d882ea488376fd272cfb09a6e44,2007,-11.54,2.574,-16.59,-6.495
01013cc5a9ba2d882ea488376fd272cfb09a6e44,2008,-11.77,2.603,-16.87,-6.664
01013cc5a9ba2d882ea488376fd272cfb09a6e44,2009,-11.91,2.631,-17.07,-6.753
01013cc5a9ba2d882ea488376fd272cfb09a6e44,2010,-11.98,2.648,-17.18,-6.795
01013cc5a9ba2d882ea488376fd272cfb09a6e44,2011,-12,2.652,-17.2,-6.802
01013cc5a9ba2d882ea488376fd272cfb09a6e44,2012,-11.95,2.642,-17.13,-6.776
01013cc5a9ba2d882ea488376fd272cfb09a6e44,2013,-11.85,2.62,-16.98,-6.71
01013cc5a9ba2d882ea488376fd272cfb09a6e44,2014,-11.66,2.594,-16.75,-6.579
01013cc5a9ba2d882ea488376fd272cfb09a6e44,2015,-11.53,2.58,-16.59,-6.472
01013cc5a9ba2d882ea488376fd272cfb09a6e44,2016,-11.47,2.578,-16.52,-6.417
01013cc5a9ba2d882ea488376fd272cfb09a6e44,2017,-11.37,2.576,-16.42,-6.324
01013cc5a9ba2d882ea488376fd272cfb09a6e44,2018,-11.48,2.591,-16.56,-6.4
01013cc5a9ba2d882ea488376fd272cfb09a6e44,2019,-11.47,2.601,-16.57,-6.37
01013cc5a9ba2d882ea488376fd272cfb09a6e44,2020,-11.34,2.608,-16.45,-6.231
1ea6b4c4d7f55f767e51d7f12343a4438530e21d,2001,-10.66,2.584,-15.72,-5.593
1ea6b4c4d7f55f767e51d7f12343a4438530e21d,2002,-10.88,2.563,-15.9,-5.851
1ea6b4c4d7f55f767e51d7f12343a4438530e21d,2003,-11.09,2.556,-16.1,-6.077
1ea6b4c4d7f55f767e51d7f12343a4438530e21d,2004,-11.28,2.556,-16.29,-6.268
1ea6b4c4d7f55f767e51d7f12343a4438530e21d,2005,-11.45,2.561,-16.46,-6.428
1ea6b4c4d7f55f767e51d7f12343a4438530e21d,2006,-11.59,2.567,-16.63,-6.564
1ea6b4c4d7f55f767e51d7f12343a4438530e21d,2007,-11.72,2.574,-16.77,-6.679
1ea6b4c4d7f55f767e51d7f12343a4438530e21d,2008,-11.84,2.582,-16.9,-6.778
1ea6b4c4d7f55f767e51d7f12343a4438530e21d,2009,-11.93,2.589,-17,-6.852
1ea6b4c4d7f55f767e51d7f12343a4438530e21d,2010,-11.98,2.593,-17.06,-6.895
1ea6b4c4d7f55f767e51d7f12343a4438530e21d,2011,-11.99,2.593,-17.07,-6.906
1ea6b4c4d7f55f767e51d7f12343a4438530e21d,2012,-11.96,2.588,-17.03,-6.884
1ea6b4c4d7f55f767e51d7f12343a4438530e21d,2013,-11.89,2.581,-16.95,-6.83
1ea6b4c4d7f55f767e51d7f12343a4438530e21d,2014,-11.79,2.574,-16.84,-6.749
1ea6b4c4d7f55f767e51d7f12343a4438530e21d,2015,-11.69,2.569,-16.72,-6.65
1ea6b4c4d7f55f767e51d7f12343a4438530e21d,2016,-11.58,2.569,-16.61,-6.541
1ea6b4c4d7f55f767e51d7f12343a4438530e21d,2017,-11.47,2.575,-16.52,-6.422
1ea6b4c4d7f55f767e51d7f12343a4438530e21d,2018,-11.37,2.588,-16.44,-6.295
1ea6b4c4d7f55f767e51d7f12343a4438530e21d,2019,-11.26,2.611,-16.38,-6.144
1ea6b4c4d7f55f767e51d7f12343a4438530e21d,2020,-11.15,2.648,-16.34,-5.959
55c0c8f0ce9f2e52cf1cb5c5cf6bd11e1485ee4e,2001,1.183,0.5075,0.1883,2.178
55c0c8f0ce9f2e52cf1cb5c5cf6bd11e1485ee4e,2002,0.9335,0.3999,0.1497,1.717
55c0c8f0ce9f2e52cf1cb5c5cf6bd11e1485ee4e,2003,0.6894,0.3493,0.004847,1.374
55c0c8f0ce9f2e52cf1cb5c5cf6bd11e1485ee4e,2004,0.4709,0.3458,-0.2069,1.149
55c0c8f0ce9f2e52cf1cb5c5cf6bd11e1485ee4e,2005,0.2825,0.364,-0.431,0.9961
55c0c8f0ce9f2e52cf1cb5c5cf6bd11e1485ee4e,2006,0.1161,0.3909,-0.65,0.8822
55c0c8f0ce9f2e52cf1cb5c5cf6bd11e1485ee4e,2007,-0.03005,0.4198,-0.8529,0.7928
55c0c8f0ce9f2e52cf1cb5c5cf6bd11e1485ee4e,2008,-0.1668,0.4539,-1.056,0.7229
55c0c8f0ce9f2e52cf1cb5c5cf6bd11e1485ee4e,2009,-0.2762,0.4826,-1.222,0.6697
55c0c8f0ce9f2e52cf1cb5c5cf6bd11e1485ee4e,2010,-0.3471,0.4966,-1.32,0.6262
55c0c8f0ce9f2e52cf1cb5c5cf6bd11e1485ee4e,2011,-0.3744,0.4908,-1.336,0.5876
55c0c8f0ce9f2e52cf1cb5c5cf6bd11e1485ee4e,2012,-0.3582,0.4661,-1.272,0.5552
55c0c8f0ce9f2e52cf1cb5c5cf6bd11e1485ee4e,2013,-0.3045,0.4301,-1.147,0.5385
55c0c8f0ce9f2e52cf1cb5c5cf6bd11e1485ee4e,2014,-0.2244,0.3968,-1.002,0.5533
55c0c8f0ce9f2e52cf1cb5c5cf6bd11e1485ee4e,2015,-0.1358,0.3801,-0.8808,0.6091
55c0c8f0ce9f2e52cf1cb5c5cf6bd11e1485ee4e,2016,-0.0544,0.3835,-0.8061,0.6973
55c0c8f0ce9f2e52cf1cb5c5cf6bd11e1485ee4e,2017,0.01379,0.4054,-0.7808,0.8084
55c0c8f0ce9f2e52cf1cb5c5cf6bd11e1485ee4e,2018,0.06204,0.4469,-0.8138,0.9379
55c0c8f0ce9f2e52cf1cb5c5cf6bd11e1485ee4e,2019,0.1081,0.5177,-0.9065,1.123
55c0c8f0ce9f2e52cf1cb5c5cf6bd11e1485ee4e,2020,0.1588,0.6246,-1.065,1.383
5d30ba0956b42981e00b0cb3433147fe6f18ce96,2001,1.164,0.5391,0.1072,2.221
5d30ba0956b42981e00b0cb3433147fe6f18ce96,2002,0.9742,0.4754,0.04247,1.906
5d30ba0956b42981e00b0cb3433147fe6f18ce96,2003,0.3161,0.5242,-0.7114,1.343
5d30ba0956b42981e00b0cb3433147fe6f18ce96,2004,0.08231,0.5721,-1.039,1.204
5d30ba0956b42981e00b0cb3433147fe6f18ce96,2005,0.1797,0.4924,-0.7855,1.145
5d30ba0956b42981e00b0cb3433147fe6f18ce96,2006,0.03663,0.5226,-0.9876,1.061
5d30ba0956b42981e00b0cb3433147fe6f18ce96,2007,0.2424,0.4874,-0.7129,1.198
5d30ba0956b42981e00b0cb3433147fe6f18ce96,2008,-0.3175,0.6327,-1.558,0.9226
5d30ba0956b42981e00b0cb3433147fe6f18ce96,2009,-0.6451,0.7946,-2.202,0.9122
5d30ba0956b42981e00b0cb3433147fe6f18ce96,2010,-0.819,0.8841,-2.552,0.9138
5d30ba0956b42981e00b0cb3433147fe6f18ce96,2011,-0.8668,0.9041,-2.639,0.9052
5d30ba0956b42981e00b0cb3433147fe6f18ce96,2012,-0.7945,0.8569,-2.474,0.8851
5d30ba0956b42981e00b0cb3433147fe6f18ce96,2013,-0.5913,0.7405,-2.043,0.8601
5d30ba0956b42981e00b0cb3433147fe6f18ce96,2014,-0.2198,0.5671,-1.331,0.8916
5d30ba0956b42981e00b0cb3433147fe6f18ce96,2015,0.09469,0.4915,-0.8686,1.058
5d30ba0956b42981e00b0cb3433147fe6f18ce96,2016,0.181,0.4781,-0.756,1.118
5d30ba0956b42981e00b0cb3433147fe6f18ce96,2017,0.3985,0.49,-0.562,1.359
