winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1992,6,6,6,6,6,6,6,6,6,b63ee9ef26b82d7f1f56c3bb93628d99d4963c72
1993,5,5,5,5,5,5,5,5,5,b63ee9ef26b82d7f1f56c3bb93628d99d4963c72
1994,19,19,19,19,19,19,19,19,19,b63ee9ef26b82d7f1f56c3bb93628d99d4963c72
1995,19,19,19,19,19,19,19,19,19,b63ee9ef26b82d7f1f56c3bb93628d99d4963c72
1996,43,43,43,43,43,43,43,43,43,b63ee9ef26b82d7f1f56c3bb93628d99d4963c72
1997,25,25,25,25,25,25,25,25,25,b63ee9ef26b82d7f1f56c3bb93628d99d4963c72
1998,28,28,28,28,28,28,28,28,28,b63ee9ef26b82d7f1f56c3bb93628d99d4963c72
1999,37,37,37,37,37,37,37,37,37,b63ee9ef26b82d7f1f56c3bb93628d99d4963c72
2000,42,42,42,42,42,42,42,42,42,b63ee9ef26b82d7f1f56c3bb93628d99d4963c72
2001,14,14,14,14,14,14,14,14,14,b63ee9ef26b82d7f1f56c3bb93628d99d4963c72
2002,25,25,25,25,25,25,25,25,25,b63ee9ef26b82d7f1f56c3bb93628d99d4963c72
2003,61,61,61,61,61,61,61,61,61,b63ee9ef26b82d7f1f56c3bb93628d99d4963c72
2004,18,18,18,18,18,18,24.4,43.05,176,b63ee9ef26b82d7f1f56c3bb93628d99d4963c72
2005,18,13,13,13,13,24,30,56,108,b63ee9ef26b82d7f1f56c3bb93628d99d4963c72
2006,61,61,61,61,61,61,61,61,61,b63ee9ef26b82d7f1f56c3bb93628d99d4963c72
2007,20,20,20,20,20,20,20,20,20,b63ee9ef26b82d7f1f56c3bb93628d99d4963c72
2008,41,41,41,41,41,41,41,41,41,b63ee9ef26b82d7f1f56c3bb93628d99d4963c72
2009,18,18,18,18,18,18,18,18,18,b63ee9ef26b82d7f1f56c3bb93628d99d4963c72
2010,12,12,12,12,12,12,12,12,12,b63ee9ef26b82d7f1f56c3bb93628d99d4963c72
2011,9,9,9,9,9,9,9,9,9,b63ee9ef26b82d7f1f56c3bb93628d99d4963c72
2012,1,1,1,1,1,1,1,1,1,b63ee9ef26b82d7f1f56c3bb93628d99d4963c72
2013,11,11,11,11,11,11,11,11.15,21,b63ee9ef26b82d7f1f56c3bb93628d99d4963c72
2014,6,6,6,6,6,6,6,6,7,b63ee9ef26b82d7f1f56c3bb93628d99d4963c72
2015,5,5,5,5,5,5,5,5,5,b63ee9ef26b82d7f1f56c3bb93628d99d4963c72
2016,6,6,6,6,6,6,6,6,6,b63ee9ef26b82d7f1f56c3bb93628d99d4963c72
2017,2,2,2,2,2,2,2,2,2,b63ee9ef26b82d7f1f56c3bb93628d99d4963c72
2018,1,1,1,1,1,1,1,1,1,b63ee9ef26b82d7f1f56c3bb93628d99d4963c72
2019,3,3,3,3,3,3,3,3,3,b63ee9ef26b82d7f1f56c3bb93628d99d4963c72
2020,3,3,3,3,3,3,3,3,3,b63ee9ef26b82d7f1f56c3bb93628d99d4963c72
2021,2,2,2,2,2,2,2,2,2,b63ee9ef26b82d7f1f56c3bb93628d99d4963c72
2022,1,1,1,1,1,1,1,1,1,b63ee9ef26b82d7f1f56c3bb93628d99d4963c72
2023,0,0,0,0,0,0,0,0,0,b63ee9ef26b82d7f1f56c3bb93628d99d4963c72
2024,4,4,4,4,4,4,4,4,4,b63ee9ef26b82d7f1f56c3bb93628d99d4963c72
