winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1992,102,102,102,102,102,102,102,111.2,173,8b5654eae57629b2bebecb0f770da767ce993ca9
1993,177,177,177,177,177,177,177,177,177,8b5654eae57629b2bebecb0f770da767ce993ca9
1994,145,145,145,145,145,145,145,145,145,8b5654eae57629b2bebecb0f770da767ce993ca9
1995,110,110,110,110,110,110,110,110,150,8b5654eae57629b2bebecb0f770da767ce993ca9
1996,155,155,155,155,155,155,157,167,177,8b5654eae57629b2bebecb0f770da767ce993ca9
1997,146,146,146,146,146,146,148,154,173,8b5654eae57629b2bebecb0f770da767ce993ca9
1998,134,134,134,134,134,134,135,141,152,8b5654eae57629b2bebecb0f770da767ce993ca9
1999,244,244,244,244,244,244,244,244,244,8b5654eae57629b2bebecb0f770da767ce993ca9
2000,222,222,222,222,222,223,227,234,242,8b5654eae57629b2bebecb0f770da767ce993ca9
2001,168,168,168,168,168,168,168,168,168,8b5654eae57629b2bebecb0f770da767ce993ca9
2002,162,162,162,162,162,162,162,162,162,8b5654eae57629b2bebecb0f770da767ce993ca9
2003,147.5,83,95.9,116,134.6,163,186.4,242,296,8b5654eae57629b2bebecb0f770da767ce993ca9
2004,166,166,166,166,166,166,166,166,166,8b5654eae57629b2bebecb0f770da767ce993ca9
2005,229,229,229,229,229,229,229,229,229,8b5654eae57629b2bebecb0f770da767ce993ca9
2006,261,261,261,261,261,261,261,261,261,8b5654eae57629b2bebecb0f770da767ce993ca9
2007,234,234,234,234,234,234,234,234,234,8b5654eae57629b2bebecb0f770da767ce993ca9
2008,165,165,165,165,165,165,165,165,165,8b5654eae57629b2bebecb0f770da767ce993ca9
2009,164,164,164,164,164,164,164,164,164,8b5654eae57629b2bebecb0f770da767ce993ca9
2010,224,224,224,224,224,224,224,224,224,8b5654eae57629b2bebecb0f770da767ce993ca9
2011,154,154,154,154,154,154,154,154,154,8b5654eae57629b2bebecb0f770da767ce993ca9
2012,108,108,108,108,108,108,108,108,108,8b5654eae57629b2bebecb0f770da767ce993ca9
2013,120,120,120,120,120,120,120,120,120,8b5654eae57629b2bebecb0f770da767ce993ca9
2014,184,184,184,184,184,184,184,184,184,8b5654eae57629b2bebecb0f770da767ce993ca9
2015,172,172,172,172,172,172,172,172,172,8b5654eae57629b2bebecb0f770da767ce993ca9
2016,230,230,230,230,230,230,230,230,230,8b5654eae57629b2bebecb0f770da767ce993ca9
2017,212,212,212,212,212,212,212,212,212,8b5654eae57629b2bebecb0f770da767ce993ca9
2018,180,180,180,180,180,180,180,180,180,8b5654eae57629b2bebecb0f770da767ce993ca9
2019,237,237,237,237,237,237,237,237,237,8b5654eae57629b2bebecb0f770da767ce993ca9
2020,316,316,316,316,316,316,316,316,316,8b5654eae57629b2bebecb0f770da767ce993ca9
2021,338,338,338,338,338,338,338,365,380,8b5654eae57629b2bebecb0f770da767ce993ca9
2022,485,485,485,485,485,485,485,485,624,8b5654eae57629b2bebecb0f770da767ce993ca9
2023,314.5,295,296,300,306.6,327,349.2,387.2,503,8b5654eae57629b2bebecb0f770da767ce993ca9
2024,313,313,313,313,313,313,313,313,313,8b5654eae57629b2bebecb0f770da767ce993ca9
