winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1992,19780,19500,19570,19650,19700,19990,20460,23970,30590,5fb62194634f737fd8ff65cf225849d077bf0456
1993,25430,25000,25070,25180,25330,25570,25750,26380,26870,5fb62194634f737fd8ff65cf225849d077bf0456
1994,50310,49630,49750,49930,50120,50520,50790,51420,51890,5fb62194634f737fd8ff65cf225849d077bf0456
1995,53370,51980,52350,52730,53120,53640,54030,54960,56170,5fb62194634f737fd8ff65cf225849d077bf0456
1996,46580,44120,44380,45210,45900,47040,48230,50120,59900,5fb62194634f737fd8ff65cf225849d077bf0456
1997,69130,65580,66430,67600,68590,69810,70890,73180,75420,5fb62194634f737fd8ff65cf225849d077bf0456
1998,38820,36710,37230,37750,38370,39430,40140,42010,44630,5fb62194634f737fd8ff65cf225849d077bf0456
1999,48600,46600,46980,47470,48040,49470,50050,51940,54400,5fb62194634f737fd8ff65cf225849d077bf0456
2000,61140,58960,59520,60220,60650,61460,62320,63440,66050,5fb62194634f737fd8ff65cf225849d077bf0456
2001,46920,43860,45160,45790,46340,47490,49000,53810,69390,5fb62194634f737fd8ff65cf225849d077bf0456
2002,66310,59730,60940,62140,63980,68600,73390,87740,121700,5fb62194634f737fd8ff65cf225849d077bf0456
2003,116600,113600,114100,115100,115600,117400,118900,120300,123000,5fb62194634f737fd8ff65cf225849d077bf0456
2004,60630,59290,59690,59980,60380,60960,61540,62940,66530,5fb62194634f737fd8ff65cf225849d077bf0456
2005,35000,34630,34760,34830,34900,35090,35200,35500,35910,5fb62194634f737fd8ff65cf225849d077bf0456
2006,58470,57950,58020,58210,58350,58600,58780,59300,59870,5fb62194634f737fd8ff65cf225849d077bf0456
2007,49820,49120,49210,49350,49590,50010,50380,51010,51560,5fb62194634f737fd8ff65cf225849d077bf0456
2008,48700,48020,48240,48400,48520,48910,49220,49770,50450,5fb62194634f737fd8ff65cf225849d077bf0456
2009,37620,36980,37120,37290,37460,37800,38090,47220,68560,5fb62194634f737fd8ff65cf225849d077bf0456
2010,62460,60300,60450,61110,61690,63360,65430,71270,102100,5fb62194634f737fd8ff65cf225849d077bf0456
2011,60810,60340,60390,60560,60660,61120,61380,65000,77030,5fb62194634f737fd8ff65cf225849d077bf0456
2012,29890,29410,29510,29620,29730,30010,30200,31750,33670,5fb62194634f737fd8ff65cf225849d077bf0456
2013,61570,61240,61270,61400,61460,61750,62040,64490,79450,5fb62194634f737fd8ff65cf225849d077bf0456
2014,36550,35250,35480,35870,36250,36960,37830,38930,41440,5fb62194634f737fd8ff65cf225849d077bf0456
2015,44680,44410,44460,44530,44620,44770,44950,49840,61000,5fb62194634f737fd8ff65cf225849d077bf0456
2016,50580,49910,49970,50100,50300,50960,51400,52690,55260,5fb62194634f737fd8ff65cf225849d077bf0456
2017,35600,35380,35400,35460,35530,35700,35770,36160,36480,5fb62194634f737fd8ff65cf225849d077bf0456
2018,67550,67470,67470,67480,67520,67580,67640,67750,68080,5fb62194634f737fd8ff65cf225849d077bf0456
2019,24910,24890,24890,24900,24900,24930,24950,25060,25120,5fb62194634f737fd8ff65cf225849d077bf0456
2020,26300,26130,26150,26200,26230,26380,26490,26750,27200,5fb62194634f737fd8ff65cf225849d077bf0456
2021,51610,51560,51560,51570,51590,51630,51690,51820,52030,5fb62194634f737fd8ff65cf225849d077bf0456
2022,41470,41440,41440,41440,41450,41480,41520,41590,41610,5fb62194634f737fd8ff65cf225849d077bf0456
2023,36330,36320,36320,36320,36320,36330,36350,36400,36470,5fb62194634f737fd8ff65cf225849d077bf0456
2024,42100,42010,42020,42040,42060,42150,42220,42410,42610,5fb62194634f737fd8ff65cf225849d077bf0456
