analysis,centre_start,centre_end,duration,estimate,se,lcl,ucl
3eb5b7a61bb6ed6e7cd1fccc7ef9340b79909020,2000,2001,1,-0.1087,0.1365,-0.3761,0.1588
3eb5b7a61bb6ed6e7cd1fccc7ef9340b79909020,2000,2002,1,-0.08195,0.1621,-0.3996,0.2357
3eb5b7a61bb6ed6e7cd1fccc7ef9340b79909020,2000,2003,1,-0.1069,0.1821,-0.4637,0.2499
3eb5b7a61bb6ed6e7cd1fccc7ef9340b79909020,2000,2004,1,0.1241,0.1639,-0.1971,0.4452
3eb5b7a61bb6ed6e7cd1fccc7ef9340b79909020,2000,2005,1,0.1766,0.1675,-0.1517,0.5049
3eb5b7a61bb6ed6e7cd1fccc7ef9340b79909020,2000,2006,1,0.2279,0.168,-0.1013,0.5571
3eb5b7a61bb6ed6e7cd1fccc7ef9340b79909020,2000,2007,1,0.2226,0.1673,-0.1053,0.5505
3eb5b7a61bb6ed6e7cd1fccc7ef9340b79909020,2000,2008,1,0.04995,0.1693,-0.2818,0.3817
3eb5b7a61bb6ed6e7cd1fccc7ef9340b79909020,2000,2009,1,-0.09673,0.1717,-0.4333,0.2399
3eb5b7a61bb6ed6e7cd1fccc7ef9340b79909020,2000,2010,1,-0.355,0.1812,-0.7101,0.0001513
3eb5b7a61bb6ed6e7cd1fccc7ef9340b79909020,2000,2011,1,-0.4566,0.186,-0.8211,-0.09205
3eb5b7a61bb6ed6e7cd1fccc7ef9340b79909020,2000,2012,1,-0.4059,0.1776,-0.754,-0.05774
3eb5b7a61bb6ed6e7cd1fccc7ef9340b79909020,2000,2013,1,-0.3318,0.174,-0.6727,0.009182
3eb5b7a61bb6ed6e7cd1fccc7ef9340b79909020,2000,2014,1,-0.1865,0.1669,-0.5137,0.1407
3eb5b7a61bb6ed6e7cd1fccc7ef9340b79909020,2000,2015,1,-0.1755,0.1672,-0.5032,0.1522
3eb5b7a61bb6ed6e7cd1fccc7ef9340b79909020,2000,2016,1,-0.2139,0.1701,-0.5473,0.1194
3eb5b7a61bb6ed6e7cd1fccc7ef9340b79909020,2000,2017,1,-0.1905,0.17,-0.5237,0.1427
3eb5b7a61bb6ed6e7cd1fccc7ef9340b79909020,2000,2018,1,-0.1402,0.1659,-0.4653,0.1849
3eb5b7a61bb6ed6e7cd1fccc7ef9340b79909020,2000,2019,1,-0.2211,0.1671,-0.5487,0.1064
3eb5b7a61bb6ed6e7cd1fccc7ef9340b79909020,2000,2020,1,-0.385,0.1786,-0.735,-0.03499
3eb5b7a61bb6ed6e7cd1fccc7ef9340b79909020,2000,2021,1,-0.3108,0.1674,-0.6389,0.01732
3eb5b7a61bb6ed6e7cd1fccc7ef9340b79909020,2000,2022,1,-0.2886,0.1669,-0.6157,0.03849
3eb5b7a61bb6ed6e7cd1fccc7ef9340b79909020,2000,2023,1,-0.3778,0.1755,-0.7217,-0.03393
3eb5b7a61bb6ed6e7cd1fccc7ef9340b79909020,2000,2024,1,-0.3386,0.1809,-0.6932,0.01592
3eb5b7a61bb6ed6e7cd1fccc7ef9340b79909020,2001,2002,1,0.0267,0.127,-0.2223,0.2757
3eb5b7a61bb6ed6e7cd1fccc7ef9340b79909020,2001,2003,1,0.001752,0.1549,-0.3019,0.3054
3eb5b7a61bb6ed6e7cd1fccc7ef9340b79909020,2001,2004,1,0.2327,0.1564,-0.07375,0.5392
3eb5b7a61bb6ed6e7cd1fccc7ef9340b79909020,2001,2005,1,0.2852,0.1607,-0.02979,0.6002
3eb5b7a61bb6ed6e7cd1fccc7ef9340b79909020,2001,2006,1,0.3365,0.165,0.01315,0.6599
3eb5b7a61bb6ed6e7cd1fccc7ef9340b79909020,2001,2007,1,0.3313,0.1682,0.001594,0.6609
3eb5b7a61bb6ed6e7cd1fccc7ef9340b79909020,2001,2008,1,0.1586,0.1622,-0.1593,0.4765
3eb5b7a61bb6ed6e7cd1fccc7ef9340b79909020,2001,2009,1,0.0119,0.1629,-0.3073,0.3311
3eb5b7a61bb6ed6e7cd1fccc7ef9340b79909020,2001,2010,1,-0.2464,0.1616,-0.5631,0.07033
3eb5b7a61bb6ed6e7cd1fccc7ef9340b79909020,2001,2011,1,-0.348,0.1655,-0.6723,-0.02372
3eb5b7a61bb6ed6e7cd1fccc7ef9340b79909020,2001,2012,1,-0.2972,0.161,-0.6127,0.01825
3eb5b7a61bb6ed6e7cd1fccc7ef9340b79909020,2001,2013,1,-0.2231,0.1606,-0.538,0.0917
3eb5b7a61bb6ed6e7cd1fccc7ef9340b79909020,2001,2014,1,-0.07783,0.1624,-0.3962,0.2406
3eb5b7a61bb6ed6e7cd1fccc7ef9340b79909020,2001,2015,1,-0.06689,0.1622,-0.3848,0.251
3eb5b7a61bb6ed6e7cd1fccc7ef9340b79909020,2001,2016,1,-0.1053,0.1605,-0.4199,0.2093
3eb5b7a61bb6ed6e7cd1fccc7ef9340b79909020,2001,2017,1,-0.08188,0.1613,-0.398,0.2343
3eb5b7a61bb6ed6e7cd1fccc7ef9340b79909020,2001,2018,1,-0.03154,0.1632,-0.3514,0.2883
3eb5b7a61bb6ed6e7cd1fccc7ef9340b79909020,2001,2019,1,-0.1125,0.1601,-0.4264,0.2014
3eb5b7a61bb6ed6e7cd1fccc7ef9340b79909020,2001,2020,1,-0.2764,0.1597,-0.5894,0.0366
3eb5b7a61bb6ed6e7cd1fccc7ef9340b79909020,2001,2021,1,-0.2022,0.1579,-0.5116,0.1072
3eb5b7a61bb6ed6e7cd1fccc7ef9340b79909020,2001,2022,1,-0.18,0.1608,-0.4951,0.1352
3eb5b7a61bb6ed6e7cd1fccc7ef9340b79909020,2001,2023,1,-0.2692,0.1615,-0.5858,0.04741
3eb5b7a61bb6ed6e7cd1fccc7ef9340b79909020,2001,2024,1,-0.23,0.1715,-0.5662,0.1061
3eb5b7a61bb6ed6e7cd1fccc7ef9340b79909020,2002,2003,1,-0.02496,0.1335,-0.2866,0.2367
3eb5b7a61bb6ed6e7cd1fccc7ef9340b79909020,2002,2004,1,0.206,0.1457,-0.07963,0.4917
3eb5b7a61bb6ed6e7cd1fccc7ef9340b79909020,2002,2005,1,0.2585,0.1551,-0.04543,0.5625
3eb5b7a61bb6ed6e7cd1fccc7ef9340b79909020,2002,2006,1,0.3098,0.1603,-0.004462,0.6241
3eb5b7a61bb6ed6e7cd1fccc7ef9340b79909020,2002,2007,1,0.3046,0.1644,-0.01764,0.6268
3eb5b7a61bb6ed6e7cd1fccc7ef9340b79909020,2002,2008,1,0.1319,0.1604,-0.1825,0.4463
3eb5b7a61bb6ed6e7cd1fccc7ef9340b79909020,2002,2009,1,-0.01479,0.16,-0.3284,0.2988
3eb5b7a61bb6ed6e7cd1fccc7ef9340b79909020,2002,2010,1,-0.2731,0.1614,-0.5894,0.04324
3eb5b7a61bb6ed6e7cd1fccc7ef9340b79909020,2002,2011,1,-0.3747,0.1653,-0.6986,-0.05077
3eb5b7a61bb6ed6e7cd1fccc7ef9340b79909020,2002,2012,1,-0.3239,0.1592,-0.636,-0.01191
3eb5b7a61bb6ed6e7cd1fccc7ef9340b79909020,2002,2013,1,-0.2498,0.1582,-0.56,0.06031
3eb5b7a61bb6ed6e7cd1fccc7ef9340b79909020,2002,2014,1,-0.1045,0.1588,-0.4158,0.2067
3eb5b7a61bb6ed6e7cd1fccc7ef9340b79909020,2002,2015,1,-0.09358,0.1602,-0.4075,0.2203
3eb5b7a61bb6ed6e7cd1fccc7ef9340b79909020,2002,2016,1,-0.132,0.1588,-0.4434,0.1793
3eb5b7a61bb6ed6e7cd1fccc7ef9340b79909020,2002,2017,1,-0.1086,0.159,-0.4202,0.203
