analysis,centre_winter,duration,estimate,se,lcl,ucl
9b16cc0cd596ae22de33de08db025736888337f4,2004.5,10,0.04608,0.05949,-0.07052,0.1627
9b16cc0cd596ae22de33de08db025736888337f4,2005.5,10,0.05252,0.05708,-0.05936,0.1644
9b16cc0cd596ae22de33de08db025736888337f4,2006.5,10,0.09195,0.0551,-0.01604,0.1999
9b16cc0cd596ae22de33de08db025736888337f4,2007.5,10,0.1137,0.0546,0.006675,0.2207
9b16cc0cd596ae22de33de08db025736888337f4,2008.5,10,0.1396,0.05588,0.03004,0.2491
9b16cc0cd596ae22de33de08db025736888337f4,2009.5,10,0.143,0.05442,0.03636,0.2497
9b16cc0cd596ae22de33de08db025736888337f4,2010.5,10,0.1508,0.05674,0.03957,0.262
9b16cc0cd596ae22de33de08db025736888337f4,2011.5,10,0.1161,0.05265,0.01294,0.2193
9b16cc0cd596ae22de33de08db025736888337f4,2012.5,10,0.07617,0.05235,-0.02644,0.1788
9b16cc0cd596ae22de33de08db025736888337f4,2013.5,10,0.005366,0.0505,-0.09362,0.1044
9b16cc0cd596ae22de33de08db025736888337f4,2014.5,10,-0.07957,0.05803,-0.1933,0.03416
9b16cc0cd596ae22de33de08db025736888337f4,2015.5,10,-0.1518,0.07277,-0.2944,-0.009152
9b16cc0cd596ae22de33de08db025736888337f4,2016.5,10,-0.1691,0.07302,-0.3122,-0.02598
9b16cc0cd596ae22de33de08db025736888337f4,2017.5,10,-0.1593,0.06798,-0.2926,-0.0261
9b16cc0cd596ae22de33de08db025736888337f4,2018.5,10,-0.09776,0.05128,-0.1983,0.002737
9b16cc0cd596ae22de33de08db025736888337f4,2019.5,10,-0.04469,0.04874,-0.1402,0.05083
9b16cc0cd596ae22de33de08db025736888337f4,2005.5,12,0.0702,0.04639,-0.02073,0.1611
9b16cc0cd596ae22de33de08db025736888337f4,2006.5,12,0.08885,0.04386,0.002877,0.1748
9b16cc0cd596ae22de33de08db025736888337f4,2007.5,12,0.1162,0.04496,0.02806,0.2043
9b16cc0cd596ae22de33de08db025736888337f4,2008.5,12,0.1297,0.04578,0.03998,0.2195
9b16cc0cd596ae22de33de08db025736888337f4,2009.5,12,0.1419,0.04854,0.04682,0.2371
9b16cc0cd596ae22de33de08db025736888337f4,2010.5,12,0.1176,0.04409,0.03116,0.204
9b16cc0cd596ae22de33de08db025736888337f4,2011.5,12,0.08228,0.04096,0.002008,0.1626
9b16cc0cd596ae22de33de08db025736888337f4,2012.5,12,0.0338,0.03994,-0.04449,0.1121
9b16cc0cd596ae22de33de08db025736888337f4,2013.5,12,-0.01077,0.04274,-0.09453,0.07299
9b16cc0cd596ae22de33de08db025736888337f4,2014.5,12,-0.05865,0.04747,-0.1517,0.03439
9b16cc0cd596ae22de33de08db025736888337f4,2015.5,12,-0.09884,0.05256,-0.2018,0.004174
9b16cc0cd596ae22de33de08db025736888337f4,2016.5,12,-0.1193,0.05442,-0.226,-0.01268
9b16cc0cd596ae22de33de08db025736888337f4,2017.5,12,-0.09559,0.04425,-0.1823,-0.008859
9b16cc0cd596ae22de33de08db025736888337f4,2018.5,12,-0.07934,0.04163,-0.1609,0.002258
9b16cc0cd596ae22de33de08db025736888337f4,2012,25,0.02441,0.01756,-0.01001,0.05883
a19dbfcaa2618f096f999128a76e175ef5d18948,2004.5,10,0.02989,0.04855,-0.06527,0.125
a19dbfcaa2618f096f999128a76e175ef5d18948,2005.5,10,0.02262,0.04705,-0.0696,0.1148
a19dbfcaa2618f096f999128a76e175ef5d18948,2006.5,10,0.03157,0.04574,-0.05809,0.1212
a19dbfcaa2618f096f999128a76e175ef5d18948,2007.5,10,0.04137,0.04536,-0.04755,0.1303
a19dbfcaa2618f096f999128a76e175ef5d18948,2008.5,10,0.05491,0.04624,-0.03571,0.1455
a19dbfcaa2618f096f999128a76e175ef5d18948,2009.5,10,0.05839,0.04638,-0.03251,0.1493
a19dbfcaa2618f096f999128a76e175ef5d18948,2010.5,10,0.06443,0.04812,-0.02989,0.1587
a19dbfcaa2618f096f999128a76e175ef5d18948,2011.5,10,0.05782,0.04783,-0.03593,0.1516
a19dbfcaa2618f096f999128a76e175ef5d18948,2012.5,10,0.04422,0.04796,-0.04978,0.1382
a19dbfcaa2618f096f999128a76e175ef5d18948,2013.5,10,0.006282,0.04416,-0.08027,0.09284
a19dbfcaa2618f096f999128a76e175ef5d18948,2014.5,10,-0.04332,0.05071,-0.1427,0.05607
a19dbfcaa2618f096f999128a76e175ef5d18948,2015.5,10,-0.08954,0.0678,-0.2224,0.04335
a19dbfcaa2618f096f999128a76e175ef5d18948,2016.5,10,-0.1002,0.07074,-0.2388,0.03845
a19dbfcaa2618f096f999128a76e175ef5d18948,2017.5,10,-0.09079,0.06499,-0.2182,0.03659
a19dbfcaa2618f096f999128a76e175ef5d18948,2018.5,10,-0.05148,0.04804,-0.1456,0.04268
a19dbfcaa2618f096f999128a76e175ef5d18948,2019.5,10,-0.01145,0.04201,-0.09378,0.07088
a19dbfcaa2618f096f999128a76e175ef5d18948,2005.5,12,0.03186,0.0394,-0.04535,0.1091
a19dbfcaa2618f096f999128a76e175ef5d18948,2006.5,12,0.03892,0.03784,-0.03525,0.1131
a19dbfcaa2618f096f999128a76e175ef5d18948,2007.5,12,0.04867,0.03825,-0.02631,0.1236
a19dbfcaa2618f096f999128a76e175ef5d18948,2008.5,12,0.05339,0.03888,-0.02281,0.1296
a19dbfcaa2618f096f999128a76e175ef5d18948,2009.5,12,0.05923,0.04045,-0.02006,0.1385
a19dbfcaa2618f096f999128a76e175ef5d18948,2010.5,12,0.05309,0.03903,-0.02341,0.1296
a19dbfcaa2618f096f999128a76e175ef5d18948,2011.5,12,0.03764,0.03601,-0.03293,0.1082
a19dbfcaa2618f096f999128a76e175ef5d18948,2012.5,12,0.01306,0.03431,-0.05418,0.08031
a19dbfcaa2618f096f999128a76e175ef5d18948,2013.5,12,-0.009868,0.0369,-0.0822,0.06246
a19dbfcaa2618f096f999128a76e175ef5d18948,2014.5,12,-0.0361,0.0425,-0.1194,0.04719
a19dbfcaa2618f096f999128a76e175ef5d18948,2015.5,12,-0.05617,0.04768,-0.1496,0.03728
a19dbfcaa2618f096f999128a76e175ef5d18948,2016.5,12,-0.06693,0.05067,-0.1662,0.03238
a19dbfcaa2618f096f999128a76e175ef5d18948,2017.5,12,-0.05254,0.04273,-0.1363,0.03121
a19dbfcaa2618f096f999128a76e175ef5d18948,2018.5,12,-0.0339,0.03686,-0.1062,0.03835
a19dbfcaa2618f096f999128a76e175ef5d18948,2012,25,0.01087,0.01511,-0.01875,0.04049
