analysis,centre_winter,duration,estimate,se,lcl,ucl
8ac20711725c62a4faa68e2ea625b8cef67558d7,1994,5,5.726,0.2606,5.215,6.237
8ac20711725c62a4faa68e2ea625b8cef67558d7,1995,5,5.706,0.2574,5.201,6.211
8ac20711725c62a4faa68e2ea625b8cef67558d7,1996,5,5.711,0.2551,5.211,6.211
8ac20711725c62a4faa68e2ea625b8cef67558d7,1997,5,5.745,0.2471,5.261,6.229
8ac20711725c62a4faa68e2ea625b8cef67558d7,1998,5,5.811,0.2309,5.359,6.264
8ac20711725c62a4faa68e2ea625b8cef67558d7,1999,5,5.885,0.216,5.461,6.308
8ac20711725c62a4faa68e2ea625b8cef67558d7,2000,5,5.965,0.2018,5.57,6.361
8ac20711725c62a4faa68e2ea625b8cef67558d7,2001,5,6.032,0.195,5.65,6.414
8ac20711725c62a4faa68e2ea625b8cef67558d7,2002,5,6.088,0.1932,5.709,6.466
8ac20711725c62a4faa68e2ea625b8cef67558d7,2003,5,6.141,0.1916,5.766,6.517
8ac20711725c62a4faa68e2ea625b8cef67558d7,2004,5,6.196,0.1894,5.825,6.567
8ac20711725c62a4faa68e2ea625b8cef67558d7,2005,5,6.26,0.1855,5.897,6.624
8ac20711725c62a4faa68e2ea625b8cef67558d7,2006,5,6.319,0.1836,5.959,6.679
8ac20711725c62a4faa68e2ea625b8cef67558d7,2007,5,6.364,0.1864,5.998,6.729
8ac20711725c62a4faa68e2ea625b8cef67558d7,2008,5,6.402,0.1922,6.026,6.779
8ac20711725c62a4faa68e2ea625b8cef67558d7,2009,5,6.442,0.1985,6.053,6.831
8ac20711725c62a4faa68e2ea625b8cef67558d7,2010,5,6.479,0.2037,6.08,6.878
8ac20711725c62a4faa68e2ea625b8cef67558d7,2011,5,6.531,0.2053,6.128,6.933
8ac20711725c62a4faa68e2ea625b8cef67558d7,2012,5,6.598,0.2034,6.199,6.996
8ac20711725c62a4faa68e2ea625b8cef67558d7,2013,5,6.658,0.2008,6.264,7.051
8ac20711725c62a4faa68e2ea625b8cef67558d7,2014,5,6.713,0.1983,6.324,7.102
8ac20711725c62a4faa68e2ea625b8cef67558d7,2015,5,6.759,0.1968,6.373,7.145
8ac20711725c62a4faa68e2ea625b8cef67558d7,2016,5,6.794,0.196,6.41,7.179
8ac20711725c62a4faa68e2ea625b8cef67558d7,2017,5,6.826,0.1977,6.439,7.214
8ac20711725c62a4faa68e2ea625b8cef67558d7,2018,5,6.87,0.1995,6.479,7.261
8ac20711725c62a4faa68e2ea625b8cef67558d7,2019,5,6.931,0.2003,6.539,7.324
8ac20711725c62a4faa68e2ea625b8cef67558d7,2020,5,6.988,0.202,6.592,7.384
8ac20711725c62a4faa68e2ea625b8cef67558d7,2021,5,7.057,0.2078,6.65,7.464
8ac20711725c62a4faa68e2ea625b8cef67558d7,2022,5,7.118,0.2218,6.683,7.552
8ac20711725c62a4faa68e2ea625b8cef67558d7,1996.5,10,5.805,0.2108,5.392,6.219
8ac20711725c62a4faa68e2ea625b8cef67558d7,1997.5,10,5.836,0.2017,5.44,6.231
8ac20711725c62a4faa68e2ea625b8cef67558d7,1998.5,10,5.871,0.1947,5.49,6.253
8ac20711725c62a4faa68e2ea625b8cef67558d7,1999.5,10,5.916,0.1879,5.548,6.285
8ac20711725c62a4faa68e2ea625b8cef67558d7,2000.5,10,5.976,0.1786,5.626,6.326
