winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1992,6261,6261,6261,6261,6261,6261,6261,6261,6261,c245a32087552d5ddec107b9a464f5a0b19d9b35
1993,997,997,997,997,997,997,997,997,997,c245a32087552d5ddec107b9a464f5a0b19d9b35
1994,2299,2299,2299,2299,2299,2299,2299,2299,2299,c245a32087552d5ddec107b9a464f5a0b19d9b35
1995,865,865,865,865,865,865,865,865,865,c245a32087552d5ddec107b9a464f5a0b19d9b35
1996,1001,1001,1001,1001,1001,1001,1001,1001,1001,c245a32087552d5ddec107b9a464f5a0b19d9b35
1997,379,379,379,379,379,470.1,873.8,1972,2844,c245a32087552d5ddec107b9a464f5a0b19d9b35
1998,994,994,994,994,994,994,994,994,994,c245a32087552d5ddec107b9a464f5a0b19d9b35
1999,1350,1350,1350,1350,1350,1350,1350,1350,1350,c245a32087552d5ddec107b9a464f5a0b19d9b35
2000,1994,1994,1994,1994,1994,2006,2056,2282,2860,c245a32087552d5ddec107b9a464f5a0b19d9b35
2001,1727,1720,1720,1720,1720,1759,1857,2003,2881,c245a32087552d5ddec107b9a464f5a0b19d9b35
2002,3674,3640,3640,3640,3640,3742,3839,4120,5524,c245a32087552d5ddec107b9a464f5a0b19d9b35
2003,521,507,507,507,508.6,571.7,627.4,915.7,1218,c245a32087552d5ddec107b9a464f5a0b19d9b35
2004,1659,1635,1635,1635,1638,1728,1819,2143,2582,c245a32087552d5ddec107b9a464f5a0b19d9b35
2005,1388,1388,1388,1388,1388,1388,1388,1388,1388,c245a32087552d5ddec107b9a464f5a0b19d9b35
2006,1242,1215,1215,1215,1219,1306,1432,1629,2465,c245a32087552d5ddec107b9a464f5a0b19d9b35
2007,1991,1991,1991,1991,1991,1991,2012,2171,2539,c245a32087552d5ddec107b9a464f5a0b19d9b35
2008,1702,1702,1702,1702,1702,1708,1744,1882,2102,c245a32087552d5ddec107b9a464f5a0b19d9b35
2009,678,678,678,678,678,678,678,678,678,c245a32087552d5ddec107b9a464f5a0b19d9b35
2010,1342,644,644,816.8,1026,2214,3098,4715,8290,c245a32087552d5ddec107b9a464f5a0b19d9b35
2011,1500,712,712,817,1139,1877,2512,4130,13380,c245a32087552d5ddec107b9a464f5a0b19d9b35
2012,1633,1233,1233,1326,1470,1847,2501,3486,6311,c245a32087552d5ddec107b9a464f5a0b19d9b35
2013,1356,535,662.6,921.4,1129,1702,2584,4399,11180,c245a32087552d5ddec107b9a464f5a0b19d9b35
2014,1138,1138,1138,1138,1138,1138,1138,1138,1138,c245a32087552d5ddec107b9a464f5a0b19d9b35
2015,1438,1438,1438,1438,1438,1438,1438,1438,1438,c245a32087552d5ddec107b9a464f5a0b19d9b35
2016,2103,2103,2103,2103,2103,2103,2103,2103,2103,c245a32087552d5ddec107b9a464f5a0b19d9b35
2017,1956,1956,1956,1956,1956,1956,1956,1956,1956,c245a32087552d5ddec107b9a464f5a0b19d9b35
2018,1194,1194,1194,1194,1194,1194,1194,1194,1194,c245a32087552d5ddec107b9a464f5a0b19d9b35
2019,1302,1302,1302,1302,1302,1302,1302,1302,1302,c245a32087552d5ddec107b9a464f5a0b19d9b35
2020,1841,1841,1841,1841,1841,1841,1841,1841,1841,c245a32087552d5ddec107b9a464f5a0b19d9b35
2021,3392,3392,3392,3392,3392,3392,3392,3392,3392,c245a32087552d5ddec107b9a464f5a0b19d9b35
2022,1833,1833,1833,1833,1833,1833,1833,1833,1833,c245a32087552d5ddec107b9a464f5a0b19d9b35
2023,2236,2236,2236,2236,2236,2236,2236,2236,2236,c245a32087552d5ddec107b9a464f5a0b19d9b35
2024,4655,4655,4655,4655,4655,4655,4655,4655,4655,c245a32087552d5ddec107b9a464f5a0b19d9b35
