winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1992,22,20,20,21,21,23,25,34.05,46,2c24033c004e5c462c519255ae1c0541be3f08c9
1993,40,37,37,38,39,41.35,43,45.05,56,2c24033c004e5c462c519255ae1c0541be3f08c9
1994,36,26,27,31,34,37.35,40.2,47,50,2c24033c004e5c462c519255ae1c0541be3f08c9
1995,54,54,54,54,54,55,56,58,60,2c24033c004e5c462c519255ae1c0541be3f08c9
1996,60,60,60,60,60,61,61.2,64,68,2c24033c004e5c462c519255ae1c0541be3f08c9
1997,66,62,62,63,64,67,69,73,80,2c24033c004e5c462c519255ae1c0541be3f08c9
1998,82,82,82,82,82,83,83.2,85,87,2c24033c004e5c462c519255ae1c0541be3f08c9
1999,81,79,79,79,80,82,83,85,88,2c24033c004e5c462c519255ae1c0541be3f08c9
2000,62,61,61,61,61,63,64,69.05,73,2c24033c004e5c462c519255ae1c0541be3f08c9
2001,51,50,50,50,51,52,53,55,58,2c24033c004e5c462c519255ae1c0541be3f08c9
2002,89,86,86,87,87,90,91,94,96,2c24033c004e5c462c519255ae1c0541be3f08c9
2003,40,38,38,39,39,40,41.2,44.05,46,2c24033c004e5c462c519255ae1c0541be3f08c9
2004,49,48,48,48,48,49,50,51,54,2c24033c004e5c462c519255ae1c0541be3f08c9
2005,34,33,33,33,34,35,36,38,42,2c24033c004e5c462c519255ae1c0541be3f08c9
2006,40,39,39,39,39,41,41,43.05,47,2c24033c004e5c462c519255ae1c0541be3f08c9
2007,34,34,34,34,34,34,34,35,36,2c24033c004e5c462c519255ae1c0541be3f08c9
2008,55,55,55,55,55,55,55,55,55,2c24033c004e5c462c519255ae1c0541be3f08c9
2009,60,60,60,60,60,60,60,60,60,2c24033c004e5c462c519255ae1c0541be3f08c9
2010,57,57,57,57,57,57,57,57,57,2c24033c004e5c462c519255ae1c0541be3f08c9
2011,27,26,26,26,26,27.35,28,30,31,2c24033c004e5c462c519255ae1c0541be3f08c9
2012,94,94,94,94,94,94,94,94,94,2c24033c004e5c462c519255ae1c0541be3f08c9
2013,62,61,61,61,61,62,63,65.05,69,2c24033c004e5c462c519255ae1c0541be3f08c9
2014,44,43,43,43,44,45,45,47,54,2c24033c004e5c462c519255ae1c0541be3f08c9
2015,53,52,52,52,52,53,54,55,58,2c24033c004e5c462c519255ae1c0541be3f08c9
2016,47,47,47,47,47,47,47,47,47,2c24033c004e5c462c519255ae1c0541be3f08c9
2017,40,40,40,40,40,40,41,43,45,2c24033c004e5c462c519255ae1c0541be3f08c9
2018,58,58,58,58,58,58,58,58,58,2c24033c004e5c462c519255ae1c0541be3f08c9
2019,34,34,34,34,34,34,34,34,35,2c24033c004e5c462c519255ae1c0541be3f08c9
2020,43,41,41,42,42,44,45,47,49,2c24033c004e5c462c519255ae1c0541be3f08c9
2021,52,52,52,52,52,52,52,52,52,2c24033c004e5c462c519255ae1c0541be3f08c9
2022,38,38,38,38,38,38,39,41,42,2c24033c004e5c462c519255ae1c0541be3f08c9
2023,38,38,38,38,38,38,38,38,38,2c24033c004e5c462c519255ae1c0541be3f08c9
2024,46,44,44,45,46,47,48,51.05,55,2c24033c004e5c462c519255ae1c0541be3f08c9
