winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
2000,277.5,221,241.8,252,264,292.4,312.4,356.2,404,2db0e9039f76892bbc520bc3a8604e80ccaaadc0
2001,334,279,293.9,304.8,320,351,368.6,398.2,454,2db0e9039f76892bbc520bc3a8604e80ccaaadc0
2002,397.5,352,365,378.8,387.3,409.4,420.2,442.1,451,2db0e9039f76892bbc520bc3a8604e80ccaaadc0
2003,475,427,437,451.8,464.3,485.4,498.2,514.1,576,2db0e9039f76892bbc520bc3a8604e80ccaaadc0
2004,483.5,444,452,467.6,475.6,492.7,505,532,603,2db0e9039f76892bbc520bc3a8604e80ccaaadc0
2005,439.5,407,415,425.6,432.6,449.7,460.2,477,486,2db0e9039f76892bbc520bc3a8604e80ccaaadc0
2006,474.5,439,451,460,468,482.4,489,512.2,542,2db0e9039f76892bbc520bc3a8604e80ccaaadc0
2007,500,473,477,485.8,489.6,505,514.2,531.2,560,2db0e9039f76892bbc520bc3a8604e80ccaaadc0
2008,445,416,425,432,438,452,463,484.4,533,2db0e9039f76892bbc520bc3a8604e80ccaaadc0
2009,435,411,418,425,430.6,438,442,463,470,2db0e9039f76892bbc520bc3a8604e80ccaaadc0
2010,374,339,347,361,367.6,381,389.4,423.2,458,2db0e9039f76892bbc520bc3a8604e80ccaaadc0
2011,382.5,358,361,368,374,391.4,398.6,436.4,535,2db0e9039f76892bbc520bc3a8604e80ccaaadc0
2012,364.5,319,335.9,347,356.6,373,394,424,456,2db0e9039f76892bbc520bc3a8604e80ccaaadc0
2013,307,248,270.8,287.8,294.6,317.4,336,354.2,375,2db0e9039f76892bbc520bc3a8604e80ccaaadc0
2014,252,209,225,237.8,245,260.4,275.2,308.4,335,2db0e9039f76892bbc520bc3a8604e80ccaaadc0
2015,262,223,230.9,242.8,254,267,282.2,320.3,379,2db0e9039f76892bbc520bc3a8604e80ccaaadc0
2016,231.5,208,211,219.8,225,238,246.2,260.1,312,2db0e9039f76892bbc520bc3a8604e80ccaaadc0
2017,191,184,184,185.8,188.6,194,199,209,235,2db0e9039f76892bbc520bc3a8604e80ccaaadc0
2018,166.5,159,159,161,163,172,176,197,212,2db0e9039f76892bbc520bc3a8604e80ccaaadc0
2019,152,140,142,146,149,156,160.2,177.1,193,2db0e9039f76892bbc520bc3a8604e80ccaaadc0
2020,208,203,203,203,206,210,216,221,229,2db0e9039f76892bbc520bc3a8604e80ccaaadc0
2021,228,220,220,222,225,231,235.2,241.1,251,2db0e9039f76892bbc520bc3a8604e80ccaaadc0
2022,240,233,233,234,236,242,245.2,253,271,2db0e9039f76892bbc520bc3a8604e80ccaaadc0
2023,193,182,182,185.8,189.6,196.4,202,214,230,2db0e9039f76892bbc520bc3a8604e80ccaaadc0
2024,613,605,606,608,611,616,620,627,634,2db0e9039f76892bbc520bc3a8604e80ccaaadc0
