analysis,centre_winter,duration,estimate,se,lcl,ucl
0b1b8430328b09991c1049dc63b52bac67eee93a,1996.5,10,6.235e-06,0.02255,-0.04418,0.04419
0b1b8430328b09991c1049dc63b52bac67eee93a,1997.5,10,0.02618,0.02146,-0.01587,0.06824
0b1b8430328b09991c1049dc63b52bac67eee93a,1998.5,10,0.04229,0.02148,0.0002002,0.08438
0b1b8430328b09991c1049dc63b52bac67eee93a,1999.5,10,0.03803,0.0211,-0.003333,0.07938
0b1b8430328b09991c1049dc63b52bac67eee93a,2000.5,10,0.02955,0.02132,-0.01224,0.07134
0b1b8430328b09991c1049dc63b52bac67eee93a,2001.5,10,0.01794,0.02181,-0.02481,0.06068
0b1b8430328b09991c1049dc63b52bac67eee93a,2002.5,10,-0.001596,0.02139,-0.04353,0.04034
0b1b8430328b09991c1049dc63b52bac67eee93a,2003.5,10,-0.02553,0.02073,-0.06615,0.01509
0b1b8430328b09991c1049dc63b52bac67eee93a,2004.5,10,-0.04493,0.02069,-0.08547,-0.004384
0b1b8430328b09991c1049dc63b52bac67eee93a,2005.5,10,-0.05377,0.02077,-0.09447,-0.01306
0b1b8430328b09991c1049dc63b52bac67eee93a,2006.5,10,-0.07054,0.02069,-0.1111,-0.02999
0b1b8430328b09991c1049dc63b52bac67eee93a,2007.5,10,-0.07499,0.02112,-0.1164,-0.0336
0b1b8430328b09991c1049dc63b52bac67eee93a,2008.5,10,-0.06905,0.02143,-0.1111,-0.02705
0b1b8430328b09991c1049dc63b52bac67eee93a,2009.5,10,-0.06556,0.02133,-0.1074,-0.02376
0b1b8430328b09991c1049dc63b52bac67eee93a,2010.5,10,-0.06006,0.02139,-0.102,-0.01813
0b1b8430328b09991c1049dc63b52bac67eee93a,2011.5,10,-0.04838,0.02121,-0.08994,-0.006816
0b1b8430328b09991c1049dc63b52bac67eee93a,2012.5,10,-0.02975,0.02185,-0.07258,0.01307
0b1b8430328b09991c1049dc63b52bac67eee93a,2013.5,10,-0.0004571,0.02162,-0.04282,0.04191
0b1b8430328b09991c1049dc63b52bac67eee93a,2014.5,10,0.01554,0.02136,-0.02633,0.0574
0b1b8430328b09991c1049dc63b52bac67eee93a,2015.5,10,0.02612,0.02156,-0.01613,0.06837
0b1b8430328b09991c1049dc63b52bac67eee93a,2016.5,10,0.04747,0.02129,0.005737,0.0892
0b1b8430328b09991c1049dc63b52bac67eee93a,2017.5,10,0.05448,0.02122,0.01289,0.09607
0b1b8430328b09991c1049dc63b52bac67eee93a,2018.5,10,0.06023,0.02164,0.01781,0.1027
0b1b8430328b09991c1049dc63b52bac67eee93a,2019.5,10,0.08029,0.02254,0.03611,0.1245
0b1b8430328b09991c1049dc63b52bac67eee93a,1997.5,12,0.02133,0.01717,-0.01233,0.05498
0b1b8430328b09991c1049dc63b52bac67eee93a,1998.5,12,0.02816,0.01693,-0.005033,0.06135
0b1b8430328b09991c1049dc63b52bac67eee93a,1999.5,12,0.02375,0.01657,-0.008719,0.05622
0b1b8430328b09991c1049dc63b52bac67eee93a,2000.5,12,0.01498,0.0165,-0.01736,0.04731
0b1b8430328b09991c1049dc63b52bac67eee93a,2001.5,12,0.008217,0.01669,-0.02449,0.04092
0b1b8430328b09991c1049dc63b52bac67eee93a,2002.5,12,0.001562,0.01706,-0.03188,0.035
0b1b8430328b09991c1049dc63b52bac67eee93a,2003.5,12,-0.01546,0.0166,-0.048,0.01707
0b1b8430328b09991c1049dc63b52bac67eee93a,2004.5,12,-0.03669,0.01618,-0.0684,-0.004983
0b1b8430328b09991c1049dc63b52bac67eee93a,2005.5,12,-0.05236,0.01623,-0.08417,-0.02056
0b1b8430328b09991c1049dc63b52bac67eee93a,2006.5,12,-0.06179,0.01644,-0.09402,-0.02956
0b1b8430328b09991c1049dc63b52bac67eee93a,2007.5,12,-0.07488,0.01711,-0.1084,-0.04134
0b1b8430328b09991c1049dc63b52bac67eee93a,2008.5,12,-0.07149,0.01698,-0.1048,-0.0382
0b1b8430328b09991c1049dc63b52bac67eee93a,2009.5,12,-0.05918,0.01677,-0.09204,-0.02632
0b1b8430328b09991c1049dc63b52bac67eee93a,2010.5,12,-0.04908,0.01662,-0.08166,-0.01651
0b1b8430328b09991c1049dc63b52bac67eee93a,2011.5,12,-0.03791,0.01706,-0.07135,-0.004471
0b1b8430328b09991c1049dc63b52bac67eee93a,2012.5,12,-0.02145,0.01672,-0.05422,0.01133
0b1b8430328b09991c1049dc63b52bac67eee93a,2013.5,12,-0.00839,0.01666,-0.04104,0.02425
0b1b8430328b09991c1049dc63b52bac67eee93a,2014.5,12,0.004446,0.0169,-0.02868,0.03757
0b1b8430328b09991c1049dc63b52bac67eee93a,2015.5,12,0.02501,0.01651,-0.007346,0.05737
0b1b8430328b09991c1049dc63b52bac67eee93a,2016.5,12,0.03947,0.01658,0.006967,0.07197
0b1b8430328b09991c1049dc63b52bac67eee93a,2017.5,12,0.05418,0.01689,0.02107,0.08728
0b1b8430328b09991c1049dc63b52bac67eee93a,2018.5,12,0.07237,0.01765,0.03778,0.107
0b1b8430328b09991c1049dc63b52bac67eee93a,2008,33,-0.007944,0.004157,-0.01609,0.0002026
b7df649ea388a67669cecafd6924c6d69aaf802a,1996.5,10,0.00768,0.02209,-0.03561,0.05097
b7df649ea388a67669cecafd6924c6d69aaf802a,1997.5,10,0.01913,0.02216,-0.0243,0.06257
b7df649ea388a67669cecafd6924c6d69aaf802a,1998.5,10,0.0227,0.02228,-0.02097,0.06636
b7df649ea388a67669cecafd6924c6d69aaf802a,1999.5,10,0.01448,0.02023,-0.02516,0.05413
b7df649ea388a67669cecafd6924c6d69aaf802a,2000.5,10,0.008436,0.02011,-0.03098,0.04785
b7df649ea388a67669cecafd6924c6d69aaf802a,2001.5,10,0.007863,0.02135,-0.03398,0.04971
b7df649ea388a67669cecafd6924c6d69aaf802a,2002.5,10,-0.0008285,0.02074,-0.04148,0.03983
b7df649ea388a67669cecafd6924c6d69aaf802a,2003.5,10,-0.01376,0.02007,-0.0531,0.02557
b7df649ea388a67669cecafd6924c6d69aaf802a,2004.5,10,-0.02386,0.02006,-0.06317,0.01545
b7df649ea388a67669cecafd6924c6d69aaf802a,2005.5,10,-0.03046,0.02027,-0.0702,0.009273
b7df649ea388a67669cecafd6924c6d69aaf802a,2006.5,10,-0.04248,0.02173,-0.08507,0.0001012
b7df649ea388a67669cecafd6924c6d69aaf802a,2007.5,10,-0.04739,0.0229,-0.09228,-0.002495
b7df649ea388a67669cecafd6924c6d69aaf802a,2008.5,10,-0.04562,0.02274,-0.09018,-0.001056
b7df649ea388a67669cecafd6924c6d69aaf802a,2009.5,10,-0.04554,0.0231,-0.09081,-0.0002632
