analysis,winter,estimate,se,lcl,ucl
5a99dececd259d8add566e567344065db7f2aa8c,2000,-2.05,0.6514,-3.327,-0.773
5a99dececd259d8add566e567344065db7f2aa8c,2001,-1.763,0.5025,-2.748,-0.7777
5a99dececd259d8add566e567344065db7f2aa8c,2002,-1.473,0.4054,-2.267,-0.6784
5a99dececd259d8add566e567344065db7f2aa8c,2003,-1.178,0.3459,-1.856,-0.5004
5a99dececd259d8add566e567344065db7f2aa8c,2004,-0.8369,0.292,-1.409,-0.2646
5a99dececd259d8add566e567344065db7f2aa8c,2005,-0.4471,0.2632,-0.9629,0.06868
5a99dececd259d8add566e567344065db7f2aa8c,2006,-0.06708,0.3104,-0.6755,0.5413
5a99dececd259d8add566e567344065db7f2aa8c,2007,0.1947,0.3496,-0.4905,0.8799
5a99dececd259d8add566e567344065db7f2aa8c,2008,0.3211,0.3357,-0.3368,0.979
5a99dececd259d8add566e567344065db7f2aa8c,2009,0.3,0.2678,-0.2249,0.8249
5a99dececd259d8add566e567344065db7f2aa8c,2010,0.22,0.2218,-0.2147,0.6547
5a99dececd259d8add566e567344065db7f2aa8c,2011,0.1522,0.224,-0.287,0.5913
5a99dececd259d8add566e567344065db7f2aa8c,2012,0.1755,0.2232,-0.262,0.613
5a99dececd259d8add566e567344065db7f2aa8c,2013,0.3083,0.1813,-0.04707,0.6637
5a99dececd259d8add566e567344065db7f2aa8c,2014,0.4625,0.1591,0.1507,0.7744
5a99dececd259d8add566e567344065db7f2aa8c,2015,0.5972,0.1722,0.2596,0.9347
5a99dececd259d8add566e567344065db7f2aa8c,2016,0.6253,0.1703,0.2914,0.9592
5a99dececd259d8add566e567344065db7f2aa8c,2017,0.5446,0.1568,0.2373,0.8519
5a99dececd259d8add566e567344065db7f2aa8c,2018,0.4753,0.1691,0.1439,0.8067
5a99dececd259d8add566e567344065db7f2aa8c,2019,0.4846,0.1653,0.1606,0.8085
5a99dececd259d8add566e567344065db7f2aa8c,2020,0.4912,0.1729,0.1524,0.83
5a99dececd259d8add566e567344065db7f2aa8c,2021,0.4862,0.191,0.1118,0.8607
5a99dececd259d8add566e567344065db7f2aa8c,2022,0.4898,0.2201,0.05839,0.9212
5a99dececd259d8add566e567344065db7f2aa8c,2023,0.5035,0.2773,-0.04011,1.047
5a99dececd259d8add566e567344065db7f2aa8c,2024,0.5313,0.3776,-0.2088,1.271
8ae438a63916994fdbb48b57735db757cc4dc58a,2000,0.218,0.4827,-0.728,1.164
8ae438a63916994fdbb48b57735db757cc4dc58a,2001,0.2258,0.4505,-0.657,1.109
8ae438a63916994fdbb48b57735db757cc4dc58a,2002,0.2403,0.4321,-0.6066,1.087
8ae438a63916994fdbb48b57735db757cc4dc58a,2003,0.2611,0.4232,-0.5683,1.09
8ae438a63916994fdbb48b57735db757cc4dc58a,2004,0.3442,0.3889,-0.4182,1.106
8ae438a63916994fdbb48b57735db757cc4dc58a,2005,0.4971,0.3427,-0.1747,1.169
8ae438a63916994fdbb48b57735db757cc4dc58a,2006,0.6852,0.3543,-0.009227,1.38
8ae438a63916994fdbb48b57735db757cc4dc58a,2007,0.8031,0.3594,0.0987,1.508
8ae438a63916994fdbb48b57735db757cc4dc58a,2008,0.8818,0.3492,0.1973,1.566
8ae438a63916994fdbb48b57735db757cc4dc58a,2009,0.8702,0.3221,0.2388,1.502
8ae438a63916994fdbb48b57735db757cc4dc58a,2010,0.8518,0.3023,0.2594,1.444
