winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
2000,19,13,13,16,17,22,25,30.05,41,0af260a1d1102fa02e2c02cf48bb2fd9e999f34a
2001,25,19,19,21,23,28,32,37.05,44,0af260a1d1102fa02e2c02cf48bb2fd9e999f34a
2002,65,56,57,59,62.65,70,74,81.05,96,0af260a1d1102fa02e2c02cf48bb2fd9e999f34a
2003,62.5,48,50.95,54,59,67.35,72,77,90,0af260a1d1102fa02e2c02cf48bb2fd9e999f34a
2004,42,41,41,41,42,43,44,45.05,52,0af260a1d1102fa02e2c02cf48bb2fd9e999f34a
2005,43,37,38,40.8,42,46,48,55.05,69,0af260a1d1102fa02e2c02cf48bb2fd9e999f34a
2006,81,70,72.95,76,79,82.35,85,89,90,0af260a1d1102fa02e2c02cf48bb2fd9e999f34a
2007,55,47,49.95,51,53,56,58,64.05,69,0af260a1d1102fa02e2c02cf48bb2fd9e999f34a
2008,83.5,76,77.95,80,82,85.35,89,94.05,104,0af260a1d1102fa02e2c02cf48bb2fd9e999f34a
2009,62,62,62,62,62,62,63,67,78,0af260a1d1102fa02e2c02cf48bb2fd9e999f34a
2010,38,35,35,36,37,39,41.2,45,47,0af260a1d1102fa02e2c02cf48bb2fd9e999f34a
2011,35,28,29,32,33,36,40,45.05,51,0af260a1d1102fa02e2c02cf48bb2fd9e999f34a
2012,51,47,47.95,49,50,52,53,57.05,63,0af260a1d1102fa02e2c02cf48bb2fd9e999f34a
2013,33,32,32,32,33,34,35,38,44,0af260a1d1102fa02e2c02cf48bb2fd9e999f34a
2014,55,51,52,53,54,57,59,63.05,66,0af260a1d1102fa02e2c02cf48bb2fd9e999f34a
2015,72,66,67,69,71,74,76,81,86,0af260a1d1102fa02e2c02cf48bb2fd9e999f34a
2016,103,96,96,98,100,105,108,111,114,0af260a1d1102fa02e2c02cf48bb2fd9e999f34a
2017,70,61,64.9,66,69,72,74,77,82,0af260a1d1102fa02e2c02cf48bb2fd9e999f34a
2018,87,80,81,83,85,89,91,94.05,101,0af260a1d1102fa02e2c02cf48bb2fd9e999f34a
2019,48,41,44,45,46,50,52,57,61,0af260a1d1102fa02e2c02cf48bb2fd9e999f34a
2020,87,84,84,85,86,88,89,93,99,0af260a1d1102fa02e2c02cf48bb2fd9e999f34a
2021,58,54,55,56,57,58.35,60,62.05,65,0af260a1d1102fa02e2c02cf48bb2fd9e999f34a
2022,90,86,87,88,89,91,92,94.05,97,0af260a1d1102fa02e2c02cf48bb2fd9e999f34a
2023,91,87,88,89.8,90.65,93,94,96,100,0af260a1d1102fa02e2c02cf48bb2fd9e999f34a
2024,92,91,91,91,92,93,93,95.05,99,0af260a1d1102fa02e2c02cf48bb2fd9e999f34a
