winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
2000,3,3,3,3,3,3,3,3,3,ea85dc0c638029d287922ecda4b1ccc055bf2638
2001,1,1,1,1,1,1,1,1,1,ea85dc0c638029d287922ecda4b1ccc055bf2638
2002,1,1,1,1,1,1,1,1,1,ea85dc0c638029d287922ecda4b1ccc055bf2638
2003,3,3,3,3,3,3,3,3,3,ea85dc0c638029d287922ecda4b1ccc055bf2638
2004,1,1,1,1,1,1,1,1,1,ea85dc0c638029d287922ecda4b1ccc055bf2638
2005,3,3,3,3,3,3,3,3,3,ea85dc0c638029d287922ecda4b1ccc055bf2638
2006,1,1,1,1,1,1,1,2,3,ea85dc0c638029d287922ecda4b1ccc055bf2638
2007,1,1,1,1,1,1,1,1,1,ea85dc0c638029d287922ecda4b1ccc055bf2638
2008,2,2,2,2,2,2,2,2,2,ea85dc0c638029d287922ecda4b1ccc055bf2638
2009,1,1,1,1,1,1,1,1,1,ea85dc0c638029d287922ecda4b1ccc055bf2638
2010,2,1,1,1,1,2,3,4,7,ea85dc0c638029d287922ecda4b1ccc055bf2638
2011,2,1,1,1,1,2,3,4,6,ea85dc0c638029d287922ecda4b1ccc055bf2638
2012,1,0,0,0,1,2,2,4,9,ea85dc0c638029d287922ecda4b1ccc055bf2638
2013,2,2,2,2,2,3,4,6,8,ea85dc0c638029d287922ecda4b1ccc055bf2638
2014,18,18,18,18,18,18,18,18,18,ea85dc0c638029d287922ecda4b1ccc055bf2638
2015,6,6,6,6,6,6,6,6,6,ea85dc0c638029d287922ecda4b1ccc055bf2638
2016,3,3,3,3,3,3,3,3,3,ea85dc0c638029d287922ecda4b1ccc055bf2638
2017,4,4,4,4,4,4,4,4,4,ea85dc0c638029d287922ecda4b1ccc055bf2638
2018,4,4,4,4,4,4,4,4,4,ea85dc0c638029d287922ecda4b1ccc055bf2638
2019,3,3,3,3,3,3,3,3,3,ea85dc0c638029d287922ecda4b1ccc055bf2638
2020,2,2,2,2,2,2,2,2,2,ea85dc0c638029d287922ecda4b1ccc055bf2638
2021,3,3,3,3,3,3,3,3,3,ea85dc0c638029d287922ecda4b1ccc055bf2638
2022,4,4,4,4,4,4,4,4,4,ea85dc0c638029d287922ecda4b1ccc055bf2638
2023,2,2,2,2,2,2,2,2,2,ea85dc0c638029d287922ecda4b1ccc055bf2638
2024,4,4,4,4,4,4,4,4,4,ea85dc0c638029d287922ecda4b1ccc055bf2638
