winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1992,0,0,0,0,0,0,0,0,0,b3bae4fd083c82f8117baff940afe0e364e22dbb
1993,0,0,0,0,0,0,0,0,0,b3bae4fd083c82f8117baff940afe0e364e22dbb
1994,0,0,0,0,0,0,0,0,0,b3bae4fd083c82f8117baff940afe0e364e22dbb
1995,53,19,28.8,37,46.65,61.35,77,107.2,129,b3bae4fd083c82f8117baff940afe0e364e22dbb
1996,60.5,17,27.95,41.8,50.95,69.35,87.4,114.4,207,b3bae4fd083c82f8117baff940afe0e364e22dbb
1997,56,21,29.85,41.4,47.65,63.35,75,97.35,119,b3bae4fd083c82f8117baff940afe0e364e22dbb
1998,58,23,26.9,43.6,52,67.35,82,114.4,156,b3bae4fd083c82f8117baff940afe0e364e22dbb
1999,63.5,22,37,44.8,56.65,71,93.2,121,201,b3bae4fd083c82f8117baff940afe0e364e22dbb
2000,334,332,332,332,333,335,336,340,343,b3bae4fd083c82f8117baff940afe0e364e22dbb
2001,272,272,272,272,272,273,274,277,284,b3bae4fd083c82f8117baff940afe0e364e22dbb
2002,277,277,277,277,277,277,277,277,277,b3bae4fd083c82f8117baff940afe0e364e22dbb
2003,203,203,203,203,203,203,203,203,203,b3bae4fd083c82f8117baff940afe0e364e22dbb
2004,322,322,322,322,322,322,322,322,322,b3bae4fd083c82f8117baff940afe0e364e22dbb
2005,254,254,254,254,254,254,254,254,254,b3bae4fd083c82f8117baff940afe0e364e22dbb
2006,185,185,185,185,185,185,185,185,185,b3bae4fd083c82f8117baff940afe0e364e22dbb
2007,155,155,155,155,155,155,155,155,155,b3bae4fd083c82f8117baff940afe0e364e22dbb
2008,181,181,181,181,181,181,181,181,181,b3bae4fd083c82f8117baff940afe0e364e22dbb
2009,166,166,166,166,166,166,166,166,166,b3bae4fd083c82f8117baff940afe0e364e22dbb
2010,124,107,108,112,116.6,131,147.2,176.1,331,b3bae4fd083c82f8117baff940afe0e364e22dbb
2011,128,104,106,113.8,121,137.7,158.4,189.7,234,b3bae4fd083c82f8117baff940afe0e364e22dbb
2012,89,66,69,77,84,95.35,108.2,138,174,b3bae4fd083c82f8117baff940afe0e364e22dbb
2013,120.5,92,97.95,103.8,110,131.4,152.4,180.2,217,b3bae4fd083c82f8117baff940afe0e364e22dbb
2014,113.5,71,80.8,90,103.6,123.4,140.4,182.3,242,b3bae4fd083c82f8117baff940afe0e364e22dbb
2015,107,88,90,94,100.6,114.4,135,163.2,244,b3bae4fd083c82f8117baff940afe0e364e22dbb
2016,87.5,79,79,80,83,97,109.2,130.1,168,b3bae4fd083c82f8117baff940afe0e364e22dbb
2017,50,49,49,49,49,51,52.2,56.05,65,b3bae4fd083c82f8117baff940afe0e364e22dbb
2018,63,63,63,63,63,63,63,63,63,b3bae4fd083c82f8117baff940afe0e364e22dbb
2019,44,44,44,44,44,44,44,44,44,b3bae4fd083c82f8117baff940afe0e364e22dbb
2020,45,45,45,45,45,45,45,45,45,b3bae4fd083c82f8117baff940afe0e364e22dbb
2021,47,47,47,47,47,47,47,47,47,b3bae4fd083c82f8117baff940afe0e364e22dbb
2022,33,33,33,33,33,33,33,33,33,b3bae4fd083c82f8117baff940afe0e364e22dbb
2023,42,42,42,42,42,42,42,42,42,b3bae4fd083c82f8117baff940afe0e364e22dbb
2024,39,39,39,39,39,39,40,43,45,b3bae4fd083c82f8117baff940afe0e364e22dbb
