winter,month,median,min,q05,q20,q35,q65,q80,q95,max,analysis
2000,January,138.5,97,99.95,108.8,120.6,159,191.4,416.2,697,71a917f26c04f5bb878a6967ce5bba1253ca7545
2000,November,60,20,27,37,51.65,74.7,97.4,138.5,252,71a917f26c04f5bb878a6967ce5bba1253ca7545
2000,December,99,46,58.9,72,85.65,123.7,146.4,187.5,697,71a917f26c04f5bb878a6967ce5bba1253ca7545
2000,NA,73.5,23,30.9,49.8,59.65,92.35,121.4,172,207,71a917f26c04f5bb878a6967ce5bba1253ca7545
2001,January,489.5,441,451,463,480.6,505,525.2,626.2,727,71a917f26c04f5bb878a6967ce5bba1253ca7545
2001,November,46,10,19.9,32,39.65,60,75.4,114.4,206,71a917f26c04f5bb878a6967ce5bba1253ca7545
2001,December,102,22,36.85,62.6,82.65,119,140.2,191.1,296,71a917f26c04f5bb878a6967ce5bba1253ca7545
2001,NA,136,60,86.85,109,122,162.7,188,258,375,71a917f26c04f5bb878a6967ce5bba1253ca7545
2002,January,563.5,438,464,508.6,541,591.8,673,810.8,938,71a917f26c04f5bb878a6967ce5bba1253ca7545
2002,November,135.5,72,90.95,111.8,121.6,159,183.4,226.2,350,71a917f26c04f5bb878a6967ce5bba1253ca7545
2002,December,286,161,196.6,238.2,264.6,320.4,352.8,468.6,649,71a917f26c04f5bb878a6967ce5bba1253ca7545
2002,NA,368,245,265,318,347.6,392.7,453.2,530.1,695,71a917f26c04f5bb878a6967ce5bba1253ca7545
2003,January,1283,1212,1219,1244,1266,1306,1332,1430,1522,71a917f26c04f5bb878a6967ce5bba1253ca7545
2003,November,270,205,217.8,244.8,259.6,291,323.2,411.2,445,71a917f26c04f5bb878a6967ce5bba1253ca7545
2003,December,280,159,189.9,221,254.6,313,348.8,459.6,699,71a917f26c04f5bb878a6967ce5bba1253ca7545
2003,NA,548.5,375,393.8,460.6,493.3,604.4,670.2,785.4,1379,71a917f26c04f5bb878a6967ce5bba1253ca7545
2004,January,675.5,613,622.9,641.8,655,700.4,748.2,801.3,857,71a917f26c04f5bb878a6967ce5bba1253ca7545
2004,November,159.5,115,125,141,152,173,191.4,268.1,533,71a917f26c04f5bb878a6967ce5bba1253ca7545
2004,December,271,202,216.9,250.6,261.3,280.4,314.6,392.2,538,71a917f26c04f5bb878a6967ce5bba1253ca7545
2004,NA,270,146,179.9,219.4,246,307,353,502,777,71a917f26c04f5bb878a6967ce5bba1253ca7545
2005,January,479,421,434.9,454,467.6,495,549.2,589.3,696,71a917f26c04f5bb878a6967ce5bba1253ca7545
2005,November,135,97,102,111.6,123.3,148.7,163.2,203.4,234,71a917f26c04f5bb878a6967ce5bba1253ca7545
2005,December,196.5,135,146.7,168,183.6,213.4,230.2,278.2,770,71a917f26c04f5bb878a6967ce5bba1253ca7545
2005,NA,245,146,173,202,221,265.7,297.6,373,641,71a917f26c04f5bb878a6967ce5bba1253ca7545
2006,January,1008,944,958,972.8,994,1028,1063,1136,1224,71a917f26c04f5bb878a6967ce5bba1253ca7545
2006,November,102,71,76.95,87,93,109.4,115.2,147,169,71a917f26c04f5bb878a6967ce5bba1253ca7545
2006,December,346,291,311.9,328.4,337,359.4,369.2,416.5,493,71a917f26c04f5bb878a6967ce5bba1253ca7545
2006,NA,550,495,507,526,541.6,567.4,591.6,640,749,71a917f26c04f5bb878a6967ce5bba1253ca7545
2007,January,402.5,380,385.9,390.8,397,410.4,423.4,439.1,456,71a917f26c04f5bb878a6967ce5bba1253ca7545
2007,November,112,99,100,105,108,116,122.2,138.1,180,71a917f26c04f5bb878a6967ce5bba1253ca7545
2007,December,228,206,212,217.8,222.6,233.4,245.2,272.1,347,71a917f26c04f5bb878a6967ce5bba1253ca7545
2007,NA,415.5,379,386.9,394.8,404,427.4,454,514.6,630,71a917f26c04f5bb878a6967ce5bba1253ca7545
2008,January,358.5,333,338,346,352,367,379,399,490,71a917f26c04f5bb878a6967ce5bba1253ca7545
2008,November,228,212,215.9,221,225,233,238,250.1,267,71a917f26c04f5bb878a6967ce5bba1253ca7545
2008,December,264,241,244,254.8,261,270,281,295.2,346,71a917f26c04f5bb878a6967ce5bba1253ca7545
2008,NA,390,344,357,366.6,377,397,408,447.2,482,71a917f26c04f5bb878a6967ce5bba1253ca7545
2009,January,527,490,500,511,518.7,535.4,552,587.4,628,71a917f26c04f5bb878a6967ce5bba1253ca7545
2009,November,204,183,187.9,193.8,200,207.7,217,232,239,71a917f26c04f5bb878a6967ce5bba1253ca7545
2009,December,388.5,345,364,373.8,382,396,405.2,421.2,456,71a917f26c04f5bb878a6967ce5bba1253ca7545
2009,NA,901,861,867,878.8,888.6,913,928.8,971,1038,71a917f26c04f5bb878a6967ce5bba1253ca7545
2010,January,362.5,310,320.9,335.8,348.6,375.4,405.4,499.1,740,71a917f26c04f5bb878a6967ce5bba1253ca7545
2010,November,145,110,115,123,133.6,150,172.2,223.2,290,71a917f26c04f5bb878a6967ce5bba1253ca7545
2010,December,225,175,192,203,216.6,239.4,255.2,361,602,71a917f26c04f5bb878a6967ce5bba1253ca7545
2010,NA,982.5,855,877,916.6,948,1017,1060,1146,1450,71a917f26c04f5bb878a6967ce5bba1253ca7545
2011,January,400,353,367.8,382,393,411.7,426,463.4,534,71a917f26c04f5bb878a6967ce5bba1253ca7545
2011,November,67.5,45,52.95,58.8,62,75.35,83.4,113,134,71a917f26c04f5bb878a6967ce5bba1253ca7545
2011,December,811.5,609,669.9,730.6,782.6,862,928.2,1107,1575,71a917f26c04f5bb878a6967ce5bba1253ca7545
2011,NA,493,400,415.8,449,467,525.3,566.2,610.3,687,71a917f26c04f5bb878a6967ce5bba1253ca7545
2012,January,882.5,841,849,863,870.6,890,902.2,942.5,1012,71a917f26c04f5bb878a6967ce5bba1253ca7545
2012,November,165.5,121,130,140,151.3,179,197.4,229,353,71a917f26c04f5bb878a6967ce5bba1253ca7545
2012,December,200,142,166.8,178.8,186.6,216,229.2,279.2,342,71a917f26c04f5bb878a6967ce5bba1253ca7545
2012,NA,757.5,649,687.6,712.8,734,789,829.2,906.4,1007,71a917f26c04f5bb878a6967ce5bba1253ca7545
2013,January,358.5,312,326,335,348.6,377.7,401.2,479.1,530,71a917f26c04f5bb878a6967ce5bba1253ca7545
2013,November,140,120,123,131.8,136,145,150.2,165.1,223,71a917f26c04f5bb878a6967ce5bba1253ca7545
2013,December,271.5,239,250.8,257.6,264.3,281.7,295.2,337.5,380,71a917f26c04f5bb878a6967ce5bba1253ca7545
2013,NA,406.5,337,355.8,378,388.6,422.4,440.8,510,591,71a917f26c04f5bb878a6967ce5bba1253ca7545
2014,January,455,420,425,437.8,446.6,472,496,550,706,71a917f26c04f5bb878a6967ce5bba1253ca7545
2014,November,110,78,85.95,98,103.6,116.4,127,146,179,71a917f26c04f5bb878a6967ce5bba1253ca7545
2014,December,272,224,235,247,259.6,289.7,303.4,344,366,71a917f26c04f5bb878a6967ce5bba1253ca7545
2014,NA,302,226,246.6,273.8,290.3,324.4,350,403.8,542,71a917f26c04f5bb878a6967ce5bba1253ca7545
2015,January,343,316,322,331.8,337.6,358.4,379.4,410.5,460,71a917f26c04f5bb878a6967ce5bba1253ca7545
2015,November,102,81,86.95,95,98,110,116,138.1,161,71a917f26c04f5bb878a6967ce5bba1253ca7545
2015,December,286.5,232,246,259,274,295.7,314.2,367.2,503,71a917f26c04f5bb878a6967ce5bba1253ca7545
2015,NA,319,238,260.9,282,300.6,334,358,383.2,462,71a917f26c04f5bb878a6967ce5bba1253ca7545
2016,January,222.5,205,206,211.8,217,232.4,244.4,269.2,314,71a917f26c04f5bb878a6967ce5bba1253ca7545
2016,November,102.5,83,86,91,97,111.4,117,136.2,174,71a917f26c04f5bb878a6967ce5bba1253ca7545
2016,December,170.5,131,136,150.8,163,181,201.2,260.1,306,71a917f26c04f5bb878a6967ce5bba1253ca7545
2016,NA,224.5,190,192.9,206,216,236.4,256,284,383,71a917f26c04f5bb878a6967ce5bba1253ca7545
2017,January,479,443,450,461.8,471,488,501,526.2,594,71a917f26c04f5bb878a6967ce5bba1253ca7545
2017,November,146.5,122,128.8,133.8,141,151,162.6,203.2,437,71a917f26c04f5bb878a6967ce5bba1253ca7545
2017,December,309,269,281.9,294.8,301.6,315.4,327,352,375,71a917f26c04f5bb878a6967ce5bba1253ca7545
2017,NA,235,187,200.8,213.6,224,248,265.2,312,408,71a917f26c04f5bb878a6967ce5bba1253ca7545
2018,January,391,372,375,380,387,398,414.2,431,465,71a917f26c04f5bb878a6967ce5bba1253ca7545
2018,November,107,95,96.95,101.8,104,110,117,133.1,165,71a917f26c04f5bb878a6967ce5bba1253ca7545
2018,December,298.5,277,280,290,294,303.4,319.2,342.2,358,71a917f26c04f5bb878a6967ce5bba1253ca7545
2018,NA,244,211,219.8,226.8,235.6,260.7,271.4,306,369,71a917f26c04f5bb878a6967ce5bba1253ca7545
2019,January,239.5,219,221,227,234,251.7,275,307.5,412,71a917f26c04f5bb878a6967ce5bba1253ca7545
2019,November,156.5,143,146,151.8,155,163.4,169.2,183,210,71a917f26c04f5bb878a6967ce5bba1253ca7545
2019,December,235,204,212.9,220,228,243,252,282.2,311,71a917f26c04f5bb878a6967ce5bba1253ca7545
2019,NA,196,173,177,185,189.6,206.4,225,254.4,338,71a917f26c04f5bb878a6967ce5bba1253ca7545
2020,January,315,308,308,309,313,321.4,332,360.2,434,71a917f26c04f5bb878a6967ce5bba1253ca7545
2020,November,98,75,79.95,87,91.65,106,116.2,139.2,183,71a917f26c04f5bb878a6967ce5bba1253ca7545
2020,December,137,108,114,123.6,130,146,159,193.5,232,71a917f26c04f5bb878a6967ce5bba1253ca7545
2020,NA,177,133,139.8,154.8,164.6,188.4,210.4,246.9,304,71a917f26c04f5bb878a6967ce5bba1253ca7545
2021,January,211.5,190,192,199,203,220.4,234.2,272,444,71a917f26c04f5bb878a6967ce5bba1253ca7545
2021,November,47.5,37,39,42,45.65,52,58,73.05,107,71a917f26c04f5bb878a6967ce5bba1253ca7545
2021,December,183,158,163,170.8,176,192,200.4,223.1,263,71a917f26c04f5bb878a6967ce5bba1253ca7545
2021,NA,356,321,326,335.8,343.6,374,390.2,454.4,555,71a917f26c04f5bb878a6967ce5bba1253ca7545
2022,January,280,251,255,266,270,297,308.2,360.2,495,71a917f26c04f5bb878a6967ce5bba1253ca7545
2022,November,67,55,56.95,61,65,69.35,78,98.05,128,71a917f26c04f5bb878a6967ce5bba1253ca7545
2022,December,163.5,122,127.9,141,152,180,202.4,279.4,446,71a917f26c04f5bb878a6967ce5bba1253ca7545
2022,NA,227,179,192,203.8,214,241,257.4,309.4,364,71a917f26c04f5bb878a6967ce5bba1253ca7545
2023,January,194,183,185,187,191,204,212.4,239.2,335,71a917f26c04f5bb878a6967ce5bba1253ca7545
2023,November,33,16,20.9,26,29.65,38,45.2,63,110,71a917f26c04f5bb878a6967ce5bba1253ca7545
2023,December,307,237,259.8,275.8,291,325.8,352.4,416.9,536,71a917f26c04f5bb878a6967ce5bba1253ca7545
2023,NA,246,187,206,222,231,260.4,285.4,348.2,491,71a917f26c04f5bb878a6967ce5bba1253ca7545
2024,January,237.5,224,225,227,232,244.1,255.4,301,369,71a917f26c04f5bb878a6967ce5bba1253ca7545
2024,November,41,32,33,35,39,44,49,63.1,105,71a917f26c04f5bb878a6967ce5bba1253ca7545
2024,December,157.5,134,139,145,152,168,177.4,215,242,71a917f26c04f5bb878a6967ce5bba1253ca7545
2024,NA,132,93,96.9,112,123,152,173.4,225.2,306,71a917f26c04f5bb878a6967ce5bba1253ca7545
2000,January,94,94,94,94,94,94,94,94,94,f677563b0be62418cbec21e92f7e7e282cc221fd
2000,November,20,20,20,20,20,20,20,20,20,f677563b0be62418cbec21e92f7e7e282cc221fd
2000,December,41,41,41,41,41,41,41,41,41,f677563b0be62418cbec21e92f7e7e282cc221fd
2000,NA,13,13,13,13,13,13,13,13,13,f677563b0be62418cbec21e92f7e7e282cc221fd
2001,January,440,440,440,440,440,440,440,440,440,f677563b0be62418cbec21e92f7e7e282cc221fd
2001,November,6,6,6,6,6,6,6,6,6,f677563b0be62418cbec21e92f7e7e282cc221fd
2001,December,5,5,5,5,5,5,5,5,5,f677563b0be62418cbec21e92f7e7e282cc221fd
2001,NA,19,19,19,19,19,19,19,19,19,f677563b0be62418cbec21e92f7e7e282cc221fd
2002,January,405,405,405,405,405,405,405,405,405,f677563b0be62418cbec21e92f7e7e282cc221fd
2002,November,58,58,58,58,58,58,58,58,58,f677563b0be62418cbec21e92f7e7e282cc221fd
2002,December,130,130,130,130,130,130,130,130,130,f677563b0be62418cbec21e92f7e7e282cc221fd
2002,NA,188,188,188,188,188,188,188,188,188,f677563b0be62418cbec21e92f7e7e282cc221fd
2003,January,1181,1181,1181,1181,1181,1181,1181,1181,1181,f677563b0be62418cbec21e92f7e7e282cc221fd
2003,November,182,182,182,182,182,182,182,182,182,f677563b0be62418cbec21e92f7e7e282cc221fd
2003,December,124,124,124,124,124,124,124,124,124,f677563b0be62418cbec21e92f7e7e282cc221fd
2003,NA,293,293,293,293,293,293,293,293,293,f677563b0be62418cbec21e92f7e7e282cc221fd
