analysis,centre_winter,duration,estimate,se,lcl,ucl
0a7b8e4d370b27eac1f7b418b516aaeb71e9a877,2004.5,10,0.02108,0.00898,0.003478,0.03868
0a7b8e4d370b27eac1f7b418b516aaeb71e9a877,2005.5,10,0.004735,0.008241,-0.01142,0.02089
0a7b8e4d370b27eac1f7b418b516aaeb71e9a877,2006.5,10,-0.01472,0.007995,-0.0304,0.0009456
0a7b8e4d370b27eac1f7b418b516aaeb71e9a877,2007.5,10,-0.02503,0.00807,-0.04085,-0.009217
0a7b8e4d370b27eac1f7b418b516aaeb71e9a877,2008.5,10,-0.03458,0.008018,-0.05029,-0.01886
0a7b8e4d370b27eac1f7b418b516aaeb71e9a877,2009.5,10,-0.04429,0.007904,-0.05978,-0.0288
0a7b8e4d370b27eac1f7b418b516aaeb71e9a877,2010.5,10,-0.06077,0.00798,-0.07641,-0.04512
0a7b8e4d370b27eac1f7b418b516aaeb71e9a877,2011.5,10,-0.07374,0.00794,-0.0893,-0.05818
0a7b8e4d370b27eac1f7b418b516aaeb71e9a877,2012.5,10,-0.08676,0.008241,-0.1029,-0.07061
0a7b8e4d370b27eac1f7b418b516aaeb71e9a877,2013.5,10,-0.09515,0.008446,-0.1117,-0.07859
0a7b8e4d370b27eac1f7b418b516aaeb71e9a877,2014.5,10,-0.0958,0.008569,-0.1126,-0.079
0a7b8e4d370b27eac1f7b418b516aaeb71e9a877,2015.5,10,-0.09143,0.008841,-0.1088,-0.0741
0a7b8e4d370b27eac1f7b418b516aaeb71e9a877,2016.5,10,-0.07344,0.008312,-0.08973,-0.05715
0a7b8e4d370b27eac1f7b418b516aaeb71e9a877,2017.5,10,-0.05342,0.008062,-0.06922,-0.03762
0a7b8e4d370b27eac1f7b418b516aaeb71e9a877,2018.5,10,-0.03621,0.008349,-0.05257,-0.01984
0a7b8e4d370b27eac1f7b418b516aaeb71e9a877,2019.5,10,-0.003718,0.008657,-0.02069,0.01325
0a7b8e4d370b27eac1f7b418b516aaeb71e9a877,2005.5,12,0.00553,0.006564,-0.007336,0.0184
0a7b8e4d370b27eac1f7b418b516aaeb71e9a877,2006.5,12,-0.007029,0.006364,-0.0195,0.005445
0a7b8e4d370b27eac1f7b418b516aaeb71e9a877,2007.5,12,-0.02302,0.006236,-0.03524,-0.0108
0a7b8e4d370b27eac1f7b418b516aaeb71e9a877,2008.5,12,-0.03576,0.006251,-0.04801,-0.02351
0a7b8e4d370b27eac1f7b418b516aaeb71e9a877,2009.5,12,-0.04944,0.006255,-0.0617,-0.03718
0a7b8e4d370b27eac1f7b418b516aaeb71e9a877,2010.5,12,-0.06113,0.006175,-0.07323,-0.04903
0a7b8e4d370b27eac1f7b418b516aaeb71e9a877,2011.5,12,-0.07427,0.006446,-0.08691,-0.06164
0a7b8e4d370b27eac1f7b418b516aaeb71e9a877,2012.5,12,-0.08238,0.006504,-0.09513,-0.06963
0a7b8e4d370b27eac1f7b418b516aaeb71e9a877,2013.5,12,-0.08687,0.006599,-0.0998,-0.07393
0a7b8e4d370b27eac1f7b418b516aaeb71e9a877,2014.5,12,-0.08705,0.006739,-0.1003,-0.07384
0a7b8e4d370b27eac1f7b418b516aaeb71e9a877,2015.5,12,-0.07594,0.006333,-0.08835,-0.06352
0a7b8e4d370b27eac1f7b418b516aaeb71e9a877,2016.5,12,-0.06607,0.006295,-0.07841,-0.05373
0a7b8e4d370b27eac1f7b418b516aaeb71e9a877,2017.5,12,-0.05627,0.006737,-0.06948,-0.04307
0a7b8e4d370b27eac1f7b418b516aaeb71e9a877,2018.5,12,-0.03102,0.006278,-0.04332,-0.01871
0a7b8e4d370b27eac1f7b418b516aaeb71e9a877,2012,25,-0.03984,0.00225,-0.04425,-0.03543
556023555e62545f5e6930ca3e4bfc4828179471,2004.5,10,0.02629,0.006624,0.0133,0.03927
556023555e62545f5e6930ca3e4bfc4828179471,2005.5,10,0.006965,0.006377,-0.005534,0.01946
556023555e62545f5e6930ca3e4bfc4828179471,2006.5,10,-0.01481,0.006306,-0.02717,-0.002455
556023555e62545f5e6930ca3e4bfc4828179471,2007.5,10,-0.02522,0.00619,-0.03736,-0.01309
556023555e62545f5e6930ca3e4bfc4828179471,2008.5,10,-0.03552,0.006008,-0.0473,-0.02375
556023555e62545f5e6930ca3e4bfc4828179471,2009.5,10,-0.04571,0.005937,-0.05735,-0.03407
556023555e62545f5e6930ca3e4bfc4828179471,2010.5,10,-0.06337,0.006039,-0.07521,-0.05153
556023555e62545f5e6930ca3e4bfc4828179471,2011.5,10,-0.07671,0.00601,-0.08849,-0.06493
556023555e62545f5e6930ca3e4bfc4828179471,2012.5,10,-0.08911,0.006115,-0.1011,-0.07713
556023555e62545f5e6930ca3e4bfc4828179471,2013.5,10,-0.09671,0.006215,-0.1089,-0.08453
556023555e62545f5e6930ca3e4bfc4828179471,2014.5,10,-0.09792,0.006354,-0.1104,-0.08547
556023555e62545f5e6930ca3e4bfc4828179471,2015.5,10,-0.09269,0.006353,-0.1051,-0.08024
556023555e62545f5e6930ca3e4bfc4828179471,2016.5,10,-0.07662,0.006201,-0.08878,-0.06447
556023555e62545f5e6930ca3e4bfc4828179471,2017.5,10,-0.05747,0.006191,-0.0696,-0.04533
556023555e62545f5e6930ca3e4bfc4828179471,2018.5,10,-0.04413,0.006263,-0.05641,-0.03186
556023555e62545f5e6930ca3e4bfc4828179471,2019.5,10,-0.02727,0.006365,-0.03975,-0.0148
556023555e62545f5e6930ca3e4bfc4828179471,2005.5,12,0.008204,0.005108,-0.001808,0.01821
556023555e62545f5e6930ca3e4bfc4828179471,2006.5,12,-0.005904,0.004969,-0.01564,0.003836
556023555e62545f5e6930ca3e4bfc4828179471,2007.5,12,-0.02262,0.004812,-0.03205,-0.01319
556023555e62545f5e6930ca3e4bfc4828179471,2008.5,12,-0.03578,0.004686,-0.04496,-0.02659
556023555e62545f5e6930ca3e4bfc4828179471,2009.5,12,-0.05128,0.004666,-0.06043,-0.04214
556023555e62545f5e6930ca3e4bfc4828179471,2010.5,12,-0.06372,0.004627,-0.07279,-0.05465
556023555e62545f5e6930ca3e4bfc4828179471,2011.5,12,-0.07672,0.004708,-0.08594,-0.06749
556023555e62545f5e6930ca3e4bfc4828179471,2012.5,12,-0.08483,0.00476,-0.09416,-0.07551
556023555e62545f5e6930ca3e4bfc4828179471,2013.5,12,-0.08926,0.004816,-0.0987,-0.07982
556023555e62545f5e6930ca3e4bfc4828179471,2014.5,12,-0.08806,0.004818,-0.0975,-0.07862
556023555e62545f5e6930ca3e4bfc4828179471,2015.5,12,-0.07797,0.004758,-0.08729,-0.06864
556023555e62545f5e6930ca3e4bfc4828179471,2016.5,12,-0.06928,0.004718,-0.07852,-0.06003
556023555e62545f5e6930ca3e4bfc4828179471,2017.5,12,-0.06342,0.004768,-0.07276,-0.05407
556023555e62545f5e6930ca3e4bfc4828179471,2018.5,12,-0.04943,0.004801,-0.05884,-0.04002
556023555e62545f5e6930ca3e4bfc4828179471,2012,25,-0.04444,0.001668,-0.04771,-0.04117
