winter,month,median,min,q05,q20,q35,q65,q80,q95,max,analysis
2000,January,962.5,825,869,919.8,942,991,1023,1084,1148,b8c52c5bcbc9b01b73426cc65b227accf1e002e2
2000,November,1124,976,1020,1072,1096,1156,1181,1254,1294,b8c52c5bcbc9b01b73426cc65b227accf1e002e2
2000,December,1152,1007,1046,1099,1123,1181,1216,1333,1374,b8c52c5bcbc9b01b73426cc65b227accf1e002e2
2000,NA,943.5,803,842,893.6,916,963.4,1000,1038,1070,b8c52c5bcbc9b01b73426cc65b227accf1e002e2
2001,January,1006,867,910.8,951.8,988.6,1038,1075,1129,1160,b8c52c5bcbc9b01b73426cc65b227accf1e002e2
2001,November,1156,1033,1068,1108,1131,1181,1218,1288,1375,b8c52c5bcbc9b01b73426cc65b227accf1e002e2
2001,December,1087,943,974.8,1028,1054,1108,1146,1225,1278,b8c52c5bcbc9b01b73426cc65b227accf1e002e2
2001,NA,1040,917,939.8,984.4,1014,1061,1097,1164,1233,b8c52c5bcbc9b01b73426cc65b227accf1e002e2
2002,January,1374,1184,1255,1319,1354,1412,1445,1506,1595,b8c52c5bcbc9b01b73426cc65b227accf1e002e2
2002,November,1368,1159,1250,1300,1340,1393,1433,1506,1621,b8c52c5bcbc9b01b73426cc65b227accf1e002e2
2002,December,1266,1089,1117,1206,1231,1294,1340,1401,1440,b8c52c5bcbc9b01b73426cc65b227accf1e002e2
2002,NA,1411,1226,1291,1347,1377,1441,1474,1564,1618,b8c52c5bcbc9b01b73426cc65b227accf1e002e2
2003,January,1422,1255,1298,1373,1403,1458,1512,1586,1742,b8c52c5bcbc9b01b73426cc65b227accf1e002e2
2003,November,1414,1218,1266,1333,1368,1455,1517,1586,1716,b8c52c5bcbc9b01b73426cc65b227accf1e002e2
2003,December,1514,1311,1399,1436,1480,1535,1610,1725,1851,b8c52c5bcbc9b01b73426cc65b227accf1e002e2
2003,NA,1294,1130,1197,1237,1270,1306,1335,1441,1569,b8c52c5bcbc9b01b73426cc65b227accf1e002e2
2004,January,1465,1267,1351,1396,1432,1482,1535,1585,1687,b8c52c5bcbc9b01b73426cc65b227accf1e002e2
2004,November,1582,1440,1495,1529,1562,1621,1653,1720,1912,b8c52c5bcbc9b01b73426cc65b227accf1e002e2
2004,December,1549,1419,1444,1489,1508,1579,1638,1761,1875,b8c52c5bcbc9b01b73426cc65b227accf1e002e2
2004,NA,1461,1294,1348,1398,1420,1492,1521,1572,1641,b8c52c5bcbc9b01b73426cc65b227accf1e002e2
2005,January,1402,1286,1329,1371,1390,1428,1453,1512,1551,b8c52c5bcbc9b01b73426cc65b227accf1e002e2
2005,November,1389,1261,1299,1349,1364,1415,1437,1480,1597,b8c52c5bcbc9b01b73426cc65b227accf1e002e2
2005,December,1498,1366,1423,1462,1474,1522,1544,1616,1751,b8c52c5bcbc9b01b73426cc65b227accf1e002e2
2005,NA,1380,1270,1315,1341,1361,1403,1428,1494,1588,b8c52c5bcbc9b01b73426cc65b227accf1e002e2
2006,January,1554,1450,1469,1494,1532,1572,1599,1661,1688,b8c52c5bcbc9b01b73426cc65b227accf1e002e2
