winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1992,346,346,346,346,346,346,426.8,1655,3500,9a049e5d910b9b6ae80da63a757854a1368c312d
1993,441,441,441,441,441,441,441,441,1149,9a049e5d910b9b6ae80da63a757854a1368c312d
1994,292,292,292,292,292,292,292,292,292,9a049e5d910b9b6ae80da63a757854a1368c312d
1995,48,48,48,48,48,48,48,78.3,276,9a049e5d910b9b6ae80da63a757854a1368c312d
1996,364,364,364,364,364,364,364,364,364,9a049e5d910b9b6ae80da63a757854a1368c312d
1997,334,334,334,334,334,334,334,514.2,1314,9a049e5d910b9b6ae80da63a757854a1368c312d
1998,472,472,472,472,472,472,482.2,746.3,1429,9a049e5d910b9b6ae80da63a757854a1368c312d
1999,75,74,74,74,74,114.1,280.2,470.8,1320,9a049e5d910b9b6ae80da63a757854a1368c312d
2000,230,230,230,230,230,232.1,319.2,646.8,1857,9a049e5d910b9b6ae80da63a757854a1368c312d
2001,1460,1330,1330,1333,1379,1686,2056,3063,7011,9a049e5d910b9b6ae80da63a757854a1368c312d
2002,317,242,242,242,271,472.2,761.2,2248,5025,9a049e5d910b9b6ae80da63a757854a1368c312d
2003,2861,2754,2754,2761,2796,3017,3354,4836,6312,9a049e5d910b9b6ae80da63a757854a1368c312d
2004,330,234,234,234,251.3,416,581,1171,1972,9a049e5d910b9b6ae80da63a757854a1368c312d
2005,1274,854,858,930.6,1104,1546,1936,4080,10100,9a049e5d910b9b6ae80da63a757854a1368c312d
2006,2052,2029,2029,2029,2033,2112,2249,2805,5685,9a049e5d910b9b6ae80da63a757854a1368c312d
2007,1578,1575,1575,1575,1575,1596,1659,2175,3956,9a049e5d910b9b6ae80da63a757854a1368c312d
2008,1913,1911,1911,1911,1911,1932,2054,2439,3765,9a049e5d910b9b6ae80da63a757854a1368c312d
2009,2171,2116,2117,2128,2146,2226,2329,2756,3412,9a049e5d910b9b6ae80da63a757854a1368c312d
2010,7129,7108,7108,7108,7108,7198,7276,7795,8638,9a049e5d910b9b6ae80da63a757854a1368c312d
2011,3302,3288,3288,3291,3297,3322,3393,3893,6050,9a049e5d910b9b6ae80da63a757854a1368c312d
2012,1724,1695,1695,1695,1697,1794,2050,2581,3455,9a049e5d910b9b6ae80da63a757854a1368c312d
2013,4078,4078,4078,4078,4078,4160,4657,7877,11540,9a049e5d910b9b6ae80da63a757854a1368c312d
2014,4008,4008,4008,4008,4008,4009,4015,4056,4381,9a049e5d910b9b6ae80da63a757854a1368c312d
2015,5797,5789,5789,5789,5790,5828,5886,6372,7334,9a049e5d910b9b6ae80da63a757854a1368c312d
2016,5559,5510,5510,5510,5519,5644,5766,6038,6744,9a049e5d910b9b6ae80da63a757854a1368c312d
2017,6938,6903,6903,6903,6909,7090,7461,8884,11180,9a049e5d910b9b6ae80da63a757854a1368c312d
2018,3359,3350,3350,3350,3350,3458,3572,3965,5895,9a049e5d910b9b6ae80da63a757854a1368c312d
2019,3524,3524,3524,3524,3524,3524,3524,3524,3601,9a049e5d910b9b6ae80da63a757854a1368c312d
2020,3548,3548,3548,3548,3548,3548,3548,3548,3548,9a049e5d910b9b6ae80da63a757854a1368c312d
2021,6351,6351,6351,6351,6351,6351,6351,6351,6351,9a049e5d910b9b6ae80da63a757854a1368c312d
2022,5645,5645,5645,5645,5645,5645,5645,5645,5645,9a049e5d910b9b6ae80da63a757854a1368c312d
2023,5979,5979,5979,5979,5979,5979,5979,5979,5979,9a049e5d910b9b6ae80da63a757854a1368c312d
2024,4291,4291,4291,4291,4291,4307,4441,4816,5388,9a049e5d910b9b6ae80da63a757854a1368c312d
