analysis,centre_winter,duration,estimate,se,lcl,ucl
5c700b8c161644ce4698f49316153b47491ad525,1997,5,0.1462,0.8333,-1.487,1.779
5c700b8c161644ce4698f49316153b47491ad525,1998,5,0.569,0.6581,-0.7208,1.859
5c700b8c161644ce4698f49316153b47491ad525,1999,5,1.037,0.5096,0.03847,2.036
5c700b8c161644ce4698f49316153b47491ad525,2000,5,1.724,0.3149,1.107,2.341
5c700b8c161644ce4698f49316153b47491ad525,2001,5,2.558,0.179,2.207,2.909
5c700b8c161644ce4698f49316153b47491ad525,2002,5,3.252,0.1013,3.054,3.451
5c700b8c161644ce4698f49316153b47491ad525,2003,5,3.203,0.1045,2.998,3.408
5c700b8c161644ce4698f49316153b47491ad525,2004,5,3.147,0.1062,2.939,3.355
5c700b8c161644ce4698f49316153b47491ad525,2005,5,3.169,0.11,2.954,3.385
5c700b8c161644ce4698f49316153b47491ad525,2006,5,3.237,0.1108,3.02,3.455
5c700b8c161644ce4698f49316153b47491ad525,2007,5,3.203,0.1155,2.977,3.43
5c700b8c161644ce4698f49316153b47491ad525,2008,5,3.096,0.1259,2.849,3.343
5c700b8c161644ce4698f49316153b47491ad525,2009,5,2.802,0.1284,2.551,3.054
5c700b8c161644ce4698f49316153b47491ad525,2010,5,2.515,0.1264,2.268,2.763
5c700b8c161644ce4698f49316153b47491ad525,2011,5,2.168,0.1323,1.909,2.427
5c700b8c161644ce4698f49316153b47491ad525,2012,5,1.904,0.1339,1.642,2.166
5c700b8c161644ce4698f49316153b47491ad525,2013,5,1.968,0.1244,1.724,2.212
5c700b8c161644ce4698f49316153b47491ad525,2014,5,2.111,0.1206,1.875,2.348
5c700b8c161644ce4698f49316153b47491ad525,2015,5,2.263,0.1188,2.03,2.496
5c700b8c161644ce4698f49316153b47491ad525,2016,5,2.461,0.1121,2.241,2.681
5c700b8c161644ce4698f49316153b47491ad525,2017,5,2.525,0.1096,2.31,2.74
5c700b8c161644ce4698f49316153b47491ad525,2018,5,2.452,0.1108,2.235,2.669
5c700b8c161644ce4698f49316153b47491ad525,2019,5,2.38,0.1112,2.162,2.598
5c700b8c161644ce4698f49316153b47491ad525,2020,5,2.369,0.1107,2.152,2.586
5c700b8c161644ce4698f49316153b47491ad525,2021,5,2.309,0.1114,2.091,2.527
5c700b8c161644ce4698f49316153b47491ad525,2022,5,2.315,0.1119,2.096,2.534
5c700b8c161644ce4698f49316153b47491ad525,1999.5,10,1.699,0.4181,0.8798,2.519
5c700b8c161644ce4698f49316153b47491ad525,2000.5,10,1.886,0.3368,1.226,2.546
5c700b8c161644ce4698f49316153b47491ad525,2001.5,10,2.092,0.2643,1.574,2.61
5c700b8c161644ce4698f49316153b47491ad525,2002.5,10,2.447,0.1703,2.113,2.781
5c700b8c161644ce4698f49316153b47491ad525,2003.5,10,2.898,0.1063,2.689,3.106
5c700b8c161644ce4698f49316153b47491ad525,2004.5,10,3.228,0.0775,3.076,3.38
5c700b8c161644ce4698f49316153b47491ad525,2005.5,10,3.149,0.08401,2.985,3.314
5c700b8c161644ce4698f49316153b47491ad525,2006.5,10,2.975,0.086,2.806,3.143
5c700b8c161644ce4698f49316153b47491ad525,2007.5,10,2.842,0.08665,2.673,3.012
5c700b8c161644ce4698f49316153b47491ad525,2008.5,10,2.703,0.0894,2.527,2.878
5c700b8c161644ce4698f49316153b47491ad525,2009.5,10,2.554,0.0915,2.374,2.733
5c700b8c161644ce4698f49316153b47491ad525,2010.5,10,2.532,0.08931,2.357,2.707
5c700b8c161644ce4698f49316153b47491ad525,2011.5,10,2.457,0.08995,2.281,2.633
5c700b8c161644ce4698f49316153b47491ad525,2012.5,10,2.389,0.08859,2.216,2.563
5c700b8c161644ce4698f49316153b47491ad525,2013.5,10,2.314,0.0885,2.141,2.488
