winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1996,12,12,12,12,12,12,12,12,12,9c675ad7977df9e5e2280a5f568fb66f8fcd694d
1997,7,7,7,7,7,7,7,7,7,9c675ad7977df9e5e2280a5f568fb66f8fcd694d
1998,3,3,3,3,3,3,3,3,3,9c675ad7977df9e5e2280a5f568fb66f8fcd694d
1999,0,0,0,0,0,0,0,0,0,9c675ad7977df9e5e2280a5f568fb66f8fcd694d
2000,2,2,2,2,2,2,2,3,4,9c675ad7977df9e5e2280a5f568fb66f8fcd694d
2001,1,0,0,0.8,1,2,2,4,7,9c675ad7977df9e5e2280a5f568fb66f8fcd694d
2002,2,2,2,2,2,2,3,4,6,9c675ad7977df9e5e2280a5f568fb66f8fcd694d
2003,6,6,6,6,6,6,7,8,12,9c675ad7977df9e5e2280a5f568fb66f8fcd694d
2004,1,1,1,1,1,2,2,4,7,9c675ad7977df9e5e2280a5f568fb66f8fcd694d
2005,4,4,4,4,4,4,4,4,6,9c675ad7977df9e5e2280a5f568fb66f8fcd694d
2006,6,6,6,6,6,6,6,6,6,9c675ad7977df9e5e2280a5f568fb66f8fcd694d
2007,1,1,1,1,1,1,1,1,1,9c675ad7977df9e5e2280a5f568fb66f8fcd694d
2008,2,2,2,2,2,2,2,2,2,9c675ad7977df9e5e2280a5f568fb66f8fcd694d
2009,3,3,3,3,3,3,3,3,3,9c675ad7977df9e5e2280a5f568fb66f8fcd694d
2010,2,2,2,2,2,2,3,4,5,9c675ad7977df9e5e2280a5f568fb66f8fcd694d
2011,1,1,1,1,1,1,1,1,1,9c675ad7977df9e5e2280a5f568fb66f8fcd694d
2012,7,7,7,7,7,7,7,7,7,9c675ad7977df9e5e2280a5f568fb66f8fcd694d
2013,2,2,2,2,2,2,2,2,6,9c675ad7977df9e5e2280a5f568fb66f8fcd694d
2014,3,3,3,3,3,3,3,5,8,9c675ad7977df9e5e2280a5f568fb66f8fcd694d
2015,5,5,5,5,5,5,5,5,5,9c675ad7977df9e5e2280a5f568fb66f8fcd694d
2016,4,3,3,3,3,4,5,6,7,9c675ad7977df9e5e2280a5f568fb66f8fcd694d
2017,4,4,4,4,4,4,4,4,4,9c675ad7977df9e5e2280a5f568fb66f8fcd694d
2018,3,3,3,3,3,3,3,3,3,9c675ad7977df9e5e2280a5f568fb66f8fcd694d
2019,1,1,1,1,1,1,1,1,1,9c675ad7977df9e5e2280a5f568fb66f8fcd694d
2020,1,1,1,1,1,1,1,1,1,9c675ad7977df9e5e2280a5f568fb66f8fcd694d
2021,2,2,2,2,2,2,2,2,2,9c675ad7977df9e5e2280a5f568fb66f8fcd694d
2022,1,1,1,1,1,1,1,1,4,9c675ad7977df9e5e2280a5f568fb66f8fcd694d
2023,0,0,0,0,0,0.35,1,2,4,9c675ad7977df9e5e2280a5f568fb66f8fcd694d
2024,1,1,1,1,1,1,1,1,1,9c675ad7977df9e5e2280a5f568fb66f8fcd694d
