winter,month,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1992,January,17240,16180,16180,16310,16550,18580,20920,28850,39860,43084ebbfe132dd55dd0a096e702a5cdd5dd3bb4
1992,November,239,95,95,95,135.2,400.4,696.4,1566,2937,43084ebbfe132dd55dd0a096e702a5cdd5dd3bb4
1992,December,14280,14050,14050,14060,14120,14670,16340,18770,32930,43084ebbfe132dd55dd0a096e702a5cdd5dd3bb4
1992,NA,13620,12810,12810,12860,13180,14180,15060,19270,27200,43084ebbfe132dd55dd0a096e702a5cdd5dd3bb4
1993,January,14670,14670,14670,14670,14670,14670,14690,14850,15970,43084ebbfe132dd55dd0a096e702a5cdd5dd3bb4
1993,November,2891,2891,2891,2891,2891,2891,2903,3082,3786,43084ebbfe132dd55dd0a096e702a5cdd5dd3bb4
1993,December,12230,12180,12180,12180,12190,12370,12540,13190,14970,43084ebbfe132dd55dd0a096e702a5cdd5dd3bb4
1993,NA,9649,9649,9649,9649,9649,9651,9691,9784,10240,43084ebbfe132dd55dd0a096e702a5cdd5dd3bb4
1994,January,34240,34230,34230,34230,34230,34320,34550,35290,35780,43084ebbfe132dd55dd0a096e702a5cdd5dd3bb4
1994,November,1310,1310,1310,1310,1310,1310,1310,1352,1507,43084ebbfe132dd55dd0a096e702a5cdd5dd3bb4
1994,December,19380,19380,19380,19380,19380,19420,19510,19760,20120,43084ebbfe132dd55dd0a096e702a5cdd5dd3bb4
1994,NA,4923,4923,4923,4923,4923,4923,5017,5392,5809,43084ebbfe132dd55dd0a096e702a5cdd5dd3bb4
1995,January,22340,22230,22230,22230,22230,22550,23010,23970,26000,43084ebbfe132dd55dd0a096e702a5cdd5dd3bb4
1995,November,1548,1548,1548,1548,1548,1548,1548,1630,1726,43084ebbfe132dd55dd0a096e702a5cdd5dd3bb4
1995,December,11330,11330,11330,11330,11330,11330,11340,11580,11980,43084ebbfe132dd55dd0a096e702a5cdd5dd3bb4
1995,NA,15080,15080,15080,15080,15080,15140,15460,16660,19440,43084ebbfe132dd55dd0a096e702a5cdd5dd3bb4
1996,January,27740,27740,27740,27740,27740,27770,27860,28170,28910,43084ebbfe132dd55dd0a096e702a5cdd5dd3bb4
1996,November,3420,3252,3252,3257,3314,3612,3962,4940,6023,43084ebbfe132dd55dd0a096e702a5cdd5dd3bb4
