winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1992,674.5,476,532.9,584,639.9,720,789.2,884.5,1052,7fad29c48b4d0b5436576836fad5c3da1edb6872
1993,738.5,576,628,673,699,794.7,823.8,941.4,1039,7fad29c48b4d0b5436576836fad5c3da1edb6872
1994,788,640,670,701.8,750,824.7,887.2,958.7,1220,7fad29c48b4d0b5436576836fad5c3da1edb6872
1995,974.5,808,859.6,912.8,951.5,1012,1059,1260,1492,7fad29c48b4d0b5436576836fad5c3da1edb6872
1996,1278,1116,1151,1220,1253,1329,1388,1537,1716,7fad29c48b4d0b5436576836fad5c3da1edb6872
1997,790,690,719,746,770.6,814.7,867.4,946.2,1097,7fad29c48b4d0b5436576836fad5c3da1edb6872
1998,541.5,482,501,512.6,533.3,549.4,567.4,603.2,634,7fad29c48b4d0b5436576836fad5c3da1edb6872
1999,711,669,680.9,694.8,702,722,732,754.2,811,7fad29c48b4d0b5436576836fad5c3da1edb6872
2000,1004,927,944,972,995,1019,1037,1084,1137,7fad29c48b4d0b5436576836fad5c3da1edb6872
2001,988.5,925,942,965.6,978,999,1027,1065,1094,7fad29c48b4d0b5436576836fad5c3da1edb6872
2002,1316,1174,1216,1269,1287,1356,1426,1540,1800,7fad29c48b4d0b5436576836fad5c3da1edb6872
2003,1520,1333,1364,1458,1496,1567,1611,1720,1958,7fad29c48b4d0b5436576836fad5c3da1edb6872
2004,1363,1233,1273,1312,1335,1388,1428,1529,1605,7fad29c48b4d0b5436576836fad5c3da1edb6872
2005,1460,1305,1343,1390,1432,1493,1541,1645,1765,7fad29c48b4d0b5436576836fad5c3da1edb6872
2006,1487,1353,1384,1429,1465,1519,1577,1671,1878,7fad29c48b4d0b5436576836fad5c3da1edb6872
2007,1350,1239,1270,1300,1324,1379,1420,1512,1603,7fad29c48b4d0b5436576836fad5c3da1edb6872
2008,1710,1555,1580,1632,1662,1742,1777,1927,2134,7fad29c48b4d0b5436576836fad5c3da1edb6872
2009,1388,1258,1294,1323,1356,1415,1444,1520,1581,7fad29c48b4d0b5436576836fad5c3da1edb6872
2010,1042,931,974.6,1006,1022,1064,1102,1148,1201,7fad29c48b4d0b5436576836fad5c3da1edb6872
2011,1034,941,973.8,1001,1019,1059,1096,1164,1303,7fad29c48b4d0b5436576836fad5c3da1edb6872
2012,1514,1393,1420,1466,1493,1544,1585,1707,1828,7fad29c48b4d0b5436576836fad5c3da1edb6872
2013,1410,1330,1362,1379,1392,1456,1501,1611,1727,7fad29c48b4d0b5436576836fad5c3da1edb6872
2014,1311,1272,1283,1296,1305,1321,1330,1348,1391,7fad29c48b4d0b5436576836fad5c3da1edb6872
2015,1490,1443,1450,1466,1479,1498,1515,1555,1599,7fad29c48b4d0b5436576836fad5c3da1edb6872
2016,1634,1582,1589,1605,1618,1642,1659,1687,1770,7fad29c48b4d0b5436576836fad5c3da1edb6872
2017,1670,1594,1623,1642,1661,1684,1701,1722,1759,7fad29c48b4d0b5436576836fad5c3da1edb6872
2018,1346,1279,1300,1320,1336,1361,1374,1426,1484,7fad29c48b4d0b5436576836fad5c3da1edb6872
2019,1590,1536,1553,1570,1581,1603,1615,1636,1664,7fad29c48b4d0b5436576836fad5c3da1edb6872
2020,1340,1259,1304,1317,1330,1355,1369,1395,1459,7fad29c48b4d0b5436576836fad5c3da1edb6872
2021,1410,1353,1371,1390,1401,1428,1441,1492,1608,7fad29c48b4d0b5436576836fad5c3da1edb6872
2022,1265,1208,1230,1241,1257,1284,1304,1353,1417,7fad29c48b4d0b5436576836fad5c3da1edb6872
2023,1530,1457,1474,1504,1520,1545,1560,1591,1617,7fad29c48b4d0b5436576836fad5c3da1edb6872
2024,1030,982,993,1009,1018,1038,1057,1085,1099,7fad29c48b4d0b5436576836fad5c3da1edb6872
